Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Nov,2015,Small Business Administration,Small Business Administration,Disaster Direct Loan Financing Account,73-4150,No Year,No Year,73-4150 /X - Disaster Direct Loan Financing Account,"$2,065.4M","$2,229.1M",92.7%
Nov,2015,Small Business Administration,Small Business Administration,Disaster Loans Program Account,73-1152,No Year,No Year,73-1152 /X - Disaster Loans Program Account,$725.6M,$740.7M,98.0%
Nov,2015,Small Business Administration,Small Business Administration,Salaries and Expenses,73-0100,No Year,No Year,73-0100 /X - Salaries and Expenses,$264.1M,$291.4M,90.6%
Nov,2015,Small Business Administration,Small Business Administration,Business Loan and Investment Guaranteed Loan Financing Account,73-4280,No Year,No Year,73-4280 /X - Business Loan and Investment Guaranteed Loan Financing Account,$237.6M,$264.5M,89.8%
Nov,2015,Small Business Administration,Small Business Administration,Business Loans Program Account,73-1154,No Year,No Year,73-1154 /X - Business Loans Program Account,$86.0M,$90.2M,95.4%
Nov,2015,Small Business Administration,Small Business Administration,Surety Bond Guarantees Revolving Fund,73-4156,No Year,No Year,73-4156 /X - Surety Bond Guarantees Revolving Fund,$88.4M,$89.8M,98.5%
Nov,2015,Small Business Administration,Small Business Administration,Salaries and Expenses,73-0100,FY2015,2015,73-0100 /15 - Salaries and Expenses,$21.5M,$77.2M,27.9%
Nov,2015,Small Business Administration,Small Business Administration,Business Direct Loan Financing Account,73-4148,No Year,No Year,73-4148 /X - Business Direct Loan Financing Account,$34.9M,$35.9M,97.1%
Nov,2015,Small Business Administration,Small Business Administration,Business Loans Program Account,73-1154,FY2015,2015,73-1154 /15 - Business Loans Program Account,$10.1M,$29.1M,34.8%
Nov,2015,Small Business Administration,Small Business Administration,Entrepreneurial Development Program,73-0400,FY2015-FY2016,2016,73-0400 15/16 - Entrepreneurial Development Program,$24.6M,$26.4M,93.2%
Nov,2015,Small Business Administration,Small Business Administration,Surety Bond Guarantees Revolving Fund - Recovery Act,73-4268,No Year,No Year,73-4268 /X - Surety Bond Guarantees Revolving Fund - Recovery Act,$17.5M,$17.5M,100.0%
Nov,2015,Small Business Administration,Small Business Administration,Entrepreneurial Development Program,73-0400,FY2015,2015,73-0400 /15 - Entrepreneurial Development Program,$10.4M,$12.3M,84.1%
Nov,2015,Small Business Administration,Small Business Administration,Business Loan and Investment Direct Loan Financing Account,73-4279,No Year,No Year,73-4279 /X - Business Loan and Investment Direct Loan Financing Account,$7.2M,$7.3M,98.6%
Nov,2015,Small Business Administration,Small Business Administration,Business Loan Fund Liquidating Account,73-4154,No Year,No Year,73-4154 /X - Business Loan Fund Liquidating Account,$6.8M,$7.0M,96.5%
Nov,2015,Small Business Administration,Small Business Administration,Office of Inspector General,73-0200,No Year,No Year,73-0200 /X - Office of Inspector General,$6.5M,$6.8M,95.3%
Nov,2015,Small Business Administration,Small Business Administration,Entrepreneurial Development Program,73-0400,FY2014-FY2015,2015,73-0400 14/15 - Entrepreneurial Development Program,$6.7M,$6.8M,97.8%
Nov,2015,Small Business Administration,Small Business Administration,Disaster Loan Fund Liquidating Account,73-4153,No Year,No Year,73-4153 /X - Disaster Loan Fund Liquidating Account,$5.0M,$5.0M,99.2%
Nov,2015,Small Business Administration,Small Business Administration,Office of Inspector General,73-0200,FY2015,2015,73-0200 /15 - Office of Inspector General,$1.3M,$3.7M,33.4%
Nov,2015,Small Business Administration,Small Business Administration,Office of Advocacy,73-0300,No Year,No Year,73-0300 /X - Office of Advocacy,$1.3M,$2.6M,47.3%
Nov,2015,Small Business Administration,Small Business Administration,Salaries and Expenses,73-0100,FY2014-FY2015,2015,73-0100 14/15 - Salaries and Expenses,$1.2M,$1.2M,99.3%
Nov,2015,Small Business Administration,Small Business Administration,Salaries and Expenses,73-0100,FY2015-FY2016,2016,73-0100 15/16 - Salaries and Expenses,$1.2M,$1.2M,100.0%
Nov,2015,Small Business Administration,Small Business Administration,Disaster Loans Guaranteed Loan Financing Account,73-4293,No Year,No Year,73-4293 /X - Disaster Loans Guaranteed Loan Financing Account,$0.5M,$0.5M,100.0%
Nov,2015,Small Business Administration,Small Business Administration,Business Assistance Trust Fund,73-8466,No Year,No Year,73-8466 /X - Business Assistance Trust Fund,$0.2M,$0.2M,100.0%
Nov,2015,Small Business Administration,Small Business Administration,Pollution Control Equipment Fund Liquidating Account,73-4147,No Year,No Year,73-4147 /X - Pollution Control Equipment Fund Liquidating Account,$0.1M,$0.1M,100.0%
Nov,2015,Social Security Administration,Social Security Administration,Federal Disability Insurance Trust Fund,28-8007,No Year,No Year,28-8007 /X - Federal Disability Insurance Trust Fund,$-268.8M,"$23,833.1M",-1.1%
Nov,2015,Social Security Administration,Social Security Administration,Supplemental Security Income Program,28-0406,No Year,No Year,28-0406 /X - Supplemental Security Income Program,"$13,441.4M","$23,723.1M",56.7%
Nov,2015,Social Security Administration,Social Security Administration,Payments to Social Security Trust Funds,28-0404,No Year,No Year,28-0404 /X - Payments to Social Security Trust Funds,$12.9M,"$7,396.5M",0.2%
Nov,2015,Social Security Administration,Social Security Administration,Limitation on Administrative Expenses,28-8704,FY2015,2015,28-8704 /15 - Limitation on Administrative Expenses,$485.0M,"$2,312.1M",21.0%
Nov,2015,Social Security Administration,Social Security Administration,Limitation on Administrative Expenses,28-8704,No Year,No Year,28-8704 /X - Limitation on Administrative Expenses,$340.8M,$372.9M,91.4%
Nov,2015,Social Security Administration,Social Security Administration,Office of the Inspector General,28-0400,FY2015,2015,28-0400 /15 - Office of the Inspector General,$4.5M,$20.2M,22.1%
Nov,2015,Social Security Administration,Social Security Administration,"Administrative Costs, The Medicare Improvements for Patients and",28-0415,No Year,No Year,"28-0415 /X - Administrative Costs, The Medicare Improvements for Patients and",$14.9M,$14.9M,100.0%
Nov,2015,Social Security Administration,Social Security Administration,Supplemental Security Income Program,28-0406,FY2015-FY2016,2016,28-0406 15/16 - Supplemental Security Income Program,$9.3M,$9.3M,100.0%
Nov,2015,Social Security Administration,Social Security Administration,Supplemental Security Income Program,28-0406,FY2014-FY2015,2015,28-0406 14/15 - Supplemental Security Income Program,$3.4M,$3.4M,100.0%
Nov,2015,Social Security Administration,Social Security Administration,Payments to Social Security Trust Funds,28-0404,FY2015,2015,28-0404 /15 - Payments to Social Security Trust Funds,$3.2M,$3.2M,100.0%
Nov,2015,Social Security Administration,Social Security Administration,"Administrative Costs, Children's Health Insurance Program",28-0416,No Year,No Year,"28-0416 /X - Administrative Costs, Children's Health Insurance Program",$2.1M,$2.1M,99.9%
Nov,2015,Social Security Administration,Social Security Administration,Special Benefits for Certain World War II Veterans,28-0401,No Year,No Year,28-0401 /X - Special Benefits for Certain World War II Veterans,$0.0M,$0.8M,0.0%
Nov,2015,Tennessee Valley Authority,Deposit Insurance,Deposit Insurance Fund,51-4596,No Year,No Year,51-4596 /X - Deposit Insurance Fund,"$51,000.1M","$51,731.2M",98.6%
Nov,2015,Tennessee Valley Authority,National Credit Union Administration,Credit Union Share Insurance Fund,25-4468,No Year,No Year,25-4468 /X - Credit Union Share Insurance Fund,"$11,304.0M","$11,357.8M",99.5%
Nov,2015,Tennessee Valley Authority,Tennessee Valley Authority,Tennessee Valley Authority Fund,64-4110,No Year,No Year,64-4110 /X - Tennessee Valley Authority Fund,"$2,139.8M","$9,696.6M",22.1%
Nov,2015,Tennessee Valley Authority,Railroad Retirement Board,Railroad Social Security Equivalent Benefit Account,60-8010,No Year,No Year,60-8010 /X - Railroad Social Security Equivalent Benefit Account,"$5,949.8M","$7,128.4M",83.5%
Nov,2015,Tennessee Valley Authority,Federal Communications Commission,Universal Service Fund,27-5183,No Year,No Year,27-5183 /X - Universal Service Fund,"$5,167.8M","$6,520.3M",79.3%
Nov,2015,Tennessee Valley Authority,Railroad Retirement Board,Rail Industry Pension Fund,60-8011,No Year,No Year,60-8011 /X - Rail Industry Pension Fund,"$4,396.9M","$5,209.5M",84.4%
Nov,2015,Tennessee Valley Authority,Farm Credit System Insurance Corporation,Farm Credit Revolving Fund,78-4136,No Year,No Year,78-4136 /X - Farm Credit Revolving Fund,"$3,729.2M","$3,730.0M",100.0%
Nov,2015,Tennessee Valley Authority,National Credit Union Administration,Temporary Corporate Credit Union Stabilization Fund,25-4477,No Year,No Year,25-4477 /X - Temporary Corporate Credit Union Stabilization Fund,"$3,661.6M","$3,664.6M",99.9%
Nov,2015,Tennessee Valley Authority,FSLIC Resolution,FSLIC Resolution Fund,51-4065,No Year,No Year,51-4065 /X - FSLIC Resolution Fund,$827.0M,$827.1M,100.0%
Nov,2015,Tennessee Valley Authority,Railroad Retirement Board,Federal Payments to Railroad Retirement Accounts,60-0113,No Year,No Year,60-0113 /X - Federal Payments to Railroad Retirement Accounts,$496.0M,$646.8M,76.7%
Nov,2015,Tennessee Valley Authority,Securities and Exchange Commission,Investor Protection Fund,50-5567,No Year,No Year,50-5567 /X - Investor Protection Fund,$419.4M,$419.4M,100.0%
Nov,2015,Tennessee Valley Authority,Bureau of Consumer Financial Protection,Bureau of Consumer Financial Protection Fund,95-5577,No Year,No Year,95-5577 /X - Bureau of Consumer Financial Protection Fund,$256.1M,$352.3M,72.7%
Nov,2015,Tennessee Valley Authority,Patient-Centered Outcomes Research Trust Fund,Patient-Centered Outcomes Research Trust Fund,95-8299,FY2010-FY2019,2019,95-8299 10/19 - Patient-Centered Outcomes Research Trust Fund,$0.8M,$287.3M,0.3%
Nov,2015,Tennessee Valley Authority,Nuclear Regulatory Commission,Salaries and Expenses,31-0200,No Year,No Year,31-0200 /X - Salaries and Expenses,$132.3M,$274.2M,48.3%
Nov,2015,Tennessee Valley Authority,Commodity Futures Trading Commission,Commodity Futures Trading Commission Customer Protection Fund,95-4334,No Year,No Year,95-4334 /X - Commodity Futures Trading Commission Customer Protection Fund,$269.2M,$270.0M,99.7%
Nov,2015,Tennessee Valley Authority,Federal Housing Finance Agency,"Federal Housing Finance Agency, Administrative Expenses",95-5532,No Year,No Year,"95-5532 /X - Federal Housing Finance Agency, Administrative Expenses",$176.9M,$258.1M,68.5%
Nov,2015,Tennessee Valley Authority,Nuclear Regulatory Commission,Nuclear Facilities Fees Fund,31-5280,No Year,No Year,31-5280 /X - Nuclear Facilities Fees Fund,$237.2M,$237.2M,100.0%
Nov,2015,Tennessee Valley Authority,National Credit Union Administration,Central Liquidity Facility,25-4470,No Year,No Year,25-4470 /X - Central Liquidity Facility,$225.6M,$225.7M,100.0%
Nov,2015,Tennessee Valley Authority,National Archives and Records Administration,Working Capital Fund,88-4578,No Year,No Year,88-4578 /X - Working Capital Fund,$195.5M,$224.4M,87.1%
Nov,2015,Tennessee Valley Authority,Railroad Retirement Board,National Railroad Retirement Investment Trust,60-8118,No Year,No Year,60-8118 /X - National Railroad Retirement Investment Trust,$162.9M,$189.7M,85.8%
Nov,2015,Tennessee Valley Authority,Bureau of Consumer Financial Protection,Consumer Financial Civil Penalty Fund,95-5578,No Year,No Year,95-5578 /X - Consumer Financial Civil Penalty Fund,$179.3M,$180.5M,99.3%
Nov,2015,Tennessee Valley Authority,District of Columbia General and Special Payments,District of Columbia Federal Pension Fund,20-5511,No Year,No Year,20-5511 /X - District of Columbia Federal Pension Fund,$68.9M,$176.9M,39.0%
Nov,2015,Tennessee Valley Authority,Presidio Trust,Presidio Trust,95-4331,No Year,No Year,95-4331 /X - Presidio Trust,$146.0M,$172.2M,84.7%
Nov,2015,Tennessee Valley Authority,Corporation for National and Community Service,Operating Expenses,95-2728,FY2015,2015,95-2728 /15 - Operating Expenses,$142.8M,$152.7M,93.5%
Nov,2015,Tennessee Valley Authority,Broadcasting Board of Governors,International Broadcasting Operations,95-0206,FY2015,2015,95-0206 /15 - International Broadcasting Operations,$43.7M,$143.1M,30.5%
Nov,2015,Tennessee Valley Authority,Railroad Retirement Board,Railroad Unemployment Insurance Extended Benefit Payments,60-0117,No Year,No Year,60-0117 /X - Railroad Unemployment Insurance Extended Benefit Payments,$132.4M,$132.4M,100.0%
Nov,2015,Tennessee Valley Authority,Smithsonian Institution,Salaries and Expenses,33-0100,FY2015-FY2016,2016,33-0100 15/16 - Salaries and Expenses,$33.0M,$120.5M,27.4%
Nov,2015,Tennessee Valley Authority,Railroad Retirement Board,Railroad Unemployment Insurance Trust Fund,60-8051,No Year,No Year,60-8051 /X - Railroad Unemployment Insurance Trust Fund,$99.1M,$116.7M,85.0%
Nov,2015,Tennessee Valley Authority,Intelligence Community Management Account,Intelligence Community Management Account,95-0401,FY2015,2015,95-0401 /15 - Intelligence Community Management Account,$67.7M,$107.2M,63.2%
Nov,2015,Tennessee Valley Authority,Federal Communications Commission,Salaries and Expenses,27-0100,No Year,No Year,27-0100 /X - Salaries and Expenses,$45.6M,$107.0M,42.6%
Nov,2015,Tennessee Valley Authority,Corporation for National and Community Service,"Gifts and Contributions, National Service Trust Fund",95-8267,No Year,No Year,"95-8267 /X - Gifts and Contributions, National Service Trust Fund",$100.5M,$106.6M,94.3%
Nov,2015,Tennessee Valley Authority,Federal Trade Commission,Salaries and Expenses,29-0100,No Year,No Year,29-0100 /X - Salaries and Expenses,$55.0M,$91.3M,60.2%
Nov,2015,Tennessee Valley Authority,National Credit Union Administration,Operating Fund,25-4056,No Year,No Year,25-4056 /X - Operating Fund,$52.6M,$89.1M,59.1%
Nov,2015,Tennessee Valley Authority,Farm Credit Administration,Limitation on Administrative Expenses,78-4131,No Year,No Year,78-4131 /X - Limitation on Administrative Expenses,$69.1M,$80.0M,86.4%
Nov,2015,Tennessee Valley Authority,National Archives and Records Administration,Operating Expenses,88-0300,FY2015,2015,88-0300 /15 - Operating Expenses,$25.1M,$73.0M,34.3%
Nov,2015,Tennessee Valley Authority,Legal Services Corporation,Payment to the Legal Services Corporation,20-0501,FY2015,2015,20-0501 /15 - Payment to the Legal Services Corporation,$0.0M,$72.0M,0.0%
Nov,2015,Tennessee Valley Authority,Equal Employment Opportunity Commission,Salaries and Expenses,45-0100,FY2015,2015,45-0100 /15 - Salaries and Expenses,$21.4M,$71.8M,29.9%
Nov,2015,Tennessee Valley Authority,National Labor Relations Board,Salaries and Expenses,63-0100,FY2015,2015,63-0100 /15 - Salaries and Expenses,$1.9M,$54.1M,3.6%
Nov,2015,Tennessee Valley Authority,Appalachian Regional Commission,Appalachian Regional Commission,46-0200,No Year,No Year,46-0200 /X - Appalachian Regional Commission,$46.7M,$51.1M,91.4%
Nov,2015,Tennessee Valley Authority,Securities and Exchange Commission,Securities and Exchange Commission Reserve Fund,50-5566,No Year,No Year,50-5566 /X - Securities and Exchange Commission Reserve Fund,$50.3M,$50.3M,100.0%
Nov,2015,Tennessee Valley Authority,Federal Housing Finance Agency,Office of Inspector General,95-5564,No Year,No Year,95-5564 /X - Office of Inspector General,$36.8M,$48.2M,76.2%
Nov,2015,Tennessee Valley Authority,Federal Drug Control Programs,High Intensity Drug Trafficking Areas Program,11-1070,FY2015-FY2016,2016,11-1070 15/16 - High Intensity Drug Trafficking Areas Program,$47.0M,$47.0M,100.0%
Nov,2015,Tennessee Valley Authority,Smithsonian Institution,Facilities Capital,33-0103,No Year,No Year,33-0103 /X - Facilities Capital,$42.8M,$46.2M,92.5%
Nov,2015,Tennessee Valley Authority,Court Services and Offender Supervision Agency for the District,Federal Payment to Court Services and Offender Supervision Agenc,95-1734,FY2015,2015,95-1734 /15 - Federal Payment to Court Services and Offender Supervision Agenc,$14.5M,$45.0M,32.3%
Nov,2015,Tennessee Valley Authority,Institute of Museum and Library Services,Office of Museum Services: Grants and Administration,59-0301,FY2015,2015,59-0301 /15 - Office of Museum Services: Grants and Administration,$42.4M,$44.5M,95.3%
Nov,2015,Tennessee Valley Authority,FSLIC Resolution,"Operating Account, FDIC",51-4067,No Year,No Year,"51-4067 /X - Operating Account, FDIC",$40.2M,$40.3M,99.7%
Nov,2015,Tennessee Valley Authority,District of Columbia Courts,Federal Payment to the District of Columbia Courts,95-1712,FY2015,2015,95-1712 /15 - Federal Payment to the District of Columbia Courts,$10.5M,$38.9M,27.1%
Nov,2015,Tennessee Valley Authority,James Madison Memorial Fellowship Foundation,James Madison Memorial Fellowship Trust Fund,95-8282,No Year,No Year,95-8282 /X - James Madison Memorial Fellowship Trust Fund,$36.7M,$38.0M,96.6%
Nov,2015,Tennessee Valley Authority,National Endowment for the Humanities,National Endowment for the Humanities: Grants and Administration,59-0200,No Year,No Year,59-0200 /X - National Endowment for the Humanities: Grants and Administration,$23.8M,$37.2M,63.8%
Nov,2015,Tennessee Valley Authority,Commodity Futures Trading Commission,Commodity Futures Trading Commission,95-1400,FY2015,2015,95-1400 /15 - Commodity Futures Trading Commission,$7.3M,$35.5M,20.7%
Nov,2015,Tennessee Valley Authority,Federal Drug Control Programs,Other Federal Drug Control Programs,11-1460,No Year,No Year,11-1460 /X - Other Federal Drug Control Programs,$31.3M,$32.1M,97.6%
Nov,2015,Tennessee Valley Authority,National Archives and Records Administration,National Archives Trust Fund,88-8436,No Year,No Year,88-8436 /X - National Archives Trust Fund,$27.5M,$30.6M,89.8%
Nov,2015,Tennessee Valley Authority,Barry Goldwater Scholarship and Excellence in Education Foundati,Barry Goldwater Scholarship and Excellence in Education Foundati,95-8281,No Year,No Year,95-8281 /X - Barry Goldwater Scholarship and Excellence in Education Foundati,$29.0M,$29.1M,99.9%
Nov,2015,Tennessee Valley Authority,United States Institute of Peace,Operating Expenses,95-1300,FY2014-FY2015,2015,95-1300 14/15 - Operating Expenses,$25.2M,$27.5M,91.6%
Nov,2015,Tennessee Valley Authority,Railroad Retirement Board,Limitation on Administration,60-8237,FY2015,2015,60-8237 /15 - Limitation on Administration,$5.9M,$27.3M,21.4%
Nov,2015,Tennessee Valley Authority,Neighborhood Reinvestment Corporation,Payment to the Neighborhood Reinvestment Corporation,95-1350,FY2015,2015,95-1350 /15 - Payment to the Neighborhood Reinvestment Corporation,$0.0M,$26.9M,0.0%
Nov,2015,Tennessee Valley Authority,Smithsonian Institution,Salaries and Expenses,33-0100,FY2014-FY2015,2015,33-0100 14/15 - Salaries and Expenses,$18.4M,$25.5M,72.0%
Nov,2015,Tennessee Valley Authority,Harry S Truman Scholarship Foundation,Harry S Truman Memorial Scholarship Trust Fund,95-8296,No Year,No Year,95-8296 /X - Harry S Truman Memorial Scholarship Trust Fund,$23.2M,$23.3M,99.5%
Nov,2015,Tennessee Valley Authority,District of Columbia Courts,Federal Payment to the District of Columbia Courts,95-1712,FY2014-FY2015,2015,95-1712 14/15 - Federal Payment to the District of Columbia Courts,$23.1M,$23.1M,100.0%
Nov,2015,Tennessee Valley Authority,Smithsonian Institution,"Salaries and Expenses, National Gallery of Art",33-0200,FY2015-FY2016,2016,"33-0200 15/16 - Salaries and Expenses, National Gallery of Art",$6.2M,$22.6M,27.4%
Nov,2015,Tennessee Valley Authority,Smithsonian Institution,Salaries and Expenses,33-0100,No Year,No Year,33-0100 /X - Salaries and Expenses,$14.2M,$22.0M,64.4%
Nov,2015,Tennessee Valley Authority,National Transportation Safety Board,Salaries and Expenses,95-0310,FY2015,2015,95-0310 /15 - Salaries and Expenses,$7.9M,$21.1M,37.3%
Nov,2015,Tennessee Valley Authority,International Trade Commission,Salaries and Expenses,34-0100,No Year,No Year,34-0100 /X - Salaries and Expenses,$5.7M,$17.0M,33.8%
Nov,2015,Tennessee Valley Authority,District of Columbia Courts,Defender Services in District of Columbia Courts,95-1736,No Year,No Year,95-1736 /X - Defender Services in District of Columbia Courts,$6.9M,$16.1M,42.9%
Nov,2015,Tennessee Valley Authority,Corporation for National and Community Service,Operating Expenses,95-2728,No Year,No Year,95-2728 /X - Operating Expenses,$13.3M,$16.0M,83.0%
Nov,2015,Tennessee Valley Authority,Corporation for National and Community Service,Salaries and Expenses,95-2722,FY2015,2015,95-2722 /15 - Salaries and Expenses,$3.9M,$15.9M,24.7%
Nov,2015,Tennessee Valley Authority,Neighborhood Reinvestment Corporation,Payment to the Neighborhood Reinvestment Corporation,95-1350,No Year,No Year,95-1350 /X - Payment to the Neighborhood Reinvestment Corporation,$0.0M,$13.3M,0.0%
Nov,2015,Tennessee Valley Authority,Federal Election Commission,Salaries and Expenses,95-1600,FY2015,2015,95-1600 /15 - Salaries and Expenses,$3.0M,$13.0M,22.8%
Nov,2015,Tennessee Valley Authority,Corporation for National and Community Service,VISTA Advance Payments Revolving Fund,95-2723,No Year,No Year,95-2723 /X - VISTA Advance Payments Revolving Fund,$11.8M,$12.9M,91.0%
Nov,2015,Tennessee Valley Authority,Broadcasting Board of Governors,Broadcasting Capital Improvements,95-0204,No Year,No Year,95-0204 /X - Broadcasting Capital Improvements,$12.0M,$12.5M,96.5%
Nov,2015,Tennessee Valley Authority,Council of the Inspectors General on Integrity and Efficiency,Inspectors General Council Fund,95-4592,No Year,No Year,95-4592 /X - Inspectors General Council Fund,$9.9M,$12.2M,81.6%
Nov,2015,Tennessee Valley Authority,National Archives and Records Administration,Repairs and Restoration,88-0302,No Year,No Year,88-0302 /X - Repairs and Restoration,$9.6M,$11.0M,87.5%
Nov,2015,Tennessee Valley Authority,Morris K. Udall and Stewart L. Udall Foundation,Environmental Dispute Resolution Fund,95-0925,No Year,No Year,95-0925 /X - Environmental Dispute Resolution Fund,$7.4M,$10.7M,69.1%
Nov,2015,Tennessee Valley Authority,United States Holocaust Memorial Museum,Holocaust Memorial Museum,95-3300,FY2015,2015,95-3300 /15 - Holocaust Memorial Museum,$2.9M,$9.6M,30.5%
Nov,2015,Tennessee Valley Authority,Railroad Retirement Board,Dual Benefits Payments Account,60-0111,FY2015,2015,60-0111 /15 - Dual Benefits Payments Account,$3.5M,$9.1M,38.7%
Nov,2015,Tennessee Valley Authority,Railroad Retirement Board,"Railroad Unemployment Insurance Extended Benefit Payments, Recov",60-0114,No Year,No Year,"60-0114 /X - Railroad Unemployment Insurance Extended Benefit Payments, Recov",$9.1M,$9.1M,100.0%
Nov,2015,Tennessee Valley Authority,Broadcasting Board of Governors,International Broadcasting Operations,95-0206,No Year,No Year,95-0206 /X - International Broadcasting Operations,$7.8M,$8.9M,86.7%
Nov,2015,Tennessee Valley Authority,Denali Commission,Denali Commission Trust Fund,95-8056,No Year,No Year,95-8056 /X - Denali Commission Trust Fund,$8.9M,$8.9M,99.1%
Nov,2015,Tennessee Valley Authority,Federal Mediation and Conciliation Service,Salaries and Expenses,93-0100,FY2015,2015,93-0100 /15 - Salaries and Expenses,$2.3M,$8.9M,25.4%
Nov,2015,Tennessee Valley Authority,Merit Systems Protection Board,Salaries and Expenses,41-0100,FY2015-FY2016,2016,41-0100 15/16 - Salaries and Expenses,$3.6M,$8.9M,40.4%
Nov,2015,Tennessee Valley Authority,Public Defender Service for the District of Columbia,Public Defender Service for the District of Columbia,95-1733,FY2015,2015,95-1733 /15 - Public Defender Service for the District of Columbia,$1.7M,$8.0M,21.7%
Nov,2015,Tennessee Valley Authority,Federal Drug Control Programs,High Intensity Drug Trafficking Areas Program,11-1070,FY2014-FY2015,2015,11-1070 14/15 - High Intensity Drug Trafficking Areas Program,$4.9M,$7.8M,62.7%
Nov,2015,Tennessee Valley Authority,Denali Commission,Denali Commission,95-1200,No Year,No Year,95-1200 /X - Denali Commission,$7.4M,$7.5M,98.7%
Nov,2015,Tennessee Valley Authority,Broadcasting Board of Governors,Foreign Service National Separation Liability Trust Fund,95-8285,No Year,No Year,95-8285 /X - Foreign Service National Separation Liability Trust Fund,$7.3M,$7.3M,99.5%
Nov,2015,Tennessee Valley Authority,United States Institute of Peace,Operating Expenses,95-1300,FY2015-FY2016,2016,95-1300 15/16 - Operating Expenses,$3.8M,$7.3M,52.7%
Nov,2015,Tennessee Valley Authority,District of Columbia Courts,Federal Payment to the District of Columbia Courts,95-1712,FY2015-FY2016,2016,95-1712 15/16 - Federal Payment to the District of Columbia Courts,$6.4M,$7.0M,91.7%
Nov,2015,Tennessee Valley Authority,National Credit Union Administration,Community Development Credit Union Revolving Loan Fund,25-4472,No Year,No Year,25-4472 /X - Community Development Credit Union Revolving Loan Fund,$7.0M,$7.0M,99.9%
Nov,2015,Tennessee Valley Authority,United States Court of Appeals for Veterans Claims,Salaries and Expenses,95-0300,FY2015,2015,95-0300 /15 - Salaries and Expenses,$1.3M,$7.0M,18.9%
Nov,2015,Tennessee Valley Authority,Commodity Futures Trading Commission,Commodity Futures Trading Commission,95-1400,FY2015-FY2016,2016,95-1400 15/16 - Commodity Futures Trading Commission,$2.2M,$6.9M,32.3%
Nov,2015,Tennessee Valley Authority,National Transportation Safety Board,Salaries and Expenses,95-0310,No Year,No Year,95-0310 /X - Salaries and Expenses,$6.8M,$6.8M,99.4%
Nov,2015,Tennessee Valley Authority,Merit Systems Protection Board,Salaries and Expenses,41-0100,FY2014-FY2015,2015,41-0100 14/15 - Salaries and Expenses,$3.7M,$6.3M,58.9%
Nov,2015,Tennessee Valley Authority,Commodity Futures Trading Commission,Commodity Futures Trading Commission,95-1400,FY2013-FY2015,2015,95-1400 13/15 - Commodity Futures Trading Commission,$6.2M,$6.2M,99.9%
Nov,2015,Tennessee Valley Authority,United States Holocaust Memorial Museum,Holocaust Memorial Museum,95-3300,No Year,No Year,95-3300 /X - Holocaust Memorial Museum,$5.6M,$6.2M,89.8%
Nov,2015,Tennessee Valley Authority,District of Columbia Courts,District of Columbia Judicial Retirement and Survivors Annuity F,20-8212,No Year,No Year,20-8212 /X - District of Columbia Judicial Retirement and Survivors Annuity F,$4.1M,$6.1M,67.4%
Nov,2015,Tennessee Valley Authority,Federal Communications Commission,Salaries and Expenses,27-0100,FY2015,2015,27-0100 /15 - Salaries and Expenses,$5.9M,$6.0M,98.2%
Nov,2015,Tennessee Valley Authority,Smithsonian Institution,"Capital Repair and Restoration, JFK Center for the Performing Ar",33-0303,No Year,No Year,"33-0303 /X - Capital Repair and Restoration, JFK Center for the Performing Ar",$5.8M,$6.0M,98.1%
Nov,2015,Tennessee Valley Authority,District of Columbia General and Special Payments,Federal Payment for Resident Tuition Support,20-1736,No Year,No Year,20-1736 /X - Federal Payment for Resident Tuition Support,$0.0M,$5.9M,0.0%
Nov,2015,Tennessee Valley Authority,Northern Border Regional Commission,Northern Border Regional Commission,95-3742,No Year,No Year,95-3742 /X - Northern Border Regional Commission,$2.4M,$5.9M,41.0%
Nov,2015,Tennessee Valley Authority,Federal Mediation and Conciliation Service,Salaries and Expenses,93-0100,No Year,No Year,93-0100 /X - Salaries and Expenses,$5.4M,$5.8M,94.0%
Nov,2015,Tennessee Valley Authority,Defense Nuclear Facilities Safety Board,Salaries and Expenses,95-3900,FY2015-FY2016,2016,95-3900 15/16 - Salaries and Expenses,$3.5M,$5.5M,64.1%
Nov,2015,Tennessee Valley Authority,Federal Labor Relations Authority,Salaries and Expenses,54-0100,FY2015,2015,54-0100 /15 - Salaries and Expenses,$0.9M,$5.1M,17.0%
Nov,2015,Tennessee Valley Authority,Federal Maritime Commission,Salaries and Expenses,65-0100,FY2015,2015,65-0100 /15 - Salaries and Expenses,$0.9M,$4.9M,17.5%
Nov,2015,Tennessee Valley Authority,Appalachian Regional Commission,Appalachian Regional Commission,86-46-0200,No Year,No Year,86-46-0200 /X - Appalachian Regional Commission,$4.1M,$4.8M,85.3%
Nov,2015,Tennessee Valley Authority,National Railroad Passenger Corporation Office of Inspector Gene,Salaries and Expenses,48-2996,FY2015,2015,48-2996 /15 - Salaries and Expenses,$2.1M,$4.8M,42.8%
Nov,2015,Tennessee Valley Authority,District of Columbia General and Special Payments,Federal Payment for Emergency Planning and Security Cost in the,20-1771,No Year,No Year,20-1771 /X - Federal Payment for Emergency Planning and Security Cost in the,$0.0M,$4.7M,0.0%
