Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Assistant Secretary for Civil Rights,12-0130,FY2022,2022,12-0130 /22 - Office of the Assistant Secretary for Civil Rights,$0.7M,$0.7M,99.7%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Marketing and Regulatory Progr,12-0125,FY2023,2023,12-0125 /23 - Office of the Under Secretary for Marketing and Regulatory Progr,$0.6M,$0.7M,99.0%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Marketing and Regulatory Progr,12-0125,FY2025,2025,12-0125 /25 - Office of the Under Secretary for Marketing and Regulatory Progr,$0.2M,$0.7M,25.3%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Farm and Foreign Agricultural,12-0126,FY2025,2025,12-0126 /25 - Office of the Under Secretary for Farm and Foreign Agricultural,$0.2M,$0.7M,34.4%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Rural Development,12-0127,FY2025,2025,12-0127 /25 - Office of the Under Secretary for Rural Development,$0.3M,$0.7M,39.2%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Assistant Secretary for Civil Rights,12-0130,FY2025,2025,12-0130 /25 - Office of the Assistant Secretary for Civil Rights,$0.3M,$0.7M,52.4%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Rural Development Loan Fund Program Account,12-2069,FY2019,2019,12-2069 /19 - Rural Development Loan Fund Program Account,$0.7M,$0.7M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2009-FY2010,2010,12-0137 09/10 - Rental Assistance Program,$0.7M,$0.7M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Economist,12-0123,FY2021,2021,12-0123 /21 - Office of the Chief Economist,$0.6M,$0.6M,99.8%
Feb,2025,Department of Agriculture,Executive Operations,"Office of Safety, Security, and Protection",12-0470,FY2021,2021,"12-0470 /21 - Office of Safety, Security, and Protection",$0.5M,$0.6M,85.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Economist,12-0123,FY2022,2022,12-0123 /22 - Office of the Chief Economist,$0.5M,$0.6M,89.9%
Feb,2025,Department of Agriculture,Executive Operations,National Appeals Division,12-0706,FY2022,2022,12-0706 /22 - National Appeals Division,$0.5M,$0.6M,87.9%
Feb,2025,Department of Agriculture,Executive Operations,"Office of Safety, Security, and Protection",12-0470,FY2023,2023,"12-0470 /23 - Office of Safety, Security, and Protection",$0.2M,$0.6M,39.4%
Feb,2025,Department of Agriculture,Executive Operations,"Office of Safety, Security, and Protection",12-0470,FY2024,2024,"12-0470 /24 - Office of Safety, Security, and Protection",$0.2M,$0.6M,39.2%
Feb,2025,Department of Agriculture,Food Safety and Inspection Service,Salaries and Expenses,12-3700,FY2020-FY2021,2021,12-3700 20/21 - Salaries and Expenses,$0.6M,$0.6M,100.0%
Feb,2025,Department of Agriculture,Food and Nutrition Service,Commodity Assistance Program,12-3507,FY2019-FY2020,2020,12-3507 19/20 - Commodity Assistance Program,$0.6M,$0.6M,100.0%
Feb,2025,Department of Agriculture,Food and Nutrition Service,"Special Supplemental Nutrition Program for Women, Infants, and C",12-3510,FY2019-FY2020,2020,"12-3510 19/20 - Special Supplemental Nutrition Program for Women, Infants, and C",$0.6M,$0.6M,99.7%
Feb,2025,Department of Agriculture,Forest Service,Forest and Rangeland Research,12-1104,FY2017-FY2020,2020,12-1104 17/20 - Forest and Rangeland Research,$0.6M,$0.6M,99.7%
Feb,2025,Department of Agriculture,Forest Service,Forest and Rangeland Research,12-1104,FY2019-FY2022,2022,12-1104 19/22 - Forest and Rangeland Research,$0.6M,$0.6M,99.9%
Feb,2025,Department of Agriculture,Forest Service,Forest Service Operations,12-1122,FY2021-FY2024,2024,12-1122 21/24 - Forest Service Operations,$0.6M,$0.6M,97.7%
Feb,2025,Department of Agriculture,Risk Management Agency,Administrative and Operating Expenses,12-2707,FY2023,2023,12-2707 /23 - Administrative and Operating Expenses,$0.5M,$0.6M,89.9%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Rural Development Loan Fund Program Account,12-2069,FY2018,2018,12-2069 /18 - Rural Development Loan Fund Program Account,$0.6M,$0.6M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2019,2019,12-0137 /19 - Rental Assistance Program,$0.6M,$0.6M,100.0%
Feb,2025,Department of Agriculture,Agricultural Marketing Service,Payments to States and Possessions,12-2501,FY2021,2021,12-2501 /21 - Payments to States and Possessions,$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,Agricultural Marketing Service,Payments to States and Possessions,12-2501,FY2025,2025,12-2501 /25 - Payments to States and Possessions,$0.3M,$0.5M,76.8%
Feb,2025,Department of Agriculture,Economic Research Service,Economic Research Service,12-1701,FY2022,2022,12-1701 /22 - Economic Research Service,$0.5M,$0.5M,98.8%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Information Officer,12-0013,FY2024,2024,12-0013 /24 - Office of the Chief Information Officer,$0.2M,$0.5M,45.7%
Feb,2025,Department of Agriculture,Farm Service Agency,Commodity Credit Corporation Export Loans Program Account,12-1336,FY2022,2022,12-1336 /22 - Commodity Credit Corporation Export Loans Program Account,$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,Farm Service Agency,Agriculture Credit Insurance Fund Direct Loan Financing Account,12-4284,No Year,No Year,12-4284 /X - Agriculture Credit Insurance Fund Direct Loan Financing Account,$0.4M,$0.5M,88.7%
Feb,2025,Department of Agriculture,Farm Service Agency,Pima Agriculture Cotton Trust Fund,12-5635,No Year,No Year,12-5635 /X - Pima Agriculture Cotton Trust Fund,$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,Food and Nutrition Service,Nutrition Programs Administration,12-3508,FY2020,2020,12-3508 /20 - Nutrition Programs Administration,$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,Food and Nutrition Service,Nutrition Programs Administration,12-3508,No Year,No Year,12-3508 /X - Nutrition Programs Administration,$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,Forest Service,Management of National Forest Lands for Subsistence Uses,12-1119,FY2025-FY2028,2028,12-1119 25/28 - Management of National Forest Lands for Subsistence Uses,$0.5M,$0.5M,93.2%
Feb,2025,Department of Agriculture,Forest Service,Range Betterment Fund,12-5207,FY2023-FY2026,2026,12-5207 23/26 - Range Betterment Fund,$0.4M,$0.5M,98.3%
Feb,2025,Department of Agriculture,Forest Service,"Acquisition of Lands for National Forests, Special Acts",12-5208,FY2021,2021,"12-5208 /21 - Acquisition of Lands for National Forests, Special Acts",$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,National Agricultural Statistics Service,National Agricultural Statistics Service,12-1801,FY2024,2024,12-1801 /24 - National Agricultural Statistics Service,$0.0M,$0.5M,6.2%
Feb,2025,Department of Agriculture,National Institute of Food and Agriculture,"Integrated Research, Education, and Extension Competitive Grants",12-1502,FY2018,2018,"12-1502 /18 - Integrated Research, Education, and Extension Competitive Grants",$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,National Institute of Food and Agriculture,"Integrated Research, Education, and Extension Competitive Grants",12-1502,FY2021,2021,"12-1502 /21 - Integrated Research, Education, and Extension Competitive Grants",$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,Natural Resources Conservation Service,Watershed Rehabilitation Program,12-1002,FY2025,2025,12-1002 /25 - Watershed Rehabilitation Program,$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,Natural Resources Conservation Service,Miscellaneous Contributed Funds,12-8210,No Year,No Year,12-8210 /X - Miscellaneous Contributed Funds,$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,Office of Inspector General,Office of Inspector General,12-0900,FY2022-FY2025,2025,12-0900 22/25 - Office of Inspector General,$0.3M,$0.5M,66.9%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Natural Resources and Environm,12-0128,FY2025,2025,12-0128 /25 - Office of the Under Secretary for Natural Resources and Environm,$0.2M,$0.5M,42.8%
Feb,2025,Department of Agriculture,Office of the Secretary,"Office of the Under Secretary for Food, Nutrition and Consumer S",12-0129,FY2025,2025,"12-0129 /25 - Office of the Under Secretary for Food, Nutrition and Consumer S",$0.3M,$0.5M,55.5%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Food Safety,12-3701,FY2025,2025,12-3701 /25 - Office of the Under Secretary for Food Safety,$0.2M,$0.5M,43.6%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Rural Development Loan Fund Program Account,12-2069,FY2015,2015,12-2069 /15 - Rural Development Loan Fund Program Account,$0.5M,$0.5M,100.0%
Feb,2025,Department of Agriculture,Agricultural Marketing Service,Payments to States and Possessions,12-2501,FY2020-FY2021,2021,12-2501 20/21 - Payments to States and Possessions,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,National Appeals Division,12-0706,FY2020,2020,12-0706 /20 - National Appeals Division,$0.3M,$0.4M,91.7%
Feb,2025,Department of Agriculture,Executive Operations,National Appeals Division,12-0706,FY2021,2021,12-0706 /21 - National Appeals Division,$0.3M,$0.4M,74.0%
Feb,2025,Department of Agriculture,Executive Operations,National Appeals Division,12-0706,FY2023,2023,12-0706 /23 - National Appeals Division,$0.3M,$0.4M,72.4%
Feb,2025,Department of Agriculture,Farm Service Agency,Farm Storage Facility Loans Program Account,12-3301,No Year,No Year,12-3301 /X - Farm Storage Facility Loans Program Account,$0.3M,$0.4M,88.3%
Feb,2025,Department of Agriculture,Farm Service Agency,Commodity Credit Corporation Fund,12-4336,FY2019-FY2020,2020,12-4336 19/20 - Commodity Credit Corporation Fund,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Forest Service,Capital Improvement and Maintenance,12-1103,FY2021-FY2024,2024,12-1103 21/24 - Capital Improvement and Maintenance,$0.2M,$0.4M,43.2%
Feb,2025,Department of Agriculture,Forest Service,Forest and Rangeland Research,12-1104,FY2020-FY2023,2023,12-1104 20/23 - Forest and Rangeland Research,$0.3M,$0.4M,97.2%
Feb,2025,Department of Agriculture,Forest Service,State and Private Forestry,12-1105,FY2021-FY2024,2024,12-1105 21/24 - State and Private Forestry,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Office of the Secretary,"Office of the Under Secretary for Research, Education and Econom",12-0124,FY2022,2022,"12-0124 /22 - Office of the Under Secretary for Research, Education and Econom",$0.2M,$0.4M,52.3%
Feb,2025,Department of Agriculture,Office of the Secretary,Under Secretary for Trade and Foreign Agricultural Affairs,12-0176,FY2025,2025,12-0176 /25 - Under Secretary for Trade and Foreign Agricultural Affairs,$0.2M,$0.4M,58.6%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Rural Cooperative Development Grants,12-1900,FY2020,2020,12-1900 /20 - Rural Cooperative Development Grants,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Rural Microenterprise Investment Program Account,12-1955,FY2021,2021,12-1955 /21 - Rural Microenterprise Investment Program Account,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Rural Development Loan Fund Program Account,12-2069,FY2014,2014,12-2069 /14 - Rural Development Loan Fund Program Account,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Rural Development Loan Fund Program Account,12-2069,FY2021,2021,12-2069 /21 - Rural Development Loan Fund Program Account,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Rural Development Loan Fund Program Account,12-2069,FY2023,2023,12-2069 /23 - Rural Development Loan Fund Program Account,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2006,2006,12-0137 /06 - Rental Assistance Program,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2021,2021,12-0137 /21 - Rental Assistance Program,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2007-FY2008,2008,12-0137 07/08 - Rental Assistance Program,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2008-FY2009,2009,12-0137 08/09 - Rental Assistance Program,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Rural Utilities Service,Rural Electrification and Telecommunications Loans Program Accou,12-1230,FY2019,2019,12-1230 /19 - Rural Electrification and Telecommunications Loans Program Accou,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Rural Utilities Service,Rural Electrification and Telecommunications Loans Program Accou,12-1230,FY2023,2023,12-1230 /23 - Rural Electrification and Telecommunications Loans Program Accou,$0.4M,$0.4M,100.0%
Feb,2025,Department of Agriculture,Agricultural Marketing Service,Marketing Services,12-2500,FY2020-FY2021,2021,12-2500 20/21 - Marketing Services,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Animal and Plant Health Inspection Service,Salaries and Expenses,12-1600,FY2019-FY2020,2020,12-1600 19/20 - Salaries and Expenses,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Animal and Plant Health Inspection Service,Salaries and Expenses,12-1600,FY2019-FY2023,2023,12-1600 19/23 - Salaries and Expenses,$0.3M,$0.3M,96.3%
Feb,2025,Department of Agriculture,Economic Research Service,Economic Research Service,12-1701,FY2020,2020,12-1701 /20 - Economic Research Service,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Financial Officer,12-0014,FY2021,2021,12-0014 /21 - Office of the Chief Financial Officer,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of Budget and Program Analysis,12-0503,FY2022,2022,12-0503 /22 - Office of Budget and Program Analysis,$0.2M,$0.3M,83.1%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Financial Officer,12-0014,FY2023,2023,12-0014 /23 - Office of the Chief Financial Officer,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of Budget and Program Analysis,12-0503,FY2024,2024,12-0503 /24 - Office of Budget and Program Analysis,$0.3M,$0.3M,99.6%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Information Officer,12-0013,No Year,No Year,12-0013 /X - Office of the Chief Information Officer,$0.0M,$0.3M,0.0%
Feb,2025,Department of Agriculture,Farm Service Agency,State Mediation Grants,12-0170,FY2020,2020,12-0170 /20 - State Mediation Grants,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Farm Service Agency,Agricultural Disaster Relief Fund,12-5531,No Year,No Year,12-5531 /X - Agricultural Disaster Relief Fund,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2023-FY2024,2024,12-2900 23/24 - Salaries and Expenses,$0.1M,$0.3M,27.3%
Feb,2025,Department of Agriculture,Forest Service,Range Betterment Fund,12-5207,FY2022-FY2025,2025,12-5207 22/25 - Range Betterment Fund,$0.3M,$0.3M,98.5%
Feb,2025,Department of Agriculture,National Institute of Food and Agriculture,Extension Activities,12-0502,FY2019-FY2020,2020,12-0502 19/20 - Extension Activities,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,National Institute of Food and Agriculture,"Integrated Research, Education, and Extension Competitive Grants",12-1502,FY2021-FY2022,2022,"12-1502 21/22 - Integrated Research, Education, and Extension Competitive Grants",$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Natural Resources Conservation Service,Watershed and Flood Prevention Operations,12-1072,FY2024,2024,12-1072 /24 - Watershed and Flood Prevention Operations,$0.3M,$0.3M,84.0%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Farm and Foreign Agricultural,12-0126,FY2022,2022,12-0126 /22 - Office of the Under Secretary for Farm and Foreign Agricultural,$0.3M,$0.3M,98.9%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Rural Development,12-0127,FY2022,2022,12-0127 /22 - Office of the Under Secretary for Rural Development,$0.2M,$0.3M,79.9%
Feb,2025,Department of Agriculture,Office of the Secretary,Under Secretary for Trade and Foreign Agricultural Affairs,12-0176,FY2022,2022,12-0176 /22 - Under Secretary for Trade and Foreign Agricultural Affairs,$0.3M,$0.3M,99.1%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Rural Cooperative Development Grants,12-1900,FY2021,2021,12-1900 /21 - Rural Cooperative Development Grants,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Rural Development,Salaries and Expenses,12-0403,FY2020-FY2021,2021,12-0403 20/21 - Salaries and Expenses,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2005,2005,12-0137 /05 - Rental Assistance Program,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2020,2020,12-0137 /20 - Rental Assistance Program,$0.3M,$0.3M,100.0%
Feb,2025,Department of Agriculture,Agricultural Marketing Service,Payments to States and Possessions,12-2501,FY2021-FY2022,2022,12-2501 21/22 - Payments to States and Possessions,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Animal and Plant Health Inspection Service,Salaries and Expenses,12-1600,FY2020-FY2021,2021,12-1600 20/21 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Information Officer,12-0013,FY2020,2020,12-0013 /20 - Office of the Chief Information Officer,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of the General Counsel,12-2300,FY2021,2021,12-2300 /21 - Office of the General Counsel,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Economist,12-0123,FY2023,2023,12-0123 /23 - Office of the Chief Economist,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of Ethics,12-0136,FY2023,2023,12-0136 /23 - Office of Ethics,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of Budget and Program Analysis,12-0503,FY2023,2023,12-0503 /23 - Office of Budget and Program Analysis,$0.2M,$0.2M,72.8%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Financial Officer,12-0014,FY2024,2024,12-0014 /24 - Office of the Chief Financial Officer,$0.2M,$0.2M,99.0%
Feb,2025,Department of Agriculture,Executive Operations,National Appeals Division,12-0706,FY2024,2024,12-0706 /24 - National Appeals Division,$0.2M,$0.2M,98.3%
Feb,2025,Department of Agriculture,Food and Nutrition Service,State Child Nutrition Programs,12-3539,FY2025,2025,12-3539 /25 - State Child Nutrition Programs,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2022-FY2023,2023,12-2900 22/23 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Forest Service,Forest and Rangeland Research,12-1104,FY2021-FY2024,2024,12-1104 21/24 - Forest and Rangeland Research,$0.1M,$0.2M,85.7%
Feb,2025,Department of Agriculture,Forest Service,State and Private Forestry,21-12-1105,No Year,No Year,21-12-1105 /X - State and Private Forestry,$0.2M,$0.2M,99.0%
Feb,2025,Department of Agriculture,Forest Service,State and Private Forestry,14-12-1105,FY2018-FY2021,2021,14-12-1105 18/21 - State and Private Forestry,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Forest Service,"Acquisition of Lands for National Forests, Special Acts",12-5208,FY2020,2020,"12-5208 /20 - Acquisition of Lands for National Forests, Special Acts",$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,National Institute of Food and Agriculture,Extension Activities,12-0502,FY2021-FY2022,2022,12-0502 21/22 - Extension Activities,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,National Institute of Food and Agriculture,"Integrated Research, Education, and Extension Competitive Grants",12-1502,FY2022,2022,"12-1502 /22 - Integrated Research, Education, and Extension Competitive Grants",$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,National Institute of Food and Agriculture,"Integrated Research, Education, and Extension Competitive Grants",12-1502,FY2023,2023,"12-1502 /23 - Integrated Research, Education, and Extension Competitive Grants",$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Natural Resources Conservation Service,Watershed Rehabilitation Program,12-1002,FY2021,2021,12-1002 /21 - Watershed Rehabilitation Program,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Natural Resources Conservation Service,Watershed and Flood Prevention Operations,12-1072,FY2023,2023,12-1072 /23 - Watershed and Flood Prevention Operations,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Office of the Secretary,Codex Alimentarius,12-0177,FY2022,2022,12-0177 /22 - Codex Alimentarius,$0.2M,$0.2M,95.8%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Food Safety,12-3701,FY2022,2022,12-3701 /22 - Office of the Under Secretary for Food Safety,$0.2M,$0.2M,99.3%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Farm and Foreign Agricultural,12-0126,FY2023,2023,12-0126 /23 - Office of the Under Secretary for Farm and Foreign Agricultural,$0.2M,$0.2M,98.1%
Feb,2025,Department of Agriculture,Office of the Secretary,Under Secretary for Trade and Foreign Agricultural Affairs,12-0176,FY2023,2023,12-0176 /23 - Under Secretary for Trade and Foreign Agricultural Affairs,$0.2M,$0.2M,98.9%
Feb,2025,Department of Agriculture,Office of the Secretary,Codex Alimentarius,12-0177,FY2023,2023,12-0177 /23 - Codex Alimentarius,$0.2M,$0.2M,87.6%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Marketing and Regulatory Progr,12-0125,FY2024,2024,12-0125 /24 - Office of the Under Secretary for Marketing and Regulatory Progr,$0.2M,$0.2M,99.9%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Farm and Foreign Agricultural,12-0126,FY2024,2024,12-0126 /24 - Office of the Under Secretary for Farm and Foreign Agricultural,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Office of the Secretary,Office of the Under Secretary for Rural Development,12-0127,FY2024,2024,12-0127 /24 - Office of the Under Secretary for Rural Development,$0.2M,$0.2M,97.4%
Feb,2025,Department of Agriculture,Office of the Secretary,Codex Alimentarius,12-0177,FY2024,2024,12-0177 /24 - Codex Alimentarius,$0.1M,$0.2M,69.3%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Healthy Foods Financing Initiative,12-0015,No Year,No Year,12-0015 /X - Healthy Foods Financing Initiative,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Renewable Energy Program Account,12-1908,FY2021,2021,12-1908 /21 - Renewable Energy Program Account,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Rural Business-Cooperative Service,Rural Microenterprise Investment Program Account,12-1955,FY2022,2022,12-1955 /22 - Rural Microenterprise Investment Program Account,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2004,2004,12-0137 /04 - Rental Assistance Program,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2022,2022,12-0137 /22 - Rental Assistance Program,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Rural Housing Service,Rental Assistance Program,12-0137,FY2023,2023,12-0137 /23 - Rental Assistance Program,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Rural Utilities Service,Rural Electrification and Telecommunications Loans Program Accou,12-1230,FY2017-FY2019,2019,12-1230 17/19 - Rural Electrification and Telecommunications Loans Program Accou,$0.2M,$0.2M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Financial Officer,12-0014,FY2020,2020,12-0014 /20 - Office of the Chief Financial Officer,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Economist,12-0123,FY2020,2020,12-0123 /20 - Office of the Chief Economist,$0.1M,$0.1M,83.6%
Feb,2025,Department of Agriculture,Executive Operations,Office of Civil Rights,12-3800,FY2020,2020,12-3800 /20 - Office of Civil Rights,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of Ethics,12-0136,FY2021,2021,12-0136 /21 - Office of Ethics,$0.1M,$0.1M,95.5%
Feb,2025,Department of Agriculture,Executive Operations,Office of Budget and Program Analysis,12-0503,FY2021,2021,12-0503 /21 - Office of Budget and Program Analysis,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of the Chief Financial Officer,12-0014,FY2022,2022,12-0014 /22 - Office of the Chief Financial Officer,$0.1M,$0.1M,99.7%
Feb,2025,Department of Agriculture,Executive Operations,Office of Ethics,12-0136,FY2022,2022,12-0136 /22 - Office of Ethics,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Executive Operations,Office of the General Counsel,12-2300,FY2022,2022,12-2300 /22 - Office of the General Counsel,$0.1M,$0.1M,96.8%
Feb,2025,Department of Agriculture,Executive Operations,Office of Ethics,12-0136,FY2024,2024,12-0136 /24 - Office of Ethics,$0.1M,$0.1M,97.9%
Feb,2025,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,FY2020-FY2021,2021,12-0600 20/21 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,FY2021-FY2022,2022,12-0600 21/22 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2021-FY2022,2022,12-2900 21/22 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Forest Service,Forest and Rangeland Research,12-1104,FY2020-FY2021,2021,12-1104 20/21 - Forest and Rangeland Research,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Forest Service,State and Private Forestry,57-12-1105,No Year,No Year,57-12-1105 /X - State and Private Forestry,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Forest Service,State and Private Forestry,14-12-1105,FY2017-FY2020,2020,14-12-1105 17/20 - State and Private Forestry,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Forest Service,State and Private Forestry,14-12-1105,FY2024-FY2027,2027,14-12-1105 24/27 - State and Private Forestry,$0.0M,$0.1M,26.0%
Feb,2025,Department of Agriculture,Forest Service,Wildland Fire Management,12-1115,FY2020-FY2021,2021,12-1115 20/21 - Wildland Fire Management,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Forest Service,Management of National Forest Lands for Subsistence Uses,12-1119,No Year,No Year,12-1119 /X - Management of National Forest Lands for Subsistence Uses,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Forest Service,Management of National Forest Lands for Subsistence Uses,12-1119,FY2024-FY2027,2027,12-1119 24/27 - Management of National Forest Lands for Subsistence Uses,$0.0M,$0.1M,66.9%
Feb,2025,Department of Agriculture,Forest Service,Range Betterment Fund,12-5207,No Year,No Year,12-5207 /X - Range Betterment Fund,$0.1M,$0.1M,100.0%
Feb,2025,Department of Agriculture,Forest Service,Range Betterment Fund,12-5207,FY2017-FY2020,2020,12-5207 17/20 - Range Betterment Fund,$0.1M,$0.1M,100.0%
