Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
May,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Army",21-2031,FY2013-FY2015,2015,"21-2031 13/15 - Aircraft Procurement, Army","$4,559.1M","$6,111.4M",74.6%
May,2013,Department of Defense-Military,Operation and Maintenance,Afghanistan Security Forces Fund,21-2091,FY2012-FY2013,2013,21-2091 12/13 - Afghanistan Security Forces Fund,"$2,391.5M","$5,976.5M",40.0%
May,2013,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2013-FY2015,2015,"17-1810 13/15 - Other Procurement, Navy","$3,250.2M","$5,850.2M",55.6%
May,2013,Department of Defense-Military,Procurement,"Procurement, Defense-wide",97-0300,FY2013-FY2015,2015,"97-0300 13/15 - Procurement, Defense-wide","$3,931.1M","$5,288.0M",74.3%
May,2013,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,FY2013-FY2015,2015,"57-3020 13/15 - Missile Procurement, Air Force","$3,996.2M","$5,266.1M",75.9%
May,2013,Department of Defense-Military,Operation and Maintenance,Afghanistan Security Forces Fund,21-2091,FY2013-FY2014,2014,21-2091 13/14 - Afghanistan Security Forces Fund,"$4,873.3M","$5,124.2M",95.1%
May,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Air Force",57-3010,FY2011-FY2013,2013,"57-3010 11/13 - Aircraft Procurement, Air Force","$2,151.8M","$5,083.9M",42.3%
May,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2012-FY2014,2014,"17-1506 12/14 - Aircraft Procurement, Navy","$1,890.1M","$4,895.2M",38.6%
May,2013,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2012-FY2014,2014,"21-2035 12/14 - Other Procurement, Army","$2,028.9M","$4,766.3M",42.6%
May,2013,Department of Defense-Military,Military Personnel,"Reserve Personnel, Army",21-2070,FY2013,2013,"21-2070 /13 - Reserve Personnel, Army","$1,850.0M","$4,670.4M",39.6%
May,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Army",21-2040,FY2012-FY2013,2013,"21-2040 12/13 - Research, Development, Test and Evaluation, Army","$2,231.4M","$4,544.5M",49.1%
May,2013,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2011-FY2013,2013,"21-2035 11/13 - Other Procurement, Army","$1,017.9M","$4,397.5M",23.1%
May,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Air Force",57-3600,FY2012-FY2013,2013,"57-3600 12/13 - Research, Development, Test and Evaluation, Air Force",$970.1M,"$4,306.9M",22.5%
May,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2012-FY2016,2016,"17-1611 12/16 - Shipbuilding and Conversion, Navy","$2,728.1M","$3,956.0M",69.0%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2012-FY2016,2016,"21-2050 12/16 - Military Construction, Army","$2,154.1M","$3,727.0M",57.8%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2013-FY2017,2017,"21-2050 13/17 - Military Construction, Army","$2,691.2M","$3,706.0M",72.6%
May,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2011-FY2013,2013,"17-1506 11/13 - Aircraft Procurement, Navy",$477.4M,"$3,372.9M",14.2%
May,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air Force Reserve",57-3740,FY2013,2013,"57-3740 /13 - Operation and Maintenance, Air Force Reserve","$1,120.0M","$3,361.9M",33.3%
May,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army Reserve",21-2080,FY2013,2013,"21-2080 /13 - Operation and Maintenance, Army Reserve","$1,552.0M","$3,353.3M",46.3%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2013-FY2017,2017,"97-0500 13/17 - Military Construction, Defense-wide","$2,936.0M","$3,301.3M",88.9%
May,2013,Department of Defense-Military,Military Personnel,"National Guard Personnel, Air Force",57-3850,FY2013,2013,"57-3850 /13 - National Guard Personnel, Air Force","$1,237.8M","$3,243.5M",38.2%
May,2013,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,FY2013-FY2015,2015,"17-1507 13/15 - Weapons Procurement, Navy","$1,375.7M","$2,840.0M",48.4%
May,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2011-FY2015,2015,"17-1611 11/15 - Shipbuilding and Conversion, Navy","$1,766.3M","$2,765.7M",63.9%
May,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Defense-wide",97-0400,FY2012-FY2013,2013,"97-0400 12/13 - Research, Development, Test and Evaluation, Defense-wide",$531.4M,"$2,658.6M",20.0%
May,2013,Department of Defense-Military,Military Personnel,"Medicare-Eligible Retiree Health Fund Contribution, Army",21-1004,FY2013,2013,"21-1004 /13 - Medicare-Eligible Retiree Health Fund Contribution, Army",$0.0M,"$2,434.1M",0.0%
May,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2013-FY2015,2015,"21-2034 13/15 - Procurement of Ammunition, Army","$1,434.3M","$2,406.5M",59.6%
May,2013,Department of Defense-Military,Operation and Maintenance,"Ship Modernization, Operations and Sustainment Fund",17-0513,FY2013-FY2014,2014,"17-0513 13/14 - Ship Modernization, Operations and Sustainment Fund","$2,379.0M","$2,379.0M",100.0%
May,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Navy",17-1319,FY2012-FY2013,2013,"17-1319 12/13 - Research, Development, Test and Evaluation, Navy",$469.2M,"$2,217.6M",21.2%
May,2013,Department of Defense-Military,Procurement,"Procurement, Marine Corps",17-1109,FY2013-FY2015,2015,"17-1109 13/15 - Procurement, Marine Corps","$1,599.7M","$2,167.5M",73.8%
May,2013,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,FY2012-FY2014,2014,"57-3020 12/14 - Missile Procurement, Air Force",$722.6M,"$1,993.9M",36.2%
May,2013,Department of Defense-Military,Revolving and Management Funds,National Defense Sealift Fund,17-4557,No Year,No Year,17-4557 /X - National Defense Sealift Fund,$771.6M,"$1,957.5M",39.4%
May,2013,Department of Defense-Military,Military Personnel,"Reserve Personnel, Navy",17-1405,FY2013,2013,"17-1405 /13 - Reserve Personnel, Navy",$670.0M,"$1,944.7M",34.5%
May,2013,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2012-FY2014,2014,"17-1810 12/14 - Other Procurement, Navy",$739.3M,"$1,915.5M",38.6%
May,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Army",21-2031,FY2012-FY2014,2014,"21-2031 12/14 - Aircraft Procurement, Army",$773.5M,"$1,871.1M",41.3%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2012-FY2016,2016,"97-0500 12/16 - Military Construction, Defense-wide","$1,228.3M","$1,797.9M",68.3%
May,2013,Department of Defense-Military,Military Personnel,"Reserve Personnel, Air Force",57-3700,FY2013,2013,"57-3700 /13 - Reserve Personnel, Air Force",$528.8M,"$1,757.5M",30.1%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2013-FY2017,2017,"17-1205 13/17 - Military Construction, Navy","$1,209.8M","$1,743.9M",69.4%
May,2013,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2013-FY2015,2015,"21-2033 13/15 - Procurement of Weapons and Tracked Combat Vehicles, Army","$1,449.9M","$1,671.3M",86.8%
May,2013,Department of Defense-Military,Procurement,Joint Improvised Explosive Device Defeat Fund,21-2093,FY2013-FY2015,2015,21-2093 13/15 - Joint Improvised Explosive Device Defeat Fund,"$1,348.6M","$1,622.6M",83.1%
May,2013,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2013-FY2015,2015,"21-2032 13/15 - Missile Procurement, Army",$929.7M,"$1,553.0M",59.9%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2011-FY2015,2015,"21-2050 11/15 - Military Construction, Army","$1,069.9M","$1,546.2M",69.2%
May,2013,Department of Defense-Military,Procurement,"Other Procurement, Air Force",57-3080,FY2011-FY2013,2013,"57-3080 11/13 - Other Procurement, Air Force",$201.3M,"$1,517.1M",13.3%
May,2013,Department of Defense-Military,Procurement,National Guard and Reserve Equipment,97-0350,FY2013-FY2015,2015,97-0350 13/15 - National Guard and Reserve Equipment,"$1,495.0M","$1,495.0M",100.0%
May,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2010-FY2014,2014,"17-1611 10/14 - Shipbuilding and Conversion, Navy",$815.4M,"$1,398.1M",58.3%
May,2013,Department of Defense-Military,Procurement,"Other Procurement, Air Force",57-3080,FY2012-FY2014,2014,"57-3080 12/14 - Other Procurement, Air Force",$627.7M,"$1,238.5M",50.7%
May,2013,Department of Defense-Military,Military Construction,Department of Defense Base Closure Account 2005,97-0512,No Year,No Year,97-0512 /X - Department of Defense Base Closure Account 2005,"$1,063.7M","$1,225.6M",86.8%
May,2013,Department of Defense-Military,Procurement,"Procurement, Marine Corps",17-1109,FY2012-FY2014,2014,"17-1109 12/14 - Procurement, Marine Corps",$625.8M,"$1,221.6M",51.2%
May,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Navy Reserve",17-1806,FY2013,2013,"17-1806 /13 - Operation and Maintenance, Navy Reserve",$404.1M,"$1,211.0M",33.4%
May,2013,Department of Defense-Military,Procurement,Joint Improvised Explosive Device Defeat Fund,21-2093,FY2012-FY2014,2014,21-2093 12/14 - Joint Improvised Explosive Device Defeat Fund,$160.6M,"$1,110.3M",14.5%
May,2013,Department of Defense-Military,Procurement,"Procurement, Defense-wide",97-0300,FY2012-FY2014,2014,"97-0300 12/14 - Procurement, Defense-wide",$451.8M,"$1,109.5M",40.7%
May,2013,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2013-FY2014,2014,97-0130 13/14 - Defense Health Program,"$1,008.8M","$1,033.7M",97.6%
May,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2012-FY2014,2014,"21-2034 12/14 - Procurement of Ammunition, Army",$474.6M,"$1,010.6M",47.0%
May,2013,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,FY2012-FY2014,2014,"17-1507 12/14 - Weapons Procurement, Navy",$427.0M,"$1,005.0M",42.5%
May,2013,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2012-FY2013,2013,97-0130 12/13 - Defense Health Program,$576.3M,$978.3M,58.9%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2012-FY2016,2016,"17-1205 12/16 - Military Construction, Navy",$666.7M,$976.5M,68.3%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2011-FY2015,2015,"17-1205 11/15 - Military Construction, Navy",$662.1M,$970.8M,68.2%
May,2013,Department of Defense-Military,Operation and Maintenance,Foreign Currency Fluctuations,97-0801,No Year,No Year,97-0801 /X - Foreign Currency Fluctuations,$970.0M,$970.0M,100.0%
May,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Army",21-2031,FY2011-FY2013,2013,"21-2031 11/13 - Aircraft Procurement, Army",$366.5M,$961.3M,38.1%
May,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,No Year,No Year,"97-0100 /X - Operation and Maintenance, Defense-wide",$782.9M,$960.6M,81.5%
May,2013,Department of Defense-Military,Military Personnel,"Medicare-Eligible Retiree Health Fund Contribution, National Gua",21-1006,FY2013,2013,"21-1006 /13 - Medicare-Eligible Retiree Health Fund Contribution, National Gua",$0.0M,$909.5M,0.0%
May,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Navy and Marine Corps",17-1508,FY2013-FY2015,2015,"17-1508 13/15 - Procurement of Ammunition, Navy and Marine Corps",$408.9M,$895.7M,45.6%
May,2013,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2012-FY2014,2014,"21-2033 12/14 - Procurement of Weapons and Tracked Combat Vehicles, Army",$414.3M,$878.6M,47.2%
May,2013,Department of Defense-Military,Trust Funds,Support for U.S. Relocation to Guam Activities,97-8358,No Year,No Year,97-8358 /X - Support for U.S. Relocation to Guam Activities,$840.2M,$849.5M,98.9%
May,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,FY2012-FY2013,2013,"97-0100 12/13 - Operation and Maintenance, Defense-wide",$18.7M,$779.4M,2.4%
May,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Air Force",57-3011,FY2013-FY2015,2015,"57-3011 13/15 - Procurement of Ammunition, Air Force",$571.9M,$728.2M,78.5%
May,2013,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2011-FY2013,2013,"21-2033 11/13 - Procurement of Weapons and Tracked Combat Vehicles, Army",$217.8M,$709.2M,30.7%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2010-FY2014,2014,"21-2050 10/14 - Military Construction, Army",$459.4M,$694.2M,66.2%
May,2013,Department of Defense-Military,Procurement,"Chemical Agents and Munitions Destruction, Defense",97-0390,FY2013-FY2014,2014,"97-0390 13/14 - Chemical Agents and Munitions Destruction, Defense",$359.5M,$688.2M,52.2%
May,2013,Department of Defense-Military,Military Personnel,"Reserve Personnel, Marine Corps",17-1108,FY2013,2013,"17-1108 /13 - Reserve Personnel, Marine Corps",$256.8M,$687.9M,37.3%
May,2013,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,FY2011-FY2013,2013,"57-3020 11/13 - Missile Procurement, Air Force",$209.3M,$642.5M,32.6%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2011-FY2015,2015,"97-0500 11/15 - Military Construction, Defense-wide",$419.1M,$637.1M,65.8%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2009-FY2013,2013,"21-2050 09/13 - Military Construction, Army",$518.5M,$611.3M,84.8%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2013-FY2017,2017,"21-2085 13/17 - Military Construction, Army National Guard",$597.0M,$598.2M,99.8%
May,2013,Department of Defense-Military,Operation and Maintenance,Overseas Contingency Operations Transfer Fund,97-0118,No Year,No Year,97-0118 /X - Overseas Contingency Operations Transfer Fund,$592.1M,$592.1M,100.0%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2011-FY2013,2013,"21-2050 11/13 - Military Construction, Army",$504.6M,$572.8M,88.1%
May,2013,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2011-FY2013,2013,"17-1810 11/13 - Other Procurement, Navy",$178.0M,$559.7M,31.8%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2010-FY2014,2014,"17-1205 10/14 - Military Construction, Navy",$300.6M,$551.1M,54.6%
May,2013,Department of Defense-Military,Procurement,"Procurement, Marine Corps",17-1109,FY2011-FY2013,2013,"17-1109 11/13 - Procurement, Marine Corps",$142.5M,$548.5M,26.0%
May,2013,Department of Defense-Military,Military Construction,Department of Defense Base Closure Account 1990,97-0510,No Year,No Year,97-0510 /X - Department of Defense Base Closure Account 1990,$328.5M,$542.4M,60.6%
May,2013,Department of Defense-Military,Revolving and Management Funds,Pentagon Reservation Maintenance Revolving Fund,97-4950,No Year,No Year,97-4950 /X - Pentagon Reservation Maintenance Revolving Fund,$251.7M,$522.6M,48.2%
May,2013,Department of Defense-Military,Military Personnel,"Medicare-Eligible Retiree Health Fund, Reserves, Army",21-1005,FY2013,2013,"21-1005 /13 - Medicare-Eligible Retiree Health Fund, Reserves, Army",$0.0M,$521.9M,0.0%
May,2013,Department of Defense-Military,Operation and Maintenance,Department of Defense Acquisition Workforce Development,97-0111,FY2012-FY2014,2014,97-0111 12/14 - Department of Defense Acquisition Workforce Development,$188.1M,$516.9M,36.4%
May,2013,Department of Defense-Military,Family Housing,"Family Housing Operation and Maintenance, Air Force",57-0745,FY2013,2013,"57-0745 /13 - Family Housing Operation and Maintenance, Air Force",$218.7M,$511.8M,42.7%
May,2013,Department of Defense-Military,Family Housing,"Family Housing Operation and Maintenance, Army",21-0725,FY2013,2013,"21-0725 /13 - Family Housing Operation and Maintenance, Army",$226.4M,$506.3M,44.7%
May,2013,Department of Defense-Military,Operation and Maintenance,Cooperative Threat Reduction Account,97-0134,FY2013-FY2015,2015,97-0134 13/15 - Cooperative Threat Reduction Account,$407.8M,$484.7M,84.1%
May,2013,Department of Defense-Military,Operation and Maintenance,Drug Interdiction and Counter-Drug Activities,97-0105,FY2013,2013,97-0105 /13 - Drug Interdiction and Counter-Drug Activities,$465.7M,$465.7M,100.0%
May,2013,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2013-FY2015,2015,97-0130 13/15 - Defense Health Program,$436.5M,$448.5M,97.3%
May,2013,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2012-FY2014,2014,97-0130 12/14 - Defense Health Program,$298.9M,$443.0M,67.5%
May,2013,Department of Defense-Military,Operation and Maintenance,Burdensharing and Other Cooperative Activities,97-5441,No Year,No Year,97-5441 /X - Burdensharing and Other Cooperative Activities,$98.0M,$434.0M,22.6%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2012-FY2016,2016,"57-3300 12/16 - Military Construction, Air Force",$355.1M,$426.4M,83.3%
May,2013,Department of Defense-Military,Procurement,National Guard and Reserve Equipment,97-0350,FY2012-FY2014,2014,97-0350 12/14 - National Guard and Reserve Equipment,$191.1M,$424.2M,45.0%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2012-FY2016,2016,"21-2085 12/16 - Military Construction, Army National Guard",$203.8M,$407.5M,50.0%
May,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2008-FY2017,2017,"17-1611 08/17 - Shipbuilding and Conversion, Navy",$209.4M,$404.1M,51.8%
May,2013,Department of Defense-Military,Procurement,Defense Production Act Purchases,97-0360,No Year,No Year,97-0360 /X - Defense Production Act Purchases,$342.7M,$402.4M,85.2%
May,2013,Department of Defense-Military,Revolving and Management Funds,Buildings Maintenance Fund,97-4931,No Year,No Year,97-4931 /X - Buildings Maintenance Fund,$196.8M,$401.7M,49.0%
May,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2011-FY2013,2013,"21-2034 11/13 - Procurement of Ammunition, Army",$123.3M,$397.3M,31.0%
May,2013,Department of Defense-Military,Family Housing,"Family Housing Operation and Maintenance, Navy and Marine Corps",17-0735,FY2013,2013,"17-0735 /13 - Family Housing Operation and Maintenance, Navy and Marine Corps",$164.2M,$370.4M,44.3%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2013-FY2017,2017,"57-3300 13/17 - Military Construction, Air Force",$191.3M,$360.3M,53.1%
May,2013,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2012-FY2014,2014,"21-2032 12/14 - Missile Procurement, Army",$150.8M,$357.7M,42.2%
May,2013,Department of Defense-Military,Family Housing,Homeowners Assistance Fund,97-4090,No Year,No Year,97-4090 /X - Homeowners Assistance Fund,$312.9M,$356.6M,87.7%
May,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2013,2013,"17-1611 /13 - Shipbuilding and Conversion, Navy",$0.2M,$343.8M,0.1%
May,2013,Department of Defense-Military,Revolving and Management Funds,National Defense Stockpile Transaction Fund,97-4555,No Year,No Year,97-4555 /X - National Defense Stockpile Transaction Fund,$275.6M,$342.0M,80.6%
May,2013,Department of Defense-Military,Military Construction,North Atlantic Treaty Organization Security Investment Program,97-0804,No Year,No Year,97-0804 /X - North Atlantic Treaty Organization Security Investment Program,$261.7M,$341.6M,76.6%
May,2013,Department of Defense-Military,Trust Funds,"Surcharge Collections, Sales of Commissary Stores, Defense",97-8164,No Year,No Year,"97-8164 /X - Surcharge Collections, Sales of Commissary Stores, Defense",$198.8M,$341.5M,58.2%
May,2013,Department of Defense-Military,Operation and Maintenance,Office of the Inspector General,97-0107,FY2013,2013,97-0107 /13 - Office of the Inspector General,$140.6M,$339.6M,41.4%
May,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2009-FY2013,2013,"17-1611 09/13 - Shipbuilding and Conversion, Navy",$226.5M,$337.8M,67.0%
May,2013,Department of Defense-Military,Operation and Maintenance,Afghanistan Infrastructure Fund,21-2096,FY2013-FY2014,2014,21-2096 13/14 - Afghanistan Infrastructure Fund,$325.0M,$325.0M,100.0%
May,2013,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2011-FY2013,2013,"21-2032 11/13 - Missile Procurement, Army",$272.5M,$319.8M,85.2%
May,2013,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,FY2011-FY2013,2013,"17-1507 11/13 - Weapons Procurement, Navy",$86.9M,$319.5M,27.2%
May,2013,Department of Defense-Military,Operation and Maintenance,Drug Interdiction and Counter-Drug Activities,97-0105,FY2013-FY2014,2014,97-0105 13/14 - Drug Interdiction and Counter-Drug Activities,$313.1M,$313.1M,100.0%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2010-FY2014,2014,"97-0500 10/14 - Military Construction, Defense-wide",$175.3M,$300.7M,58.3%
May,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps Reserve",17-1107,FY2013,2013,"17-1107 /13 - Operation and Maintenance, Marine Corps Reserve",$91.8M,$280.8M,32.7%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army Reserve",21-2086,FY2013-FY2017,2017,"21-2086 13/17 - Military Construction, Army Reserve",$263.4M,$272.2M,96.8%
May,2013,Department of Defense-Military,Procurement,"Procurement, Defense-wide",97-0300,FY2011-FY2013,2013,"97-0300 11/13 - Procurement, Defense-wide",$102.1M,$259.4M,39.4%
May,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army",21-2020,No Year,No Year,"21-2020 /X - Operation and Maintenance, Army",$180.8M,$256.5M,70.5%
May,2013,Department of Defense-Military,Operation and Maintenance,Afghanistan Infrastructure Fund,21-2096,FY2012-FY2013,2013,21-2096 12/13 - Afghanistan Infrastructure Fund,$78.1M,$252.6M,30.9%
May,2013,Department of Defense-Military,Operation and Maintenance,"Environmental Restoration, Air Force",57-0810,No Year,No Year,"57-0810 /X - Environmental Restoration, Air Force",$231.1M,$231.1M,100.0%
May,2013,Department of Defense-Military,Family Housing,Department of Defense Family Housing Improvement Fund,97-0834,No Year,No Year,97-0834 /X - Department of Defense Family Housing Improvement Fund,$142.6M,$223.1M,63.9%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2009-FY2013,2013,"97-0500 09/13 - Military Construction, Defense-wide",$176.4M,$217.0M,81.3%
May,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Operational Test and Evaluation, Defense",97-0460,FY2013-FY2014,2014,"97-0460 13/14 - Operational Test and Evaluation, Defense",$123.7M,$210.4M,58.8%
May,2013,Department of Defense-Military,Operation and Maintenance,Emergency Response Fund,97-0833,No Year,No Year,97-0833 /X - Emergency Response Fund,$200.3M,$206.0M,97.3%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2011-FY2015,2015,"21-2085 11/15 - Military Construction, Army National Guard",$130.7M,$204.7M,63.8%
May,2013,Department of Defense-Military,Family Housing,"Family Housing Construction, Air Force",57-0740,FY2009-FY2013,2013,"57-0740 09/13 - Family Housing Construction, Air Force",$187.2M,$202.8M,92.3%
May,2013,Department of Defense-Military,Operation and Maintenance,Cooperative Threat Reduction Account,97-0134,FY2012-FY2014,2014,97-0134 12/14 - Cooperative Threat Reduction Account,$46.0M,$202.7M,22.7%
May,2013,Department of Defense-Military,Procurement,Mine Resistant Ambush Protected Vehicle Fund,97-0144,FY2012-FY2013,2013,97-0144 12/13 - Mine Resistant Ambush Protected Vehicle Fund,$200.1M,$200.1M,100.0%
May,2013,Department of Defense-Military,Operation and Maintenance,"Environmental Restoration, Army",21-0810,No Year,No Year,"21-0810 /X - Environmental Restoration, Army",$179.2M,$193.4M,92.7%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2009-FY2013,2013,"17-1205 09/13 - Military Construction, Navy",$92.9M,$191.6M,48.5%
May,2013,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2011-FY2013,2013,97-0130 11/13 - Defense Health Program,$71.5M,$188.5M,37.9%
May,2013,Department of Defense-Military,Family Housing,"Family Housing Construction, Air Force",57-0740,FY2013-FY2017,2017,"57-0740 13/17 - Family Housing Construction, Air Force",$140.9M,$176.9M,79.7%
May,2013,Department of Defense-Military,Procurement,Joint Improvised Explosive Device Defeat Fund,21-2093,FY2011-FY2013,2013,21-2093 11/13 - Joint Improvised Explosive Device Defeat Fund,$21.7M,$164.9M,13.2%
May,2013,Department of Defense-Military,Operation and Maintenance,"Environmental Restoration, Formerly Used Defense Sites",97-0811,No Year,No Year,"97-0811 /X - Environmental Restoration, Formerly Used Defense Sites",$161.4M,$161.4M,100.0%
May,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2007-FY2018,2018,"17-1611 07/18 - Shipbuilding and Conversion, Navy",$50.6M,$158.9M,31.9%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2013,2013,"17-1205 /13 - Military Construction, Navy",$150.8M,$150.8M,100.0%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2011-FY2015,2015,"57-3300 11/15 - Military Construction, Air Force",$117.0M,$147.8M,79.2%
May,2013,Department of Defense-Military,Military Construction,"Chemical Demilitarization Construction, Defense-wide",97-0391,FY2013-FY2017,2017,"97-0391 13/17 - Chemical Demilitarization Construction, Defense-wide",$36.8M,$144.8M,25.4%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide, Recovery Act",97-0501,FY2009-FY2013,2013,"97-0501 09/13 - Military Construction, Defense-wide, Recovery Act",$103.2M,$143.2M,72.1%
May,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Air Force",57-3011,FY2012-FY2014,2014,"57-3011 12/14 - Procurement of Ammunition, Air Force",$104.9M,$139.0M,75.4%
May,2013,Department of Defense-Military,Trust Funds,Host Nation Support Fund for Relocation,97-8337,No Year,No Year,97-8337 /X - Host Nation Support Fund for Relocation,$16.0M,$138.8M,11.5%
May,2013,Department of Defense-Military,Procurement,National Guard and Reserve Equipment,97-0350,FY2011-FY2013,2013,97-0350 11/13 - National Guard and Reserve Equipment,$88.4M,$135.8M,65.1%
May,2013,Department of Defense-Military,Operation and Maintenance,"Environmental Restoration, Navy",17-0810,No Year,No Year,"17-0810 /X - Environmental Restoration, Navy",$135.4M,$135.4M,100.0%
May,2013,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2010-FY2014,2014,"21-2085 10/14 - Military Construction, Army National Guard",$121.6M,$133.7M,91.0%
