Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,"HIV/AIDS, Viral Hepatitis, Sexually Transmitted Diseases, and Tu",75-0950,FY2015,2015,"75-0950 /15 - HIV/AIDS, Viral Hepatitis, Sexually Transmitted Diseases, and Tu",$433.1M,"$1,117.6M",38.8%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institute on Drug Abuse,75-0893,FY2015,2015,75-0893 /15 - National Institute on Drug Abuse,$544.5M,"$1,095.7M",49.7%
Apr,2015,Department of Health and Human Services,Departmental Management,Public Health and Social Services Emergency Fund,75-0140,No Year,No Year,75-0140 /X - Public Health and Social Services Emergency Fund,"$1,045.1M","$1,074.0M",97.3%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2014-FY2020,2020,75-0516 14/20 - State Grants and Demonstrations,$928.0M,$928.0M,100.0%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Maternal and Child Health,75-0354,FY2015,2015,75-0354 /15 - Maternal and Child Health,$513.4M,$851.7M,60.3%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Quality Improvement Organizations,75-0519,FY2015,2015,75-0519 /15 - Quality Improvement Organizations,$660.5M,$831.6M,79.4%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Public Health Preparedness and Response,75-0956,FY2015,2015,75-0956 /15 - Public Health Preparedness and Response,$725.1M,$818.2M,88.6%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institute of Environmental Health Sciences,75-0862,FY2015,2015,75-0862 /15 - National Institute of Environmental Health Sciences,$365.4M,$766.7M,47.7%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Health Workforce,75-0353,FY2015,2015,75-0353 /15 - Health Workforce,$584.6M,$751.6M,77.8%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Chronic Disease Prevention and Health Promotion,75-0948,FY2015,2015,75-0948 /15 - Chronic Disease Prevention and Health Promotion,$556.6M,$747.2M,74.5%
Apr,2015,Department of Health and Human Services,Departmental Management,Nonrecurring Expenses Fund,75-75-0125,No Year,No Year,75-75-0125 /X - Nonrecurring Expenses Fund,$598.0M,$725.9M,82.4%
Apr,2015,Department of Health and Human Services,Departmental Management,Public Health and Social Services Emergency Fund,75-0140,FY2015-FY2019,2019,75-0140 15/19 - Public Health and Social Services Emergency Fund,$687.1M,$723.0M,95.0%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Eye Institute,75-0887,FY2015,2015,75-0887 /15 - National Eye Institute,$347.8M,$694.1M,50.1%
Apr,2015,Department of Health and Human Services,Departmental Management,General Departmental Management,75-0120,FY2015,2015,75-0120 /15 - General Departmental Management,$496.0M,$688.0M,72.1%
Apr,2015,Department of Health and Human Services,Indian Health Service,Indian Health Facilities,75-0391,No Year,No Year,75-0391 /X - Indian Health Facilities,$425.7M,$679.6M,62.6%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Health Care Fraud and Abuse Control Account,75-8393,FY2015-FY2016,2016,75-8393 15/16 - Health Care Fraud and Abuse Control Account,$466.9M,$672.0M,69.5%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Affordable Insurance Exchange Grants,75-0115,FY2015,2015,75-0115 /15 - Affordable Insurance Exchange Grants,$213.1M,$670.7M,31.8%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2015-FY2016,2016,75-3966 15/16 - National Institutes of Health Management Fund,$288.9M,$665.3M,43.4%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Center for Advancing Translational Sciences,75-0875,FY2015,2015,75-0875 /15 - National Center for Advancing Translational Sciences,$540.0M,$657.7M,82.1%
Apr,2015,Department of Health and Human Services,Departmental Management,Public Health and Social Services Emergency Fund,75-0140,FY2015,2015,75-0140 /15 - Public Health and Social Services Emergency Fund,$461.6M,$600.7M,76.9%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC Working Capital Fund,75-4553,No Year,No Year,75-4553 /X - CDC Working Capital Fund,$296.0M,$594.4M,49.8%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Contingency Fund,75-1522,FY2015,2015,75-1522 /15 - Contingency Fund,$48.6M,$583.0M,8.3%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Immunization and Respiratory Diseases,75-0951,FY2015,2015,75-0951 /15 - Immunization and Respiratory Diseases,$313.4M,$573.1M,54.7%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,No Year,No Year,75-0511 /X - Program Management,$521.8M,$562.7M,92.7%
Apr,2015,Department of Health and Human Services,Program Support Center,Retirement Pay and Medical Benefits for Commissioned Officers,75-0379,FY2015,2015,75-0379 /15 - Retirement Pay and Medical Benefits for Commissioned Officers,$247.8M,$562.7M,44.0%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Public Health Preparedness and Response,75-0956,No Year,No Year,75-0956 /X - Public Health Preparedness and Response,$350.5M,$543.3M,64.5%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2015,2015,75-0943 /15 - CDC-Wide Activities and Program Support,$452.1M,$542.3M,83.4%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Children and Families Services Programs,75-1536,FY2015-FY2016,2016,75-1536 15/16 - Children and Families Services Programs,$423.1M,$537.9M,78.7%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Human Genome Research Institute,75-0891,FY2015,2015,75-0891 /15 - National Human Genome Research Institute,$260.7M,$535.7M,48.7%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institute Arthritis and Musculoskeletal and Skin Diseas,75-0888,FY2015,2015,75-0888 /15 - National Institute Arthritis and Musculoskeletal and Skin Diseas,$338.3M,$533.5M,63.4%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2014-FY2019,2019,75-0511 14/19 - Program Management,$272.9M,$500.9M,54.5%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Children and Families Services Programs,75-1536,FY2014-FY2015,2015,75-1536 14/15 - Children and Families Services Programs,$0.1M,$494.7M,0.0%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Public Health Scientific Services,75-0959,FY2015,2015,75-0959 /15 - Public Health Scientific Services,$282.3M,$481.1M,58.7%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,World Trade Center Health Program Fund,75-0946,FY2015,2015,75-0946 /15 - World Trade Center Health Program Fund,$318.7M,$456.0M,69.9%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Chronic Disease Prevention and Health Promotion,75-0948,No Year,No Year,75-0948 /X - Chronic Disease Prevention and Health Promotion,$433.0M,$453.5M,95.5%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institute on Alcohol Abuse and Alcoholism,75-0894,FY2015,2015,75-0894 /15 - National Institute on Alcohol Abuse and Alcoholism,$275.4M,$452.2M,60.9%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,"Maternal, Infant, and Early Childhood Home Visiting Programs",75-0321,No Year,No Year,"75-0321 /X - Maternal, Infant, and Early Childhood Home Visiting Programs",$27.2M,$445.7M,6.1%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Promoting Safe and Stable Families,75-1512,FY2015,2015,75-1512 /15 - Promoting Safe and Stable Families,$155.8M,$429.6M,36.3%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2013-FY2016,2016,75-0516 13/16 - State Grants and Demonstrations,$419.5M,$426.0M,98.5%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Library of Medicine,75-0807,FY2015,2015,75-0807 /15 - National Library of Medicine,$244.0M,$418.4M,58.3%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,"Medicare Prescription Drug Account, Federal Supplementary Insura",75-8308,FY2015,2015,"75-8308 /15 - Medicare Prescription Drug Account, Federal Supplementary Insura",$296.5M,$418.0M,70.9%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2015-FY2016,2016,75-0516 15/16 - State Grants and Demonstrations,$417.1M,$417.1M,100.0%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2014-FY2016,2016,75-0516 14/16 - State Grants and Demonstrations,$416.6M,$416.6M,100.0%
Apr,2015,Department of Health and Human Services,Departmental Management,Public Health and Social Services Emergency Fund,75-0140,FY2015-FY2016,2016,75-0140 15/16 - Public Health and Social Services Emergency Fund,$302.5M,$415.0M,72.9%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institute on Deafness and Other Communication Disorders,75-0890,FY2015,2015,75-0890 /15 - National Institute on Deafness and Other Communication Disorders,$189.3M,$407.7M,46.4%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institute of Dental and Craniofacial Research,75-0873,FY2015,2015,75-0873 /15 - National Institute of Dental and Craniofacial Research,$212.8M,$399.4M,53.3%
Apr,2015,Department of Health and Human Services,Agency for Healthcare Research and Quality,Healthcare Research and Quality,75-1700,FY2015,2015,75-1700 /15 - Healthcare Research and Quality,$217.7M,$377.9M,57.6%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Emerging and Zoonotic Infectious Diseases,75-0949,FY2015,2015,75-0949 /15 - Emerging and Zoonotic Infectious Diseases,$218.1M,$353.0M,61.8%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Ryan White HIV/AIDS Program,75-0356,FY2015,2015,75-0356 /15 - Ryan White HIV/AIDS Program,$251.8M,$348.6M,72.3%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2012-FY2016,2016,75-0516 12/16 - State Grants and Demonstrations,$74.7M,$346.7M,21.6%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,No Year,No Year,75-0943 /X - CDC-Wide Activities and Program Support,$321.5M,$340.2M,94.5%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,National Institute for Occupational Safety and Health,75-0953,FY2015,2015,75-0953 /15 - National Institute for Occupational Safety and Health,$219.6M,$335.3M,65.5%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institute of Biomedical Imaging and Bioengineering,75-0898,FY2015,2015,75-0898 /15 - National Institute of Biomedical Imaging and Bioengineering,$215.6M,$332.3M,64.9%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management - Recovery Act,75-0510,No Year,No Year,75-0510 /X - Program Management - Recovery Act,$268.4M,$323.8M,82.9%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Global Health,75-0955,FY2015,2015,75-0955 /15 - Global Health,$149.8M,$318.1M,47.1%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Primary Health Care Access,75-0352,No Year,No Year,75-0352 /X - Primary Health Care Access,$243.8M,$313.1M,77.8%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,No Year,No Year,75-0516 /X - State Grants and Demonstrations,$278.2M,$310.0M,89.8%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Patient Protection and Affordable Care - Program Management,75-0509,No Year,No Year,75-0509 /X - Patient Protection and Affordable Care - Program Management,$281.5M,$289.9M,97.1%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Family Planning,75-0359,FY2015,2015,75-0359 /15 - Family Planning,$167.1M,$286.5M,58.3%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institute on Minority Health and Health Disparities,75-0897,FY2015,2015,75-0897 /15 - National Institute on Minority Health and Health Disparities,$141.7M,$272.0M,52.1%
Apr,2015,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Substance Abuse Prevention,75-1365,FY2015,2015,75-1365 /15 - Substance Abuse Prevention,$253.5M,$270.2M,93.8%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institute of Allergy and Infectious Diseases,75-0885,FY2015-FY2016,2016,75-0885 15/16 - National Institute of Allergy and Infectious Diseases,$213.2M,$238.0M,89.6%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Immunization and Respiratory Diseases,75-0951,No Year,No Year,75-0951 /X - Immunization and Respiratory Diseases,$196.9M,$225.3M,87.4%
Apr,2015,Department of Health and Human Services,Office of the Inspector General,Office of the Inspector General,75-0128,No Year,No Year,75-0128 /X - Office of the Inspector General,$87.8M,$200.1M,43.9%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Health Centers Malpractice Claims,75-0365,No Year,No Year,75-0365 /X - Health Centers Malpractice Claims,$124.0M,$185.9M,66.7%
Apr,2015,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Health Surveillance and Program Support,75-1362,FY2015,2015,75-1362 /15 - Health Surveillance and Program Support,$125.1M,$185.3M,67.5%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Injury Prevention and Control,75-0952,FY2015,2015,75-0952 /15 - Injury Prevention and Control,$103.0M,$170.4M,60.4%
Apr,2015,Department of Health and Human Services,Departmental Management,Section 241 Evaluation Transactions Account,75-3902,FY2015,2015,75-3902 /15 - Section 241 Evaluation Transactions Account,$169.7M,$169.7M,100.0%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Environmental Health,75-0947,FY2015,2015,75-0947 /15 - Environmental Health,$120.4M,$166.4M,72.4%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Pre-Existing Condition Insurance Plan Program,75-0113,No Year,No Year,75-0113 /X - Pre-Existing Condition Insurance Plan Program,$165.2M,$166.3M,99.3%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Program Management,75-0361,FY2015,2015,75-0361 /15 - Program Management,$77.0M,$154.7M,49.8%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Rural Health,75-0358,FY2015,2015,75-0358 /15 - Rural Health,$143.4M,$147.5M,97.2%
Apr,2015,Department of Health and Human Services,Departmental Management,Transfers from the Patient-Centered Outcomes Research Trust Fund,75-0145,No Year,No Year,75-0145 /X - Transfers from the Patient-Centered Outcomes Research Trust Fund,$74.8M,$141.0M,53.0%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institute of Nursing Research,75-0889,FY2015,2015,75-0889 /15 - National Institute of Nursing Research,$90.3M,$141.0M,64.1%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,"Birth Defects, Developmental Disabilities, Disabilities and Heal",75-0958,FY2015,2015,"75-0958 /15 - Birth Defects, Developmental Disabilities, Disabilities and Heal",$94.2M,$131.8M,71.5%
Apr,2015,Department of Health and Human Services,National Institutes of Health,Building and Facilities,75-0838,FY2015-FY2019,2019,75-0838 15/19 - Building and Facilities,$97.1M,$131.4M,73.9%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Global Health,75-0955,FY2015-FY2016,2016,75-0955 15/16 - Global Health,$52.2M,$128.4M,40.7%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2014-FY2016,2016,75-3966 14/16 - National Institutes of Health Management Fund,$105.7M,$125.2M,84.4%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Center for Complementary and Integrative Health,75-0896,FY2015,2015,75-0896 /15 - National Center for Complementary and Integrative Health,$83.1M,$124.5M,66.8%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Primary Health Care Access,75-0352,FY2011-FY2015,2015,75-0352 11/15 - Primary Health Care Access,$58.6M,$121.2M,48.3%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Refugee and Entrant Assistance,75-1503,FY2014-FY2016,2016,75-1503 14/16 - Refugee and Entrant Assistance,$114.2M,$114.2M,100.0%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Health Care Systems,75-0357,FY2015,2015,75-0357 /15 - Health Care Systems,$79.1M,$103.8M,76.2%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Contingency Fund,75-1522,No Year,No Year,75-1522 /X - Contingency Fund,$21.6M,$102.5M,21.0%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Promoting Safe and Stable Families,75-1512,No Year,No Year,75-1512 /X - Promoting Safe and Stable Families,$51.7M,$99.0M,52.2%
Apr,2015,Department of Health and Human Services,Program Support Center,National Institutes of Health Conditional Gift Fund,75-8253,No Year,No Year,75-8253 /X - National Institutes of Health Conditional Gift Fund,$75.6M,$96.9M,78.0%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,"Toxic Substances and Environmental Public Health, Agency for Tox",75-0944,FY2015,2015,"75-0944 /15 - Toxic Substances and Environmental Public Health, Agency for Tox",$55.7M,$93.9M,59.3%
Apr,2015,Department of Health and Human Services,Office of the Inspector General,Office of the Inspector General,75-0128,FY2015,2015,75-0128 /15 - Office of the Inspector General,$51.3M,$93.5M,54.9%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Consumer Operated and Oriented Plan Program Contingency Fund Fin,75-4482,No Year,No Year,75-4482 /X - Consumer Operated and Oriented Plan Program Contingency Fund Fin,$1.9M,$93.3M,2.1%
Apr,2015,Department of Health and Human Services,Departmental Management,Office of the National Coordinator for Health Information Techno,75-0130,FY2015,2015,75-0130 /15 - Office of the National Coordinator for Health Information Techno,$65.8M,$88.3M,74.5%
Apr,2015,Department of Health and Human Services,Departmental Management,Office of Medicare Hearings and Appeals,75-0139,FY2015,2015,75-0139 /15 - Office of Medicare Hearings and Appeals,$37.4M,$87.4M,42.8%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2013-FY2015,2015,75-3966 13/15 - National Institutes of Health Management Fund,$70.9M,$84.7M,83.7%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2015-FY2017,2017,75-3966 15/17 - National Institutes of Health Management Fund,$83.9M,$83.9M,100.0%
Apr,2015,Department of Health and Human Services,Office of the Inspector General,Office of the Inspector General,75-0128,FY2015-FY2016,2016,75-0128 15/16 - Office of the Inspector General,$49.2M,$78.7M,62.5%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Children's Research and Technical Assistance,75-1553,No Year,No Year,75-1553 /X - Children's Research and Technical Assistance,$59.0M,$74.2M,79.6%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Health Workforce,75-0353,No Year,No Year,75-0353 /X - Health Workforce,$63.8M,$74.0M,86.2%
Apr,2015,Department of Health and Human Services,National Institutes of Health,John E. Fogarty International Center,75-0819,FY2015,2015,75-0819 /15 - John E. Fogarty International Center,$44.8M,$72.6M,61.7%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Children and Families Services Programs,75-1536,FY2013-FY2015,2015,75-1536 13/15 - Children and Families Services Programs,$35.7M,$67.4M,52.9%
Apr,2015,Department of Health and Human Services,Program Support Center,"Contributions, Indian Health Facilities",75-8073,No Year,No Year,"75-8073 /X - Contributions, Indian Health Facilities",$2.6M,$66.6M,3.8%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institutes of Health,75-5145,No Year,No Year,75-5145 /X - National Institutes of Health,$45.2M,$56.8M,79.6%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Consumer Operated and Oriented Plan Program Contingency Fund,75-0524,No Year,No Year,75-0524 /X - Consumer Operated and Oriented Plan Program Contingency Fund,$8.0M,$55.9M,14.4%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Emerging and Zoonotic Infectious Diseases,75-0949,No Year,No Year,75-0949 /X - Emerging and Zoonotic Infectious Diseases,$50.4M,$52.0M,96.8%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Energy Employees Occupational Illness Compensation Program,75-0954,No Year,No Year,75-0954 /X - Energy Employees Occupational Illness Compensation Program,$11.9M,$50.8M,23.4%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2013-FY2018,2018,75-0511 13/18 - Program Management,$21.1M,$50.3M,42.0%
Apr,2015,Department of Health and Human Services,Program Support Center,National Institutes of Health Unconditional Gift Fund,75-8248,No Year,No Year,75-8248 /X - National Institutes of Health Unconditional Gift Fund,$49.3M,$49.4M,99.8%
Apr,2015,Department of Health and Human Services,National Institutes of Health,Building and Facilities,75-0838,FY2014-FY2018,2018,75-0838 14/18 - Building and Facilities,$17.2M,$40.1M,42.8%
Apr,2015,Department of Health and Human Services,Departmental Management,"Office of the Natl Coordinator for Health Info Tech, Recovery Ac",75-0131,No Year,No Year,"75-0131 /X - Office of the Natl Coordinator for Health Info Tech, Recovery Ac",$39.7M,$39.7M,100.0%
Apr,2015,Department of Health and Human Services,Administration for Community Living,Aging and Disability Services Programs,75-0142,No Year,No Year,75-0142 /X - Aging and Disability Services Programs,$39.3M,$39.3M,100.0%
Apr,2015,Department of Health and Human Services,Departmental Management,Office for Civil Rights,75-0135,FY2015,2015,75-0135 /15 - Office for Civil Rights,$16.4M,$38.8M,42.3%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2011-FY2016,2016,75-0516 11/16 - State Grants and Demonstrations,$20.0M,$38.7M,51.8%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Health Care Fraud and Abuse Control Account,75-8393,FY2014-FY2015,2015,75-8393 14/15 - Health Care Fraud and Abuse Control Account,$9.0M,$35.8M,25.2%
Apr,2015,Department of Health and Human Services,Program Support Center,Centers for Disease Control,75-8250,No Year,No Year,75-8250 /X - Centers for Disease Control,$28.2M,$33.7M,83.7%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,"Toxic Substances and Environmental Public Health, Agency for Tox",75-0944,No Year,No Year,"75-0944 /X - Toxic Substances and Environmental Public Health, Agency for Tox",$29.9M,$30.3M,98.8%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Social Services Block Grant,75-1534,No Year,No Year,75-1534 /X - Social Services Block Grant,$30.2M,$30.2M,100.0%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Child Care Entitlement to States,75-1550,FY2014-FY2015,2015,75-1550 14/15 - Child Care Entitlement to States,$27.0M,$27.0M,100.0%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Consumer Operated and Oriented Plan Financing Account,75-4418,No Year,No Year,75-4418 /X - Consumer Operated and Oriented Plan Financing Account,$6.4M,$27.0M,23.8%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2014-FY2015,2015,75-3966 14/15 - National Institutes of Health Management Fund,$19.7M,$26.9M,73.2%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Refugee and Entrant Assistance,75-1503,FY2015,2015,75-1503 /15 - Refugee and Entrant Assistance,$25.2M,$26.5M,95.3%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,14-75-1552,FY2015,2015,14-75-1552 /15 - Temporary Assistance for Needy Families,$8.1M,$25.4M,32.0%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Vaccine Injury Compensation,75-0320,No Year,No Year,75-0320 /X - Vaccine Injury Compensation,$24.3M,$24.3M,100.0%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Health Resources and Services,75-0350,No Year,No Year,75-0350 /X - Health Resources and Services,$22.7M,$24.0M,94.7%
Apr,2015,Department of Health and Human Services,Departmental Management,Pregnancy Assistance Fund,75-0117,FY2015,2015,75-0117 /15 - Pregnancy Assistance Fund,$22.9M,$23.2M,98.6%
Apr,2015,Department of Health and Human Services,Departmental Management,Health Insurance Reform Implementation Fund,20-75-0119,No Year,No Year,20-75-0119 /X - Health Insurance Reform Implementation Fund,$20.6M,$20.6M,100.0%
Apr,2015,Department of Health and Human Services,Agency for Healthcare Research and Quality,Healthcare Research and Quality,75-1700,No Year,No Year,75-1700 /X - Healthcare Research and Quality,$19.7M,$19.9M,99.0%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,No Year,No Year,75-3966 /X - National Institutes of Health Management Fund,$10.0M,$17.7M,56.8%
Apr,2015,Department of Health and Human Services,Departmental Management,Public Health and Social Services Emergency Fund,75-0140,FY2013-FY2015,2015,75-0140 13/15 - Public Health and Social Services Emergency Fund,$8.6M,$15.0M,57.3%
Apr,2015,Department of Health and Human Services,Indian Health Service,IHS Quarters and Maintenance,75-5071,No Year,No Year,75-5071 /X - IHS Quarters and Maintenance,$12.0M,$15.0M,80.2%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Global Health,75-0955,FY2014-FY2015,2015,75-0955 14/15 - Global Health,$7.0M,$14.3M,48.7%
Apr,2015,Department of Health and Human Services,Food and Drug Administration,Revolving Fund for Certification and Other Services,75-4309,No Year,No Year,75-4309 /X - Revolving Fund for Certification and Other Services,$9.8M,$14.0M,70.2%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Children's Research and Technical Assistance,75-1553,FY2015,2015,75-1553 /15 - Children's Research and Technical Assistance,$11.4M,$13.9M,82.2%
Apr,2015,Department of Health and Human Services,Departmental Management,General Departmental Management,75-0120,No Year,No Year,75-0120 /X - General Departmental Management,$13.9M,$13.9M,100.0%
Apr,2015,Department of Health and Human Services,Departmental Management,Office for Civil Rights,75-0135,No Year,No Year,75-0135 /X - Office for Civil Rights,$12.0M,$13.7M,87.1%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,Environmental Health,75-0947,No Year,No Year,75-0947 /X - Environmental Health,$12.4M,$13.0M,95.3%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Child Care Entitlement to States,14-75-1550,FY2015,2015,14-75-1550 /15 - Child Care Entitlement to States,$4.8M,$12.7M,38.0%
Apr,2015,Department of Health and Human Services,National Institutes of Health,National Cancer Institute,75-0849,No Year,No Year,75-0849 /X - National Cancer Institute,$12.5M,$12.5M,100.0%
Apr,2015,Department of Health and Human Services,Health Resources and Services Administration,Health Resources and Services,75-0350,FY2015-FY2016,2016,75-0350 15/16 - Health Resources and Services,$12.1M,$12.1M,100.0%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2010-FY2016,2016,75-0516 10/16 - State Grants and Demonstrations,$0.3M,$12.0M,2.4%
Apr,2015,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Mental Health,75-1363,No Year,No Year,75-1363 /X - Mental Health,$11.7M,$12.0M,97.5%
Apr,2015,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2012-FY2017,2017,75-0511 12/17 - Program Management,$4.9M,$11.8M,41.6%
Apr,2015,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2014-FY2018,2018,75-0943 14/18 - CDC-Wide Activities and Program Support,$8.6M,$11.1M,77.6%
Apr,2015,Department of Health and Human Services,Administration for Children and Families,Payments to States for the Child Care and Development Block Gran,14-75-1515,FY2015,2015,14-75-1515 /15 - Payments to States for the Child Care and Development Block Gran,$3.4M,$10.7M,31.9%
Apr,2015,Department of Health and Human Services,Food and Drug Administration,Building and Facilities,75-0603,No Year,No Year,75-0603 /X - Building and Facilities,$9.3M,$10.7M,86.7%
