Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Defense-wide",97-0400,No Year,No Year,"97-0400 /X - Research, Development, Test and Evaluation, Defense-wide",$247.0M,$263.0M,93.9%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Navy",17-1319,No Year,No Year,"17-1319 /X - Research, Development, Test and Evaluation, Navy",$234.7M,$260.9M,89.9%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Defense-wide",97-0400,FY2019-FY2020,2020,"97-0400 19/20 - Research, Development, Test and Evaluation, Defense-wide",$242.2M,$259.3M,93.4%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2023-FY2027,2027,"21-2085 23/27 - Military Construction, Army National Guard",$222.5M,$252.9M,87.9%
Apr,2025,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2024-FY2026,2026,97-0130 24/26 - Defense Health Program,$94.8M,$250.6M,37.8%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Air Force",57-3600,FY2019-FY2020,2020,"57-3600 19/20 - Research, Development, Test and Evaluation, Air Force",$247.6M,$249.5M,99.2%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army National Guard",21-2065,FY2023,2023,"21-2065 /23 - Operation and Maintenance, Army National Guard",$71.8M,$248.8M,28.9%
Apr,2025,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,FY2023-FY2025,2025,"57-3020 23/25 - Missile Procurement, Air Force",$197.1M,$245.9M,80.1%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2021-FY2025,2025,"57-3300 21/25 - Military Construction, Air Force",$102.4M,$242.8M,42.2%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Defense-wide",97-0400,FY2022-FY2023,2023,"97-0400 22/23 - Research, Development, Test and Evaluation, Defense-wide",$225.1M,$242.3M,92.9%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps",17-1106,FY2024,2024,"17-1106 /24 - Operation and Maintenance, Marine Corps",$50.3M,$240.5M,20.9%
Apr,2025,Department of Defense-Military,Procurement,"Procurement of Ammunition, Air Force",57-3011,FY2023-FY2025,2025,"57-3011 23/25 - Procurement of Ammunition, Air Force",$214.1M,$239.5M,89.4%
Apr,2025,Department of Defense-Military,Family Housing,"Family Housing Construction, Air Force",57-0740,FY2024-FY2028,2028,"57-0740 24/28 - Family Housing Construction, Air Force",$234.8M,$237.1M,99.0%
Apr,2025,Department of Defense-Military,Procurement,"Aircraft Procurement, Air Force",57-3010,FY2022-FY2024,2024,"57-3010 22/24 - Aircraft Procurement, Air Force",$223.7M,$236.2M,94.7%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army National Guard",21-2065,FY2020,2020,"21-2065 /20 - Operation and Maintenance, Army National Guard",$185.2M,$236.0M,78.5%
Apr,2025,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2018-FY2020,2020,"17-1506 18/20 - Aircraft Procurement, Navy",$180.0M,$232.6M,77.4%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Air Force",57-3080,FY2019-FY2021,2021,"57-3080 19/21 - Other Procurement, Air Force",$62.8M,$231.9M,27.1%
Apr,2025,Department of Defense-Military,Operation and Maintenance,Emergency Response Fund,97-0833,No Year,No Year,97-0833 /X - Emergency Response Fund,$228.9M,$229.0M,100.0%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Defense-wide",97-0400,FY2020-FY2021,2021,"97-0400 20/21 - Research, Development, Test and Evaluation, Defense-wide",$210.2M,$221.1M,95.1%
Apr,2025,Department of Defense-Military,Military Personnel,"Reserve Personnel, Army",21-2070,FY2024,2024,"21-2070 /24 - Reserve Personnel, Army",$52.0M,$213.9M,24.3%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Environmental Restoration, Navy",17-0810,No Year,No Year,"17-0810 /X - Environmental Restoration, Navy",$210.1M,$210.1M,100.0%
Apr,2025,Department of Defense-Military,Operation and Maintenance,Counter-Islamic State of Iraq and the Levant Train and Equip,21-2099,FY2024-FY2025,2025,21-2099 24/25 - Counter-Islamic State of Iraq and the Levant Train and Equip,$94.7M,$209.7M,45.2%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2018-FY2022,2022,"97-0500 18/22 - Military Construction, Defense-wide",$196.9M,$202.6M,97.2%
Apr,2025,Department of Defense-Military,Military Personnel,"Military Personnel, Air Force",57-3500,FY2022,2022,"57-3500 /22 - Military Personnel, Air Force",$65.6M,$189.0M,34.7%
Apr,2025,Department of Defense-Military,Procurement,"Aircraft Procurement, Air Force",57-3010,FY2020-FY2022,2022,"57-3010 20/22 - Aircraft Procurement, Air Force",$181.3M,$186.2M,97.3%
Apr,2025,Department of Defense-Military,Family Housing,"Family Housing Construction, Army",21-0720,FY2023-FY2027,2027,"21-0720 23/27 - Family Housing Construction, Army",$184.7M,$185.7M,99.5%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Defense-wide",97-0400,FY2021-FY2022,2022,"97-0400 21/22 - Research, Development, Test and Evaluation, Defense-wide",$169.2M,$183.8M,92.0%
Apr,2025,Department of Defense-Military,Procurement,"Procurement, Marine Corps",17-1109,FY2023-FY2025,2025,"17-1109 23/25 - Procurement, Marine Corps",$145.5M,$182.5M,79.7%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,FY2022-FY2023,2023,"97-0100 22/23 - Operation and Maintenance, Defense-wide",$177.5M,$177.8M,99.8%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Environmental Restoration, Army",21-0810,No Year,No Year,"21-0810 /X - Environmental Restoration, Army",$176.1M,$176.1M,100.0%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps",17-1106,FY2022,2022,"17-1106 /22 - Operation and Maintenance, Marine Corps",$122.0M,$172.0M,70.9%
Apr,2025,Department of Defense-Military,Procurement,"Procurement of Ammunition, Navy and Marine Corps",17-1508,FY2023-FY2025,2025,"17-1508 23/25 - Procurement of Ammunition, Navy and Marine Corps",$140.4M,$166.9M,84.1%
Apr,2025,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2018-FY2020,2020,"21-2033 18/20 - Procurement of Weapons and Tracked Combat Vehicles, Army",$160.2M,$161.9M,98.9%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Air National Guard",57-3830,FY2023-FY2027,2027,"57-3830 23/27 - Military Construction, Air National Guard",$117.2M,$161.7M,72.4%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Navy",17-1319,FY2019-FY2020,2020,"17-1319 19/20 - Research, Development, Test and Evaluation, Navy",$155.3M,$160.3M,96.9%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Environmental Restoration, Air Force",57-0810,No Year,No Year,"57-0810 /X - Environmental Restoration, Air Force",$158.2M,$158.2M,100.0%
Apr,2025,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2020-FY2021,2021,97-0130 20/21 - Defense Health Program,$156.2M,$156.2M,100.0%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Air Force",57-3600,FY2020-FY2021,2021,"57-3600 20/21 - Research, Development, Test and Evaluation, Air Force",$140.2M,$153.7M,91.2%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Navy Reserve",17-1235,FY2023-FY2027,2027,"17-1235 23/27 - Military Construction, Navy Reserve",$153.4M,$153.4M,100.0%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Air Force",57-3600,FY2022-FY2023,2023,"57-3600 22/23 - Research, Development, Test and Evaluation, Air Force",$64.8M,$153.2M,42.3%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Navy",17-1804,FY2024-FY2025,2025,"17-1804 24/25 - Operation and Maintenance, Navy",$1.2M,$153.1M,0.8%
Apr,2025,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2018-FY2020,2020,"21-2034 18/20 - Procurement of Ammunition, Army",$151.0M,$152.1M,99.3%
Apr,2025,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2022-FY2024,2024,"17-1506 22/24 - Aircraft Procurement, Navy",$23.8M,$151.4M,15.7%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army Reserve",21-2080,FY2024,2024,"21-2080 /24 - Operation and Maintenance, Army Reserve",$21.4M,$146.6M,14.6%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Army Reserve",21-2086,FY2024-FY2028,2028,"21-2086 24/28 - Military Construction, Army Reserve",$90.8M,$144.5M,62.9%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Overseas Humanitarian, Disaster, and Civic Aid",97-0819,FY2024-FY2025,2025,"97-0819 24/25 - Overseas Humanitarian, Disaster, and Civic Aid",$81.2M,$143.6M,56.6%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2019-FY2023,2023,"57-3300 19/23 - Military Construction, Air Force",$132.4M,$142.0M,93.3%
Apr,2025,Department of Defense-Military,Operation and Maintenance,Counter-Islamic State of Iraq and the Levant Train and Equip,21-2099,FY2020-FY2021,2021,21-2099 20/21 - Counter-Islamic State of Iraq and the Levant Train and Equip,$138.9M,$138.9M,100.0%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2020-FY2024,2024,"97-0500 20/24 - Military Construction, Defense-wide",$125.6M,$134.7M,93.3%
Apr,2025,Department of Defense-Military,Military Construction,"Foreign Currency Fluctuations, Construction",97-0803,No Year,No Year,"97-0803 /X - Foreign Currency Fluctuations, Construction",$133.0M,$133.0M,100.0%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air Force Reserve",57-3740,FY2024,2024,"57-3740 /24 - Operation and Maintenance, Air Force Reserve",$99.0M,$131.6M,75.2%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Environmental Restoration, Formerly Used Defense Sites",97-0811,No Year,No Year,"97-0811 /X - Environmental Restoration, Formerly Used Defense Sites",$131.2M,$131.2M,100.0%
Apr,2025,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2019-FY2021,2021,"17-1506 19/21 - Aircraft Procurement, Navy",$81.8M,$130.6M,62.6%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps",17-1106,FY2021,2021,"17-1106 /21 - Operation and Maintenance, Marine Corps",$102.4M,$128.9M,79.5%
Apr,2025,Department of Defense-Military,Procurement,"Aircraft Procurement, Army",21-2031,FY2018-FY2020,2020,"21-2031 18/20 - Aircraft Procurement, Army",$58.3M,$128.3M,45.5%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Army",21-2040,FY2019-FY2020,2020,"21-2040 19/20 - Research, Development, Test and Evaluation, Army",$126.2M,$128.2M,98.4%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps",17-1106,No Year,No Year,"17-1106 /X - Operation and Maintenance, Marine Corps",$118.1M,$127.7M,92.5%
Apr,2025,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2020-FY2022,2022,"17-1506 20/22 - Aircraft Procurement, Navy",$78.7M,$127.3M,61.9%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2021-FY2025,2025,"21-2085 21/25 - Military Construction, Army National Guard",$65.0M,$127.0M,51.2%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army National Guard",21-2065,FY2021,2021,"21-2065 /21 - Operation and Maintenance, Army National Guard",$105.4M,$125.8M,83.8%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2018-FY2022,2022,"17-1205 18/22 - Military Construction, Navy",$122.5M,$125.0M,98.0%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Army",21-2040,FY2023-FY2024,2024,"21-2040 23/24 - Research, Development, Test and Evaluation, Army",$42.9M,$122.4M,35.1%
Apr,2025,Department of Defense-Military,Military Personnel,"Military Personnel, Marine Corps",17-1105,FY2024,2024,"17-1105 /24 - Military Personnel, Marine Corps",$51.6M,$122.1M,42.3%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps",17-1106,FY2020,2020,"17-1106 /20 - Operation and Maintenance, Marine Corps",$77.6M,$121.1M,64.0%
Apr,2025,Department of Defense-Military,Operation and Maintenance,Cooperative Threat Reduction Account,97-0134,FY2024-FY2026,2026,97-0134 24/26 - Cooperative Threat Reduction Account,$78.5M,$121.0M,64.9%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2017-FY2021,2021,"57-3300 17/21 - Military Construction, Air Force",$118.0M,$118.6M,99.5%
Apr,2025,Department of Defense-Military,Military Personnel,"Military Personnel, Army",21-2010,FY2021,2021,"21-2010 /21 - Military Personnel, Army",$82.9M,$117.6M,70.5%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2019-FY2023,2023,"97-0500 19/23 - Military Construction, Defense-wide",$109.9M,$116.7M,94.2%
Apr,2025,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2022-FY2024,2024,"21-2033 22/24 - Procurement of Weapons and Tracked Combat Vehicles, Army",$110.3M,$115.5M,95.5%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Overseas Humanitarian, Disaster, and Civic Aid",97-0819,FY2025-FY2026,2026,"97-0819 25/26 - Overseas Humanitarian, Disaster, and Civic Aid",$114.6M,$115.3M,99.4%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Air Force",57-3600,No Year,No Year,"57-3600 /X - Research, Development, Test and Evaluation, Air Force",$100.2M,$114.5M,87.5%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Space Force",57-3410,FY2024,2024,"57-3410 /24 - Operation and Maintenance, Space Force",$54.6M,$113.0M,48.3%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,FY2023-FY2024,2024,"97-0100 23/24 - Operation and Maintenance, Defense-wide",$111.3M,$112.5M,98.9%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air National Guard",57-3840,FY2021,2021,"57-3840 /21 - Operation and Maintenance, Air National Guard",$103.1M,$112.3M,91.8%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army National Guard",21-2065,FY2022,2022,"21-2065 /22 - Operation and Maintenance, Army National Guard",$63.7M,$112.2M,56.7%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Navy",17-1319,FY2021-FY2022,2022,"17-1319 21/22 - Research, Development, Test and Evaluation, Navy",$99.4M,$111.5M,89.2%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Navy",69-17-1205,FY2021-FY2025,2025,"69-17-1205 21/25 - Military Construction, Navy",$110.9M,$110.9M,100.0%
Apr,2025,Department of Defense-Military,Procurement,"Procurement, Defense-wide",97-0300,FY2019-FY2021,2021,"97-0300 19/21 - Procurement, Defense-wide",$98.7M,$110.5M,89.3%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps",17-1106,FY2023,2023,"17-1106 /23 - Operation and Maintenance, Marine Corps",$76.1M,$109.2M,69.7%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Navy",17-1319,FY2020-FY2021,2021,"17-1319 20/21 - Research, Development, Test and Evaluation, Navy",$94.1M,$108.0M,87.1%
Apr,2025,Department of Defense-Military,Family Housing,Department of Defense Family Housing Improvement Fund,97-0834,No Year,No Year,97-0834 /X - Department of Defense Family Housing Improvement Fund,$57.9M,$107.9M,53.6%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air Force",57-3400,No Year,No Year,"57-3400 /X - Operation and Maintenance, Air Force",$95.0M,$107.8M,88.2%
Apr,2025,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2020-FY2022,2022,"21-2033 20/22 - Procurement of Weapons and Tracked Combat Vehicles, Army",$103.9M,$107.5M,96.6%
Apr,2025,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2019-FY2021,2021,"21-2033 19/21 - Procurement of Weapons and Tracked Combat Vehicles, Army",$96.8M,$107.0M,90.5%
Apr,2025,Department of Defense-Military,Military Personnel,"Military Personnel, Army",21-2010,FY2023,2023,"21-2010 /23 - Military Personnel, Army",$1.4M,$106.1M,1.3%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air National Guard",57-3840,FY2020,2020,"57-3840 /20 - Operation and Maintenance, Air National Guard",$101.1M,$105.4M,96.0%
Apr,2025,Department of Defense-Military,Military Personnel,"National Guard Personnel, Army",21-2060,FY2023,2023,"21-2060 /23 - National Guard Personnel, Army",$53.8M,$105.0M,51.3%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air National Guard",57-3840,FY2023,2023,"57-3840 /23 - Operation and Maintenance, Air National Guard",$50.1M,$102.9M,48.6%
Apr,2025,Department of Defense-Military,Family Housing,"Family Housing Operation and Maintenance, Navy and Marine Corps",17-0735,FY2025-FY2026,2026,"17-0735 25/26 - Family Housing Operation and Maintenance, Navy and Marine Corps",$102.2M,$102.2M,100.0%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2020-FY2022,2022,"21-2035 20/22 - Other Procurement, Army",$72.1M,$101.9M,70.8%
Apr,2025,Department of Defense-Military,Family Housing,"Family Housing Construction, Army",21-0720,FY2024-FY2028,2028,"21-0720 24/28 - Family Housing Construction, Army",$88.4M,$98.3M,90.0%
Apr,2025,Department of Defense-Military,Revolving and Management Funds,National Defense Sealift Fund,17-4557,No Year,No Year,17-4557 /X - National Defense Sealift Fund,$95.0M,$97.4M,97.5%
Apr,2025,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2019-FY2020,2020,97-0130 19/20 - Defense Health Program,$57.0M,$97.1M,58.6%
Apr,2025,Department of Defense-Military,Family Housing,Family Housing Improvement Direct Loan Financing Account,97-4166,No Year,No Year,97-4166 /X - Family Housing Improvement Direct Loan Financing Account,$96.8M,$96.8M,100.0%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2018-FY2020,2020,"21-2035 18/20 - Other Procurement, Army",$91.1M,$96.7M,94.2%
Apr,2025,Department of Defense-Military,Procurement,"Procurement, Space Force",57-3022,FY2022-FY2024,2024,"57-3022 22/24 - Procurement, Space Force",$90.2M,$94.3M,95.7%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Navy",17-1319,FY2022-FY2023,2023,"17-1319 22/23 - Research, Development, Test and Evaluation, Navy",$78.0M,$94.2M,82.9%
Apr,2025,Department of Defense-Military,Military Personnel,"Military Personnel, Navy",17-1453,FY2021,2021,"17-1453 /21 - Military Personnel, Navy",$92.4M,$93.7M,98.6%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2018-FY2020,2020,"17-1810 18/20 - Other Procurement, Navy",$91.9M,$93.0M,98.8%
Apr,2025,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2021-FY2023,2023,"17-1506 21/23 - Aircraft Procurement, Navy",$71.4M,$92.2M,77.5%
Apr,2025,Department of Defense-Military,Operation and Maintenance,Disposal of Department of Defense Real Property,97-5188,No Year,No Year,97-5188 /X - Disposal of Department of Defense Real Property,$90.0M,$90.7M,99.2%
Apr,2025,Department of Defense-Military,Procurement,Defense Industrial Base Investment Credit Program,97-0362,No Year,No Year,97-0362 /X - Defense Industrial Base Investment Credit Program,$89.0M,$89.0M,100.0%
Apr,2025,Department of Defense-Military,Military Personnel,"Military Personnel, Navy",17-1453,FY2023,2023,"17-1453 /23 - Military Personnel, Navy",$64.3M,$88.9M,72.3%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2020-FY2022,2022,"17-1810 20/22 - Other Procurement, Navy",$76.6M,$88.6M,86.4%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2019-FY2021,2021,"21-2035 19/21 - Other Procurement, Army",$87.6M,$88.3M,99.1%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2021-FY2023,2023,"17-1810 21/23 - Other Procurement, Navy",$74.0M,$88.0M,84.1%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Air National Guard",57-3830,FY2022-FY2026,2026,"57-3830 22/26 - Military Construction, Air National Guard",$58.9M,$86.4M,68.2%
Apr,2025,Department of Defense-Military,Operation and Maintenance,Counter-Islamic State of Iraq and the Levant Train and Equip,21-2099,FY2019-FY2020,2020,21-2099 19/20 - Counter-Islamic State of Iraq and the Levant Train and Equip,$85.0M,$85.7M,99.2%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Army Reserve",21-2086,FY2023-FY2027,2027,"21-2086 23/27 - Military Construction, Army Reserve",$79.6M,$85.1M,93.5%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2022-FY2024,2024,"17-1810 22/24 - Other Procurement, Navy",$49.5M,$84.7M,58.5%
Apr,2025,Department of Defense-Military,Procurement,"Procurement, Marine Corps",17-1109,No Year,No Year,"17-1109 /X - Procurement, Marine Corps",$82.7M,$84.2M,98.2%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Air Force",57-3080,FY2022-FY2024,2024,"57-3080 22/24 - Other Procurement, Air Force",$18.8M,$83.8M,22.4%
Apr,2025,Department of Defense-Military,Military Personnel,"Military Personnel, Air Force",57-3500,FY2024,2024,"57-3500 /24 - Military Personnel, Air Force",$12.7M,$83.6M,15.2%
Apr,2025,Department of Defense-Military,Procurement,"Procurement, Space Force",57-3022,FY2021-FY2023,2023,"57-3022 21/23 - Procurement, Space Force",$81.5M,$82.9M,98.4%
Apr,2025,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2015-FY2025,2025,"17-1611 15/25 - Shipbuilding and Conversion, Navy",$33.9M,$82.7M,41.0%
Apr,2025,Department of Defense-Military,Military Personnel,"Military Personnel, Army",21-2010,FY2020,2020,"21-2010 /20 - Military Personnel, Army",$57.9M,$82.4M,70.2%
Apr,2025,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2018-FY2020,2020,"21-2032 18/20 - Missile Procurement, Army",$78.7M,$81.8M,96.3%
Apr,2025,Department of Defense-Military,Procurement,National Sea-Based Deterrence Fund,17-1612,FY2022-FY2026,2026,17-1612 22/26 - National Sea-Based Deterrence Fund,$15.9M,$81.7M,19.4%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Space Force",57-3410,FY2023,2023,"57-3410 /23 - Operation and Maintenance, Space Force",$65.8M,$81.3M,81.0%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Navy",17-1319,FY2023-FY2024,2024,"17-1319 23/24 - Research, Development, Test and Evaluation, Navy",$70.8M,$81.3M,87.0%
Apr,2025,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2022-FY2024,2024,"21-2034 22/24 - Procurement of Ammunition, Army",$42.5M,$77.3M,55.0%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2022-FY2024,2024,"21-2035 22/24 - Other Procurement, Army",$63.9M,$77.2M,82.7%
Apr,2025,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2019-FY2021,2021,"21-2032 19/21 - Missile Procurement, Army",$69.8M,$76.5M,91.2%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,FY2022-FY2025,2025,"97-0100 22/25 - Operation and Maintenance, Defense-wide",$75.0M,$75.0M,100.0%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Air Force Reserve",57-3730,FY2025-FY2029,2029,"57-3730 25/29 - Military Construction, Air Force Reserve",$74.7M,$74.7M,100.0%
Apr,2025,Department of Defense-Military,Family Housing,"Family Housing Construction, Air Force",57-0740,FY2022-FY2026,2026,"57-0740 22/26 - Family Housing Construction, Air Force",$73.6M,$74.1M,99.4%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Army",21-2040,FY2020-FY2021,2021,"21-2040 20/21 - Research, Development, Test and Evaluation, Army",$70.9M,$72.7M,97.5%
Apr,2025,Department of Defense-Military,Family Housing,"Family Housing Construction, Air Force",57-0740,FY2021-FY2025,2025,"57-0740 21/25 - Family Housing Construction, Air Force",$67.9M,$71.7M,94.8%
Apr,2025,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2022-FY2026,2026,"21-2085 22/26 - Military Construction, Army National Guard",$44.7M,$70.2M,63.7%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Air Force",57-3600,FY2021-FY2022,2022,"57-3600 21/22 - Research, Development, Test and Evaluation, Air Force",$66.9M,$70.0M,95.6%
Apr,2025,Department of Defense-Military,Family Housing,"Family Housing Construction, Air Force",57-0740,FY2016-FY2020,2020,"57-0740 16/20 - Family Housing Construction, Air Force",$69.6M,$69.6M,99.9%
Apr,2025,Department of Defense-Military,Procurement,"Space Procurement, Air Force",57-3021,FY2019-FY2021,2021,"57-3021 19/21 - Space Procurement, Air Force",$69.5M,$69.5M,100.0%
Apr,2025,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,FY2022-FY2024,2024,"17-1507 22/24 - Weapons Procurement, Navy",$65.4M,$68.5M,95.4%
Apr,2025,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2019-FY2021,2021,"17-1810 19/21 - Other Procurement, Navy",$57.8M,$68.3M,84.7%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air Force Reserve",57-3740,FY2023,2023,"57-3740 /23 - Operation and Maintenance, Air Force Reserve",$63.9M,$66.9M,95.4%
Apr,2025,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Army",21-2040,FY2021-FY2022,2022,"21-2040 21/22 - Research, Development, Test and Evaluation, Army",$62.8M,$66.4M,94.6%
Apr,2025,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,FY2019-FY2020,2020,"97-0100 19/20 - Operation and Maintenance, Defense-wide",$36.0M,$65.7M,54.8%
