Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Apr,2024,400 Years of African-American History Commission,National Credit Union Administration,Community Development Revolving Loan Fund,25-4472,FY2019-FY2020,2020,25-4472 19/20 - Community Development Revolving Loan Fund,$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,National Credit Union Administration,Community Development Revolving Loan Fund,25-4472,FY2021-FY2022,2022,25-4472 21/22 - Community Development Revolving Loan Fund,$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,National Endowment for the Arts,Arts and Artifacts Indemnity Fund,59-0101,No Year,No Year,59-0101 /X - Arts and Artifacts Indemnity Fund,$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,National Endowment for the Humanities,"Gifts and Donations, National Endowment for the Humanities",43-8050,No Year,No Year,"43-8050 /X - Gifts and Donations, National Endowment for the Humanities",$0.2M,$0.3M,59.3%
Apr,2024,400 Years of African-American History Commission,National Labor Relations Board,Salaries and Expenses,63-0100,FY2020,2020,63-0100 /20 - Salaries and Expenses,$0.2M,$0.3M,48.0%
Apr,2024,400 Years of African-American History Commission,National Railroad Passenger Corporation Office of Inspector Gene,Salaries and Expenses,48-2996,FY2023,2023,48-2996 /23 - Salaries and Expenses,$0.3M,$0.3M,99.3%
Apr,2024,400 Years of African-American History Commission,Occupational Safety and Health Review Commission,Salaries and Expenses,95-2100,FY2020,2020,95-2100 /20 - Salaries and Expenses,$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,Office of Special Counsel,Salaries and Expenses,62-0100,FY2023,2023,62-0100 /23 - Salaries and Expenses,$0.2M,$0.3M,64.6%
Apr,2024,400 Years of African-American History Commission,Privacy and Civil Liberties Oversight Board,Salaries and Expenses,95-2724,FY2019-FY2020,2020,95-2724 19/20 - Salaries and Expenses,$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,Privacy and Civil Liberties Oversight Board,Salaries and Expenses,95-2724,FY2020-FY2021,2021,95-2724 20/21 - Salaries and Expenses,$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,Public Defender Service for the District of Columbia,Federal Payment to the District of Columbia Public Defender Serv,95-1733,FY2019,2019,95-1733 /19 - Federal Payment to the District of Columbia Public Defender Serv,$0.3M,$0.3M,99.9%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Salaries and Expenses, National Gallery of Art",33-0200,FY2018-FY2019,2019,"33-0200 18/19 - Salaries and Expenses, National Gallery of Art",$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Salaries and Expenses, National Gallery of Art",33-0200,FY2019-FY2020,2020,"33-0200 19/20 - Salaries and Expenses, National Gallery of Art",$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Salaries and Expenses, National Gallery of Art",33-0200,FY2021-FY2022,2022,"33-0200 21/22 - Salaries and Expenses, National Gallery of Art",$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Salaries and Expenses, Woodrow Wilson International Center for S",33-0400,FY2018-FY2019,2019,"33-0400 18/19 - Salaries and Expenses, Woodrow Wilson International Center for S",$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,State Justice Institute,State Justice Institute: Salaries and Expenses,48-0052,FY2022,2022,48-0052 /22 - State Justice Institute: Salaries and Expenses,$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,State Justice Institute,State Justice Institute: Salaries and Expenses,48-0052,No Year,No Year,48-0052 /X - State Justice Institute: Salaries and Expenses,$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,U.S. Agency for Global Media,Gift and Donations,95-8286,No Year,No Year,95-8286 /X - Gift and Donations,$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,United States Holocaust Memorial Museum,Holocaust Memorial Museum,95-3300,FY2019,2019,95-3300 /19 - Holocaust Memorial Museum,$0.0M,$0.3M,8.6%
Apr,2024,400 Years of African-American History Commission,United States Holocaust Memorial Museum,Holocaust Memorial Museum,95-3300,FY2019-FY2021,2021,95-3300 19/21 - Holocaust Memorial Museum,$0.3M,$0.3M,100.0%
Apr,2024,400 Years of African-American History Commission,400 Years of African-American History Commission,400 Years of African-American History Commission,48-5721,FY2023,2023,48-5721 /23 - 400 Years of African-American History Commission,$0.1M,$0.2M,87.9%
Apr,2024,400 Years of African-American History Commission,Access Board,Salaries and Expenses,95-3200,FY2020,2020,95-3200 /20 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Administrative Conference of the United States,"Administrative Conference of the U.S., Salaries and Expenses",95-1700,FY2023-FY2024,2024,"95-1700 23/24 - Administrative Conference of the U.S., Salaries and Expenses",$0.1M,$0.2M,29.3%
Apr,2024,400 Years of African-American History Commission,Alyce Spotted Bear and Walter Soboleff Com. on Native Children,Alyce Spotted Bear and Walter Soboleff Com on Native Children,48-2987,FY2023-FY2024,2024,48-2987 23/24 - Alyce Spotted Bear and Walter Soboleff Com on Native Children,$0.2M,$0.2M,92.0%
Apr,2024,400 Years of African-American History Commission,Commission of Fine Arts,Salaries and Expenses,95-2600,FY2022,2022,95-2600 /22 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Commission of Fine Arts,Salaries and Expenses,95-2600,FY2023,2023,95-2600 /23 - Salaries and Expenses,$0.2M,$0.2M,98.4%
Apr,2024,400 Years of African-American History Commission,Commission of Fine Arts,Salaries and Expenses,95-2600,No Year,No Year,95-2600 /X - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Commission on Civil Rights,Salaries and Expenses,95-1900,FY2019,2019,95-1900 /19 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Committee for Purchase from People Who Are Blind or Severely Dis,Salaries and Expenses,95-2000,FY2019,2019,95-2000 /19 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Defense Nuclear Facilities Safety Board,Salaries and Expenses,95-3900,FY2020-FY2021,2021,95-3900 20/21 - Salaries and Expenses,$0.1M,$0.2M,99.0%
Apr,2024,400 Years of African-American History Commission,Defense Nuclear Facilities Safety Board,Salaries and Expenses,95-3900,FY2021-FY2022,2022,95-3900 21/22 - Salaries and Expenses,$0.2M,$0.2M,99.9%
Apr,2024,400 Years of African-American History Commission,Export-Import Bank of the United States,"Program Account, Export-Import Loans",83-0100,FY2019-FY2020,2020,"83-0100 19/20 - Program Account, Export-Import Loans",$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Export-Import Bank of the United States,"Inspector General, Export-Import Bank of the United States",83-0105,FY2022,2022,"83-0105 /22 - Inspector General, Export-Import Bank of the United States",$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Federal Communications Commission,Salaries and Expenses,27-0100,FY2023,2023,27-0100 /23 - Salaries and Expenses,$0.1M,$0.2M,35.0%
Apr,2024,400 Years of African-American History Commission,Federal Drug Control Programs,High Intensity Drug Trafficking Areas Program,11-1070,FY2019-FY2020,2020,11-1070 19/20 - High Intensity Drug Trafficking Areas Program,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Federal Election Commission,Salaries and Expenses,95-1600,FY2022,2022,95-1600 /22 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Federal Maritime Commission,Salaries and Expenses,65-0100,FY2023-FY2024,2024,65-0100 23/24 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Federal Mediation and Conciliation Service,Salaries and Expenses,93-0100,FY2020,2020,93-0100 /20 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,National Archives and Records Administration,Office of the Inspector General - NARA,88-0305,FY2022,2022,88-0305 /22 - Office of the Inspector General - NARA,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,National Capital Planning Commission,Salaries and Expenses,95-2500,FY2019,2019,95-2500 /19 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,National Capital Planning Commission,Salaries and Expenses,95-2500,FY2020,2020,95-2500 /20 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,National Endowment for the Humanities,"National Endowment for the Humanities, Grants and Administration",43-0200,FY2020-FY2021,2021,"43-0200 20/21 - National Endowment for the Humanities, Grants and Administration",$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Nuclear Regulatory Commission,Office of Inspector General,31-0300,FY2019-FY2020,2020,31-0300 19/20 - Office of Inspector General,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Office of Special Counsel,Salaries and Expenses,62-0100,FY2022,2022,62-0100 /22 - Salaries and Expenses,$0.1M,$0.2M,93.6%
Apr,2024,400 Years of African-American History Commission,Other Commissions and Boards,"Gifts and Donations, Commission for the Preservation of America'",95-8268,No Year,No Year,"95-8268 /X - Gifts and Donations, Commission for the Preservation of America'",$0.2M,$0.2M,93.1%
Apr,2024,400 Years of African-American History Commission,Privacy and Civil Liberties Oversight Board,Salaries and Expenses,95-2724,FY2021-FY2022,2022,95-2724 21/22 - Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Railroad Retirement Board,Limitation on the Office of Inspector General,60-8018,No Year,No Year,60-8018 /X - Limitation on the Office of Inspector General,$0.2M,$0.2M,69.9%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Operations and Maintenance, JFK Center for the Performing Arts",33-0302,FY2019,2019,"33-0302 /19 - Operations and Maintenance, JFK Center for the Performing Arts",$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Operations and Maintenance, JFK Center for the Performing Arts",33-0302,FY2020,2020,"33-0302 /20 - Operations and Maintenance, JFK Center for the Performing Arts",$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Salaries and Expenses, Woodrow Wilson International Center for S",33-0400,FY2020-FY2021,2021,"33-0400 20/21 - Salaries and Expenses, Woodrow Wilson International Center for S",$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,State Justice Institute,State Justice Institute: Salaries and Expenses,48-0052,FY2021,2021,48-0052 /21 - State Justice Institute: Salaries and Expenses,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,U.S. Agency for Global Media,International Broadcasting Operations,95-0206,FY2015-FY2020,2020,95-0206 15/20 - International Broadcasting Operations,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,United States Court of Appeals for Veterans Claims,Practice and Registration Fees Fund,95-5113,No Year,No Year,95-5113 /X - Practice and Registration Fees Fund,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,United States Holocaust Memorial Museum,Holocaust Memorial Museum,95-3300,FY2023,2023,95-3300 /23 - Holocaust Memorial Museum,$0.1M,$0.2M,46.9%
Apr,2024,400 Years of African-American History Commission,United States Holocaust Memorial Museum,Holocaust Memorial Museum,95-3300,FY2018-FY2020,2020,95-3300 18/20 - Holocaust Memorial Museum,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,United States Interagency Council on Homelessness,United States Interagency Council on Homelessness,48-1300,No Year,No Year,48-1300 /X - United States Interagency Council on Homelessness,$0.2M,$0.2M,100.0%
Apr,2024,400 Years of African-American History Commission,400 Years of African-American History Commission,400 Years of African-American History Commission,48-5721,FY2020,2020,48-5721 /20 - 400 Years of African-American History Commission,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Advisory Council on Historic Preservation,Salaries and Expenses,95-2300,FY2022-FY2023,2023,95-2300 22/23 - Salaries and Expenses,$0.1M,$0.1M,67.5%
Apr,2024,400 Years of African-American History Commission,Alyce Spotted Bear and Walter Soboleff Com. on Native Children,Alyce Spotted Bear and Walter Soboleff Com on Native Children,48-2987,FY2022-FY2023,2023,48-2987 22/23 - Alyce Spotted Bear and Walter Soboleff Com on Native Children,$0.1M,$0.1M,92.6%
Apr,2024,400 Years of African-American History Commission,Committee for Purchase from People Who Are Blind or Severely Dis,Salaries and Expenses,95-2000,No Year,No Year,95-2000 /X - Salaries and Expenses,$0.0M,$0.1M,3.7%
Apr,2024,400 Years of African-American History Commission,Denali Commission,"Gifts and Donations, Denali Commission",95-5605,No Year,No Year,"95-5605 /X - Gifts and Donations, Denali Commission",$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Election Assistance Commission,Salaries and Expenses,95-1650,FY2020,2020,95-1650 /20 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Export-Import Bank of the United States,"Inspector General, Export-Import Bank of the United States",83-0105,FY2023,2023,"83-0105 /23 - Inspector General, Export-Import Bank of the United States",$0.1M,$0.1M,84.1%
Apr,2024,400 Years of African-American History Commission,Federal Communications Commission,Spectrum Auction Direct Loan Financing Account,27-4133,No Year,No Year,27-4133 /X - Spectrum Auction Direct Loan Financing Account,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Federal Drug Control Programs,High Intensity Drug Trafficking Areas Program,11-1070,FY2020-FY2021,2021,11-1070 20/21 - High Intensity Drug Trafficking Areas Program,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Federal Drug Control Programs,Counterdrug Technology Assessment Center,11-1461,No Year,No Year,11-1461 /X - Counterdrug Technology Assessment Center,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Federal Election Commission,Salaries and Expenses,95-1600,FY2020,2020,95-1600 /20 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Federal Election Commission,Salaries and Expenses,95-1600,FY2021,2021,95-1600 /21 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Federal Labor Relations Authority,Salaries and Expenses,54-0100,FY2019,2019,54-0100 /19 - Salaries and Expenses,$0.1M,$0.1M,99.9%
Apr,2024,400 Years of African-American History Commission,Federal Labor Relations Authority,Salaries and Expenses,54-0100,FY2020,2020,54-0100 /20 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Institute of Museum and Library Services,Office of Museum and Library Services: Grants and Administration,53-0301,FY2023,2023,53-0301 /23 - Office of Museum and Library Services: Grants and Administration,$0.1M,$0.1M,68.5%
Apr,2024,400 Years of African-American History Commission,Institute of Museum and Library Services,Gifts and Donations,53-8080,No Year,No Year,53-8080 /X - Gifts and Donations,$0.1M,$0.1M,95.1%
Apr,2024,400 Years of African-American History Commission,Marine Mammal Commission,Salaries and Expenses,95-2200,FY2020,2020,95-2200 /20 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Marine Mammal Commission,Salaries and Expenses,95-2200,FY2021,2021,95-2200 /21 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Merit Systems Protection Board,Salaries and Expenses,41-0100,FY2019-FY2020,2020,41-0100 19/20 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Military Compensation and Retirement Modernization Commission,Military Compensation and Retirement Modernization Commission,48-2994,No Year,No Year,48-2994 /X - Military Compensation and Retirement Modernization Commission,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,National Archives and Records Administration,National Historical Publications and Records Commission,88-0301,FY2022,2022,88-0301 /22 - National Historical Publications and Records Commission,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,National Archives and Records Administration,Office of the Inspector General - NARA,88-0305,FY2020,2020,88-0305 /20 - Office of the Inspector General - NARA,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,National Archives and Records Administration,Office of the Inspector General - NARA,88-0305,FY2021,2021,88-0305 /21 - Office of the Inspector General - NARA,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,National Capital Planning Commission,Salaries and Expenses,95-2500,FY2022,2022,95-2500 /22 - Salaries and Expenses,$0.1M,$0.1M,98.4%
Apr,2024,400 Years of African-American History Commission,National Council on Disability,Salaries and Expenses,95-3500,FY2020,2020,95-3500 /20 - Salaries and Expenses,$0.1M,$0.1M,95.2%
Apr,2024,400 Years of African-American History Commission,National Council on Disability,Salaries and Expenses,95-3500,FY2021,2021,95-3500 /21 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,National Council on Disability,Salaries and Expenses,95-3500,FY2022,2022,95-3500 /22 - Salaries and Expenses,$0.1M,$0.1M,80.8%
Apr,2024,400 Years of African-American History Commission,National Council on Disability,Salaries and Expenses,95-3500,FY2023,2023,95-3500 /23 - Salaries and Expenses,$0.0M,$0.1M,42.2%
Apr,2024,400 Years of African-American History Commission,National Credit Union Administration,Community Development Revolving Loan Fund,25-4472,FY2020-FY2021,2021,25-4472 20/21 - Community Development Revolving Loan Fund,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,National Endowment for the Arts,National Endowment for the Arts,59-0100,FY2020-FY2021,2021,59-0100 20/21 - National Endowment for the Arts,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Northern Border Regional Commission,Northern Border Regional Commission,95-3742,FY2024,2024,95-3742 /24 - Northern Border Regional Commission,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Nuclear Regulatory Commission,Salaries and Expenses,31-0200,FY2021-FY2022,2022,31-0200 21/22 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Occupational Safety and Health Review Commission,Salaries and Expenses,95-2100,FY2021,2021,95-2100 /21 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Office of Government Ethics,Salaries and Expenses,95-1100,FY2021,2021,95-1100 /21 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Office of Special Counsel,Salaries and Expenses,62-0100,FY2019,2019,62-0100 /19 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Office of Special Counsel,Salaries and Expenses,62-0100,FY2020,2020,62-0100 /20 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Office of Special Counsel,Salaries and Expenses,62-0100,FY2021,2021,62-0100 /21 - Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Other Commissions and Boards,"Salaries and Expenses, Commission for the Preservation of Americ",95-3700,FY2023,2023,"95-3700 /23 - Salaries and Expenses, Commission for the Preservation of Americ",$0.0M,$0.1M,0.0%
Apr,2024,400 Years of African-American History Commission,Public Defender Service for the District of Columbia,"Contributions, Public Defender Service for the District of Colum",95-5722,No Year,No Year,"95-5722 /X - Contributions, Public Defender Service for the District of Colum",$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Railroad Retirement Board,Federal Payments to the Railroad Retirement Accounts,60-0113,FY2018-FY2019,2019,60-0113 18/19 - Federal Payments to the Railroad Retirement Accounts,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Railroad Retirement Board,Federal Payments to the Railroad Retirement Accounts,60-0113,FY2019-FY2020,2020,60-0113 19/20 - Federal Payments to the Railroad Retirement Accounts,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Railroad Retirement Board,Federal Payments to the Railroad Retirement Accounts,60-0113,FY2020-FY2021,2021,60-0113 20/21 - Federal Payments to the Railroad Retirement Accounts,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Railroad Retirement Board,Federal Payments to the Railroad Retirement Accounts,60-0113,FY2021-FY2022,2022,60-0113 21/22 - Federal Payments to the Railroad Retirement Accounts,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Railroad Retirement Board,Federal Payments to the Railroad Retirement Accounts,60-0113,FY2022-FY2023,2023,60-0113 22/23 - Federal Payments to the Railroad Retirement Accounts,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Railroad Retirement Board,Federal Payments to the Railroad Retirement Accounts,60-0113,FY2023-FY2024,2024,60-0113 23/24 - Federal Payments to the Railroad Retirement Accounts,$0.1M,$0.1M,98.9%
Apr,2024,400 Years of African-American History Commission,Railroad Retirement Board,Federal Payments to the Railroad Retirement Accounts,60-0113,FY2024-FY2025,2025,60-0113 24/25 - Federal Payments to the Railroad Retirement Accounts,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Railroad Retirement Board,"Railroad Unemployment Insurance Extended Benefit Payments, Recov",60-0114,No Year,No Year,"60-0114 /X - Railroad Unemployment Insurance Extended Benefit Payments, Recov",$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Railroad Retirement Board,Limitation on Administration,60-8237,FY2020-FY2021,2021,60-8237 20/21 - Limitation on Administration,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Salaries and Expenses, National Gallery of Art",33-0200,FY2022-FY2023,2023,"33-0200 22/23 - Salaries and Expenses, National Gallery of Art",$0.1M,$0.1M,69.0%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Operations and Maintenance, JFK Center for the Performing Arts",33-0302,FY2021-FY2022,2022,"33-0302 21/22 - Operations and Maintenance, JFK Center for the Performing Arts",$0.1M,$0.1M,99.8%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Salaries and Expenses, Woodrow Wilson International Center for S",33-0400,FY2019-FY2020,2020,"33-0400 19/20 - Salaries and Expenses, Woodrow Wilson International Center for S",$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Salaries and Expenses, Woodrow Wilson International Center for S",33-0400,FY2021-FY2022,2022,"33-0400 21/22 - Salaries and Expenses, Woodrow Wilson International Center for S",$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Smithsonian Institution,"Salaries and Expenses, Woodrow Wilson International Center for S",33-0400,FY2022-FY2023,2023,"33-0400 22/23 - Salaries and Expenses, Woodrow Wilson International Center for S",$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,State Justice Institute,State Justice Institute: Salaries and Expenses,48-0052,FY2019,2019,48-0052 /19 - State Justice Institute: Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,State Justice Institute,State Justice Institute: Salaries and Expenses,48-0052,FY2020,2020,48-0052 /20 - State Justice Institute: Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,State Justice Institute,State Justice Institute: Salaries and Expenses,48-0052,FY2023,2023,48-0052 /23 - State Justice Institute: Salaries and Expenses,$0.1M,$0.1M,63.6%
Apr,2024,400 Years of African-American History Commission,State Justice Institute,State Justice Institute: Salaries and Expenses,48-0052,FY2021-FY2022,2022,48-0052 21/22 - State Justice Institute: Salaries and Expenses,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,U.S. Agency for Global Media,International Broadcasting Operations,95-0206,FY2019-FY2023,2023,95-0206 19/23 - International Broadcasting Operations,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,U.S. Agency for Global Media,International Broadcasting Operations,95-0206,FY2020-FY2022,2022,95-0206 20/22 - International Broadcasting Operations,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,United States Holocaust Memorial Museum,Holocaust Memorial Museum,95-3300,FY2017-FY2019,2019,95-3300 17/19 - Holocaust Memorial Museum,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,United States Interagency Council on Homelessness,United States Interagency Council on Homelessness,48-1300,FY2019,2019,48-1300 /19 - United States Interagency Council on Homelessness,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,United States Interagency Council on Homelessness,United States Interagency Council on Homelessness,48-1300,FY2022,2022,48-1300 /22 - United States Interagency Council on Homelessness,$0.1M,$0.1M,98.6%
Apr,2024,400 Years of African-American History Commission,United States Interagency Council on Homelessness,United States Interagency Council on Homelessness,48-1300,FY2020-FY2021,2021,48-1300 20/21 - United States Interagency Council on Homelessness,$0.1M,$0.1M,100.0%
Apr,2024,400 Years of African-American History Commission,Administrative Conference of the United States,"Administrative Conference of the U.S., Salaries and Expenses",95-1700,No Year,No Year,"95-1700 /X - Administrative Conference of the U.S., Salaries and Expenses",$0.0M,$0.0M,84.4%
Apr,2024,400 Years of African-American History Commission,Administrative Conference of the United States,"Administrative Conference of the U.S., Salaries and Expenses",95-1700,FY2018-FY2019,2019,"95-1700 18/19 - Administrative Conference of the U.S., Salaries and Expenses",$0.0M,$0.0M,100.0%
Apr,2024,400 Years of African-American History Commission,Administrative Conference of the United States,"Administrative Conference of the U.S., Salaries and Expenses",95-1700,FY2019-FY2020,2020,"95-1700 19/20 - Administrative Conference of the U.S., Salaries and Expenses",$0.0M,$0.0M,100.0%
Apr,2024,400 Years of African-American History Commission,Administrative Conference of the United States,"Administrative Conference of the U.S., Salaries and Expenses",95-1700,FY2020-FY2021,2021,"95-1700 20/21 - Administrative Conference of the U.S., Salaries and Expenses",$0.0M,$0.0M,100.0%
Apr,2024,400 Years of African-American History Commission,Administrative Conference of the United States,"Administrative Conference of the U.S., Salaries and Expenses",95-1700,FY2021-FY2022,2022,"95-1700 21/22 - Administrative Conference of the U.S., Salaries and Expenses",$0.0M,$0.0M,100.0%
Apr,2024,400 Years of African-American History Commission,Advisory Council on Historic Preservation,Salaries and Expenses,95-2300,FY2019,2019,95-2300 /19 - Salaries and Expenses,$0.0M,$0.0M,100.0%
Apr,2024,400 Years of African-American History Commission,Advisory Council on Historic Preservation,Salaries and Expenses,95-2300,FY2022,2022,95-2300 /22 - Salaries and Expenses,$0.0M,$0.0M,0.0%
Apr,2024,400 Years of African-American History Commission,Advisory Council on Historic Preservation,Salaries and Expenses,95-2300,FY2023,2023,95-2300 /23 - Salaries and Expenses,$0.0M,$0.0M,1.5%
Apr,2024,400 Years of African-American History Commission,Advisory Council on Historic Preservation,Donations,95-8298,No Year,No Year,95-8298 /X - Donations,$0.0M,$0.0M,100.0%
Apr,2024,400 Years of African-American History Commission,Alyce Spotted Bear and Walter Soboleff Com. on Native Children,Alyce Spotted Bear and Walter Soboleff Com on Native Children,48-2987,FY2020-FY2021,2021,48-2987 20/21 - Alyce Spotted Bear and Walter Soboleff Com on Native Children,$0.0M,$0.0M,100.0%
Apr,2024,400 Years of African-American History Commission,Alyce Spotted Bear and Walter Soboleff Com. on Native Children,Alyce Spotted Bear and Walter Soboleff Com on Native Children,48-2987,FY2021-FY2022,2022,48-2987 21/22 - Alyce Spotted Bear and Walter Soboleff Com on Native Children,$0.0M,$0.0M,100.0%
Apr,2024,400 Years of African-American History Commission,Barry Goldwater Scholarship and Excellence in Education Foundati,Barry Goldwater Scholarship and Excellence in Education Foundati,95-8281,FY2019-FY2025,2025,95-8281 19/25 - Barry Goldwater Scholarship and Excellence in Education Foundati,$0.0M,$0.0M,100.0%
