Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Institute of Dental and Craniofacial Research,75-0873,FY2013,2013,75-0873 /13 - National Institute of Dental and Craniofacial Research,$94.7M,$410.6M,23.1%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Primary Health Care Access,75-0352,No Year,No Year,75-0352 /X - Primary Health Care Access,$161.7M,$403.7M,40.0%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,"Maternal, Infant, and Early Childhood Home Visiting Programs",75-0321,No Year,No Year,"75-0321 /X - Maternal, Infant, and Early Childhood Home Visiting Programs",$292.2M,$393.9M,74.2%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,Public Health Scientific Services,75-0959,FY2013,2013,75-0959 /13 - Public Health Scientific Services,$104.8M,$391.7M,26.7%
Jul,2013,Department of Health and Human Services,Agency for Healthcare Research and Quality,Healthcare Research and Quality,75-1700,FY2013,2013,75-1700 /13 - Healthcare Research and Quality,$159.2M,$383.7M,41.5%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,World Trade Center Health Program Fund,75-0946,FY2013,2013,75-0946 /13 - World Trade Center Health Program Fund,$232.5M,$383.6M,60.6%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,"Medicare Prescription Drug Account, Federal Supplementary Insura",75-8308,FY2013,2013,"75-8308 /13 - Medicare Prescription Drug Account, Federal Supplementary Insura",$164.2M,$382.0M,43.0%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Ryan White HIV/AIDS Program,75-0356,FY2013,2013,75-0356 /13 - Ryan White HIV/AIDS Program,$153.6M,$357.8M,42.9%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Institute of Biomedical Imaging and Bioengineering,75-0898,FY2013,2013,75-0898 /13 - National Institute of Biomedical Imaging and Bioengineering,$99.4M,$340.9M,29.2%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Consumer Operated and Oriented Plan Financing Account,75-4418,No Year,No Year,75-4418 /X - Consumer Operated and Oriented Plan Financing Account,$19.9M,$327.6M,6.1%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,No Year,No Year,75-0511 /X - Program Management,$225.7M,$302.9M,74.5%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management - Recovery Act,75-0510,No Year,No Year,75-0510 /X - Program Management - Recovery Act,$199.1M,$300.7M,66.2%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Health Care Fraud and Abuse Control Account,75-8393,FY2013-FY2014,2014,75-8393 13/14 - Health Care Fraud and Abuse Control Account,$140.0M,$293.6M,47.7%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,National Institute for Occupational Safety and Health,75-0953,FY2013,2013,75-0953 /13 - National Institute for Occupational Safety and Health,$94.8M,$283.1M,33.5%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Family Planning,75-0359,FY2013,2013,75-0359 /13 - Family Planning,$22.8M,$278.3M,8.2%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Institute on Minority Health and Health Disparities,75-0897,FY2013,2013,75-0897 /13 - National Institute on Minority Health and Health Disparities,$106.3M,$276.6M,38.4%
Jul,2013,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Substance Abuse Prevention,75-1365,FY2013,2013,75-1365 /13 - Substance Abuse Prevention,$163.5M,$267.6M,61.1%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2012-FY2017,2017,75-0511 12/17 - Program Management,$218.5M,$259.4M,84.2%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,Emerging and Zoonotic Infectious Diseases,75-0949,FY2013,2013,75-0949 /13 - Emerging and Zoonotic Infectious Diseases,$93.3M,$246.9M,37.8%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Consumer Operated and Oriented Plan Program Contingency Fund,75-0524,No Year,No Year,75-0524 /X - Consumer Operated and Oriented Plan Program Contingency Fund,$237.4M,$240.3M,98.8%
Jul,2013,Department of Health and Human Services,Departmental Management,Health Insurance Reform Implementation Fund,75-0119,No Year,No Year,75-0119 /X - Health Insurance Reform Implementation Fund,$210.1M,$233.0M,90.1%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,No Year,No Year,75-0943 /X - CDC-Wide Activities and Program Support,$198.2M,$230.1M,86.1%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,Global Health,75-0955,FY2013,2013,75-0955 /13 - Global Health,$58.0M,$218.5M,26.6%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Primary Health Care Access,75-0352,FY2011-FY2015,2015,75-0352 11/15 - Primary Health Care Access,$180.3M,$209.4M,86.1%
Jul,2013,Department of Health and Human Services,Office of the Inspector General,Office of the Inspector General,75-0128,No Year,No Year,75-0128 /X - Office of the Inspector General,$33.8M,$203.9M,16.6%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Early Retiree Reinsurance Program,75-0114,No Year,No Year,75-0114 /X - Early Retiree Reinsurance Program,$100.9M,$154.0M,65.5%
Jul,2013,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Health Surveillance and Program Support,75-1362,FY2013,2013,75-1362 /13 - Health Surveillance and Program Support,$63.8M,$151.9M,42.0%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Program Management,75-0361,FY2013,2013,75-0361 /13 - Program Management,$32.1M,$151.8M,21.1%
Jul,2013,Department of Health and Human Services,National Institutes of Health,Office of the Director,75-0846,FY2013-FY2015,2015,75-0846 13/15 - Office of the Director,$146.6M,$147.0M,99.7%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2013-FY2018,2018,75-0511 13/18 - Program Management,$146.8M,$146.8M,100.0%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Institute of Nursing Research,75-0889,FY2013,2013,75-0889 /13 - National Institute of Nursing Research,$35.2M,$144.1M,24.4%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Consumer Operated and Oriented Plan Program Account,75-0118,No Year,No Year,75-0118 /X - Consumer Operated and Oriented Plan Program Account,$3.0M,$136.1M,2.2%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Rural Health,75-0358,FY2013,2013,75-0358 /13 - Rural Health,$100.7M,$130.9M,76.9%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,Injury Prevention and Control,75-0952,FY2013,2013,75-0952 /13 - Injury Prevention and Control,$56.7M,$130.5M,43.4%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,"Birth Defects, Developmental Disabilities, Disabilities and Heal",75-0958,FY2013,2013,"75-0958 /13 - Birth Defects, Developmental Disabilities, Disabilities and Heal",$42.7M,$130.1M,32.8%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Centers Malpractice Claims,75-0365,No Year,No Year,75-0365 /X - Health Centers Malpractice Claims,$83.2M,$127.9M,65.0%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Center for Complementary and Alternative Medicine,75-0896,FY2013,2013,75-0896 /13 - National Center for Complementary and Alternative Medicine,$47.2M,$127.3M,37.0%
Jul,2013,Department of Health and Human Services,National Institutes of Health,Building and Facilities,75-0838,FY2013-FY2017,2017,75-0838 13/17 - Building and Facilities,$85.3M,$126.9M,67.2%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2010-FY2016,2016,75-0516 10/16 - State Grants and Demonstrations,$1.8M,$120.1M,1.5%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,Global Health,75-0955,FY2013-FY2014,2014,75-0955 13/14 - Global Health,$33.6M,$111.0M,30.3%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,Environmental Health,75-0947,FY2013,2013,75-0947 /13 - Environmental Health,$56.6M,$102.7M,55.1%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Rate Review Grants,75-0112,FY2010-FY2014,2014,75-0112 10/14 - Rate Review Grants,$97.0M,$99.0M,98.0%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2012-FY2014,2014,75-3966 12/14 - National Institutes of Health Management Fund,$74.6M,$95.8M,77.9%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Children and Families Services Programs,75-1536,FY2013-FY2015,2015,75-1536 13/15 - Children and Families Services Programs,$95.0M,$95.0M,100.0%
Jul,2013,Department of Health and Human Services,Program Support Center,National Institutes of Health Conditional Gift Fund,75-8253,No Year,No Year,75-8253 /X - National Institutes of Health Conditional Gift Fund,$79.6M,$91.0M,87.5%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2013-FY2015,2015,75-3966 13/15 - National Institutes of Health Management Fund,$70.9M,$88.1M,80.5%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Promoting Safe and Stable Families,75-1512,No Year,No Year,75-1512 /X - Promoting Safe and Stable Families,$42.9M,$87.6M,48.9%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Health Care Fraud and Abuse Control Account,75-8393,FY2012-FY2013,2013,75-8393 12/13 - Health Care Fraud and Abuse Control Account,$27.7M,$87.4M,31.6%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,"Toxic Substances and Environmental Public Health, Agency for Tox",75-0944,FY2013,2013,"75-0944 /13 - Toxic Substances and Environmental Public Health, Agency for Tox",$34.3M,$85.1M,40.3%
Jul,2013,Department of Health and Human Services,Departmental Management,Office of the National Coordinator for Health Information Techno,75-0130,FY2013,2013,75-0130 /13 - Office of the National Coordinator for Health Information Techno,$41.0M,$80.4M,51.0%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Care Systems,75-0357,FY2013,2013,75-0357 /13 - Health Care Systems,$57.7M,$79.8M,72.4%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Children's Research and Technical Assistance,75-1553,No Year,No Year,75-1553 /X - Children's Research and Technical Assistance,$43.7M,$77.4M,56.5%
Jul,2013,Department of Health and Human Services,National Institutes of Health,John E. Fogarty International Center,75-0819,FY2013,2013,75-0819 /13 - John E. Fogarty International Center,$22.8M,$74.4M,30.6%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Consumer Operated and Oriented Plan Program Contingency Fund Fin,75-4482,No Year,No Year,75-4482 /X - Consumer Operated and Oriented Plan Program Contingency Fund Fin,$71.2M,$73.8M,96.5%
Jul,2013,Department of Health and Human Services,Office of the Inspector General,Office of the Inspector General,75-0128,FY2013,2013,75-0128 /13 - Office of the Inspector General,$17.6M,$70.5M,25.0%
Jul,2013,Department of Health and Human Services,Departmental Management,Office of Medicare Hearings and Appeals,75-0139,FY2013,2013,75-0139 /13 - Office of Medicare Hearings and Appeals,$12.7M,$69.4M,18.3%
Jul,2013,Department of Health and Human Services,Departmental Management,Transfers from the Patient-Centered Outcomes Research Trust Fund,75-0145,No Year,No Year,75-0145 /X - Transfers from the Patient-Centered Outcomes Research Trust Fund,$42.7M,$68.2M,62.6%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Workforce,75-0353,No Year,No Year,75-0353 /X - Health Workforce,$34.5M,$60.6M,56.9%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Education Assistance Loans Program Account,75-0340,FY2013,2013,75-0340 /13 - Health Education Assistance Loans Program Account,$57.5M,$59.1M,97.4%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2011-FY2013,2013,75-3966 11/13 - National Institutes of Health Management Fund,$27.7M,$58.8M,47.2%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Institutes of Health,75-5145,No Year,No Year,75-5145 /X - National Institutes of Health,$47.1M,$57.3M,82.3%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Education Assistance Loans Financing Accounts,75-4304,No Year,No Year,75-4304 /X - Health Education Assistance Loans Financing Accounts,$47.4M,$54.9M,86.3%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,Energy Employees Occupational Illness Compensation Program,75-0954,No Year,No Year,75-0954 /X - Energy Employees Occupational Illness Compensation Program,$10.2M,$53.3M,19.1%
Jul,2013,Department of Health and Human Services,Departmental Management,Prevention and Public Health Fund,75-0116,FY2013,2013,75-0116 /13 - Prevention and Public Health Fund,$51.0M,$51.0M,100.0%
Jul,2013,Department of Health and Human Services,Program Support Center,National Institutes of Health Unconditional Gift Fund,75-8248,No Year,No Year,75-8248 /X - National Institutes of Health Unconditional Gift Fund,$46.9M,$47.1M,99.6%
Jul,2013,Department of Health and Human Services,Departmental Management,Public Health and Social Services Emergency Fund,75-0140,FY2013-FY2015,2015,75-0140 13/15 - Public Health and Social Services Emergency Fund,$43.6M,$46.0M,94.8%
Jul,2013,Department of Health and Human Services,Departmental Management,Office for Civil Rights,75-0135,FY2013,2013,75-0135 /13 - Office for Civil Rights,$10.4M,$44.6M,23.2%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Refugee and Entrant Assistance,75-1503,FY2013,2013,75-1503 /13 - Refugee and Entrant Assistance,$41.0M,$41.2M,99.6%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2009-FY2016,2016,75-0516 09/16 - State Grants and Demonstrations,$2.0M,$40.7M,5.0%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2010-FY2015,2015,75-0516 10/15 - State Grants and Demonstrations,$9.0M,$40.0M,22.5%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Children and Families Services Programs,75-1536,FY2013-FY2014,2014,75-1536 13/14 - Children and Families Services Programs,$32.5M,$37.2M,87.3%
Jul,2013,Department of Health and Human Services,Office of the Inspector General,Office of the Inspector General,75-0128,FY2013-FY2014,2014,75-0128 13/14 - Office of the Inspector General,$14.7M,$37.0M,39.8%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,14-75-1552,FY2013,2013,14-75-1552 /13 - Temporary Assistance for Needy Families,$10.7M,$36.0M,29.7%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2013-FY2014,2014,75-0943 13/14 - CDC-Wide Activities and Program Support,$18.4M,$30.5M,60.3%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Social Services Block Grant,75-1534,No Year,No Year,75-1534 /X - Social Services Block Grant,$29.6M,$29.6M,100.0%
Jul,2013,Department of Health and Human Services,National Institutes of Health,Building and Facilities,75-0838,FY2012-FY2016,2016,75-0838 12/16 - Building and Facilities,$13.3M,$29.2M,45.4%
Jul,2013,Department of Health and Human Services,Program Support Center,Centers for Disease Control,75-8250,No Year,No Year,75-8250 /X - Centers for Disease Control,$17.2M,$25.9M,66.5%
Jul,2013,Department of Health and Human Services,Departmental Management,Pregnancy Assistance Fund,75-0117,FY2013,2013,75-0117 /13 - Pregnancy Assistance Fund,$23.3M,$23.7M,98.2%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2013-FY2017,2017,75-0943 13/17 - CDC-Wide Activities and Program Support,$22.2M,$23.6M,93.8%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2012-FY2013,2013,75-3966 12/13 - National Institutes of Health Management Fund,$15.6M,$23.1M,67.5%
Jul,2013,Department of Health and Human Services,Office of the Inspector General,Office of the Inspector General,75-0128,FY2012-FY2013,2013,75-0128 12/13 - Office of the Inspector General,$1.0M,$22.9M,4.6%
Jul,2013,Department of Health and Human Services,Program Support Center,"Contributions, Indian Health Facilities",75-8073,No Year,No Year,"75-8073 /X - Contributions, Indian Health Facilities",$11.2M,$22.6M,49.6%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2012-FY2013,2013,75-0511 12/13 - Program Management,$14.6M,$22.3M,65.5%
Jul,2013,Department of Health and Human Services,Indian Health Service,IHS Quarters and Maintenance,75-5071,No Year,No Year,75-5071 /X - IHS Quarters and Maintenance,$13.2M,$20.4M,64.7%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2012-FY2013,2013,75-0943 12/13 - CDC-Wide Activities and Program Support,$19.4M,$19.7M,98.4%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2012-FY2016,2016,75-0943 12/16 - CDC-Wide Activities and Program Support,$12.0M,$19.0M,63.2%
Jul,2013,Department of Health and Human Services,Administration for Community Living,Aging Services Programs,75-0142,No Year,No Year,75-0142 /X - Aging Services Programs,$18.8M,$18.8M,100.0%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Vaccine Injury Compensation,75-0320,No Year,No Year,75-0320 /X - Vaccine Injury Compensation,$18.1M,$18.1M,100.0%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,"Toxic Substances and Environmental Public Health, Agency for Tox",75-0944,No Year,No Year,"75-0944 /X - Toxic Substances and Environmental Public Health, Agency for Tox",$14.4M,$17.1M,84.5%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Children's Research and Technical Assistance,75-1553,FY2013,2013,75-1553 /13 - Children's Research and Technical Assistance,$7.9M,$14.2M,55.5%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Child Care Entitlement to States,14-75-1550,FY2013,2013,14-75-1550 /13 - Child Care Entitlement to States,$0.0M,$13.2M,0.0%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Cancer Institute,75-0849,No Year,No Year,75-0849 /X - National Cancer Institute,$11.9M,$12.8M,93.0%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Resources and Services,75-0350,FY2013-FY2014,2014,75-0350 13/14 - Health Resources and Services,$7.6M,$11.8M,64.2%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2010-FY2014,2014,75-0943 10/14 - CDC-Wide Activities and Program Support,$11.5M,$11.6M,99.1%
Jul,2013,Department of Health and Human Services,Food and Drug Administration,Revolving Fund for Certification and Other Services,75-4309,No Year,No Year,75-4309 /X - Revolving Fund for Certification and Other Services,$5.1M,$11.3M,45.2%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2013-FY2014,2014,75-0511 13/14 - Program Management,$11.2M,$11.2M,100.0%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Education Assistance Loans Liquidating Account,75-4305,No Year,No Year,75-4305 /X - Health Education Assistance Loans Liquidating Account,$9.8M,$11.0M,88.8%
Jul,2013,Department of Health and Human Services,National Institutes of Health,Building and Facilities,75-0838,No Year,No Year,75-0838 /X - Building and Facilities,$0.5M,$10.9M,5.0%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Payments to States for the Child Care and Development Block Gran,14-75-1515,FY2013,2013,14-75-1515 /13 - Payments to States for the Child Care and Development Block Gran,$0.0M,$10.8M,0.0%
Jul,2013,Department of Health and Human Services,Departmental Management,Health Insurance Reform Implementation Fund,16-75-0119,No Year,No Year,16-75-0119 /X - Health Insurance Reform Implementation Fund,$8.6M,$8.6M,100.0%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2009-FY2013,2013,75-0511 09/13 - Program Management,$5.2M,$7.6M,68.8%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,"Cooperative Research and Development Agreements, Centers for Dis",75-5146,No Year,No Year,"75-5146 /X - Cooperative Research and Development Agreements, Centers for Dis",$7.0M,$7.5M,93.4%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Resources and Services,75-0350,No Year,No Year,75-0350 /X - Health Resources and Services,$2.9M,$6.9M,42.8%
Jul,2013,Department of Health and Human Services,Food and Drug Administration,Building and Facilities,75-0603,No Year,No Year,75-0603 /X - Building and Facilities,$4.3M,$6.4M,67.0%
Jul,2013,Department of Health and Human Services,Departmental Management,Public Health and Social Services Emergency Fund,75-0140,FY2012-FY2014,2014,75-0140 12/14 - Public Health and Social Services Emergency Fund,$4.6M,$6.1M,75.8%
Jul,2013,Department of Health and Human Services,Food and Drug Administration,Cooperative Research and Development,75-5148,No Year,No Year,75-5148 /X - Cooperative Research and Development,$4.3M,$5.6M,77.0%
Jul,2013,Department of Health and Human Services,Departmental Management,"Office of the Natl Coordinator for Health Info Tech, Recovery Ac",75-0131,No Year,No Year,"75-0131 /X - Office of the Natl Coordinator for Health Info Tech, Recovery Ac",$0.8M,$5.5M,15.0%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Covered Countermeasure Process Fund,75-0343,No Year,No Year,75-0343 /X - Covered Countermeasure Process Fund,$3.6M,$5.3M,68.4%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Resources and Services,75-0350,FY2012-FY2013,2013,75-0350 12/13 - Health Resources and Services,$0.0M,$5.2M,0.0%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,Global Health,75-0955,FY2012-FY2013,2013,75-0955 12/13 - Global Health,$1.3M,$5.0M,26.7%
Jul,2013,Department of Health and Human Services,Office of the Inspector General,Office of the Inspector General,75-0128,FY2013-FY2015,2015,75-0128 13/15 - Office of the Inspector General,$5.0M,$5.0M,100.0%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Library of Medicine,75-0807,FY2013-FY2014,2014,75-0807 13/14 - National Library of Medicine,$4.0M,$4.0M,100.0%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Resources and Services,75-0350,FY2011-FY2013,2013,75-0350 11/13 - Health Resources and Services,$3.9M,$3.9M,100.0%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Ryan White HIV/AIDS Program,75-0356,FY2012-FY2014,2014,75-0356 12/14 - Ryan White HIV/AIDS Program,$3.8M,$3.8M,99.7%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Health Center Guaranteed Loan Financing Account,75-4442,No Year,No Year,75-4442 /X - Health Center Guaranteed Loan Financing Account,$2.6M,$2.9M,89.9%
Jul,2013,Department of Health and Human Services,Agency for Healthcare Research and Quality,Healthcare Research and Quality,75-1700,No Year,No Year,75-1700 /X - Healthcare Research and Quality,$1.6M,$2.8M,57.3%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2009-FY2015,2015,75-0516 09/15 - State Grants and Demonstrations,$2.8M,$2.8M,99.7%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Health Insurance Consumer Information,75-0111,No Year,No Year,75-0111 /X - Health Insurance Consumer Information,$2.1M,$2.4M,89.2%
Jul,2013,Department of Health and Human Services,Departmental Management,Health Insurance Reform Implementation Fund,20-75-0119,No Year,No Year,20-75-0119 /X - Health Insurance Reform Implementation Fund,$2.4M,$2.4M,100.0%
Jul,2013,Department of Health and Human Services,Departmental Management,General Departmental Management,75-0120,No Year,No Year,75-0120 /X - General Departmental Management,$2.0M,$2.3M,86.9%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2013-FY2015,2015,75-0943 13/15 - CDC-Wide Activities and Program Support,$1.5M,$2.0M,75.2%
Jul,2013,Department of Health and Human Services,Program Support Center,Public Health Service Conditional Gift Fund,75-8254,No Year,No Year,75-8254 /X - Public Health Service Conditional Gift Fund,$2.0M,$2.0M,97.0%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Children and Families Services Programs,75-1536,No Year,No Year,75-1536 /X - Children and Families Services Programs,$1.8M,$1.8M,100.0%
Jul,2013,Department of Health and Human Services,National Institutes of Health,National Institute of Environmental Health Sciences,75-0862,FY2013-FY2015,2015,75-0862 13/15 - National Institute of Environmental Health Sciences,$0.2M,$1.8M,11.3%
Jul,2013,Department of Health and Human Services,Program Support Center,"Gifts and Donations, Indian Health Service",75-8511,No Year,No Year,"75-8511 /X - Gifts and Donations, Indian Health Service",$0.6M,$1.6M,39.6%
Jul,2013,Department of Health and Human Services,Program Support Center,Gifts and Donations Substance Abuse and Mental Health Administra,75-8513,No Year,No Year,75-8513 /X - Gifts and Donations Substance Abuse and Mental Health Administra,$1.6M,$1.6M,99.9%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2012-FY2014,2014,75-0943 12/14 - CDC-Wide Activities and Program Support,$1.3M,$1.5M,86.9%
Jul,2013,Department of Health and Human Services,Departmental Management,Health Insurance Reform Implementation Fund,24-75-0119,No Year,No Year,24-75-0119 /X - Health Insurance Reform Implementation Fund,$1.4M,$1.4M,97.7%
Jul,2013,Department of Health and Human Services,Agency for Healthcare Research and Quality,Healthcare Research and Quality,75-1700,FY2012-FY2013,2013,75-1700 12/13 - Healthcare Research and Quality,$0.5M,$1.3M,39.8%
Jul,2013,Department of Health and Human Services,Health Resources and Services Administration,Free Clinics Malpractice Claims Fund,75-0330,No Year,No Year,75-0330 /X - Free Clinics Malpractice Claims Fund,$1.1M,$1.3M,82.7%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Refugee and Entrant Assistance,75-1503,FY2011-FY2013,2013,75-1503 11/13 - Refugee and Entrant Assistance,$1.2M,$1.2M,100.0%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2007-FY2016,2016,75-0516 07/16 - State Grants and Demonstrations,$1.0M,$1.0M,100.0%
Jul,2013,Department of Health and Human Services,Program Support Center,"Gifts and Donations, Agency for Healthcare Research and Quality",75-8512,No Year,No Year,"75-8512 /X - Gifts and Donations, Agency for Healthcare Research and Quality",$1.0M,$1.0M,99.6%
Jul,2013,Department of Health and Human Services,Administration for Children and Families,Refugee and Entrant Assistance,75-1503,FY2012-FY2014,2014,75-1503 12/14 - Refugee and Entrant Assistance,$0.9M,$0.9M,99.8%
Jul,2013,Department of Health and Human Services,Food and Drug Administration,Salaries and Expenses,75-0600,FY2013-FY2015,2015,75-0600 13/15 - Salaries and Expenses,$0.5M,$0.9M,57.5%
Jul,2013,Department of Health and Human Services,Program Support Center,Scientific Activities Overseas,75-1102,No Year,No Year,75-1102 /X - Scientific Activities Overseas,$0.9M,$0.9M,100.0%
Jul,2013,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2011-FY2013,2013,75-0943 11/13 - CDC-Wide Activities and Program Support,$0.4M,$0.8M,49.2%
Jul,2013,Department of Health and Human Services,Agency for Healthcare Research and Quality,Healthcare Research and Quality,75-1700,FY2013-FY2014,2014,75-1700 13/14 - Healthcare Research and Quality,$0.5M,$0.5M,100.0%
Jul,2013,Department of Health and Human Services,Centers for Medicare and Medicaid Services,State Grants and Demonstrations,75-0516,FY2009-FY2013,2013,75-0516 09/13 - State Grants and Demonstrations,$0.5M,$0.5M,100.0%
Jul,2013,Department of Health and Human Services,Food and Drug Administration,Salaries and Expenses,75-0600,FY2012-FY2014,2014,75-0600 12/14 - Salaries and Expenses,$0.3M,$0.5M,50.1%
