Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
May,2016,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army National Guard",21-2065,FY2016,2016,"21-2065 /16 - Operation and Maintenance, Army National Guard","$2,370.5M","$6,817.3M",34.8%
May,2016,Department of Defense-Military,Procurement,"Aircraft Procurement, Army",21-2031,FY2016-FY2018,2018,"21-2031 16/18 - Aircraft Procurement, Army","$2,745.8M","$6,738.4M",40.7%
May,2016,Department of Defense-Military,Procurement,"Procurement, Defense-wide",97-0300,FY2016-FY2018,2018,"97-0300 16/18 - Procurement, Defense-wide","$3,152.5M","$5,903.3M",53.4%
May,2016,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2015-FY2017,2017,"17-1506 15/17 - Aircraft Procurement, Navy","$3,009.6M","$5,723.7M",52.6%
May,2016,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Air Force",57-3600,FY2015-FY2016,2016,"57-3600 15/16 - Research, Development, Test and Evaluation, Air Force","$2,202.8M","$5,101.8M",43.2%
May,2016,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2015-FY2019,2019,"17-1611 15/19 - Shipbuilding and Conversion, Navy","$3,267.9M","$4,540.4M",72.0%
May,2016,Department of Defense-Military,Military Personnel,"Reserve Personnel, Army",21-2070,FY2016,2016,"21-2070 /16 - Reserve Personnel, Army","$1,748.1M","$4,532.5M",38.6%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2016-FY2020,2020,"21-2050 16/20 - Military Construction, Army","$2,419.0M","$3,706.1M",65.3%
May,2016,Department of Defense-Military,Operation and Maintenance,Afghanistan Security Forces Fund,21-2091,FY2016-FY2017,2017,21-2091 16/17 - Afghanistan Security Forces Fund,"$2,257.8M","$3,652.3M",61.8%
May,2016,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2016-FY2018,2018,"21-2034 16/18 - Procurement of Ammunition, Army","$2,561.7M","$3,425.8M",74.8%
May,2016,Department of Defense-Military,Procurement,"Aircraft Procurement, Air Force",57-3010,FY2014-FY2016,2016,"57-3010 14/16 - Aircraft Procurement, Air Force","$1,773.0M","$3,335.4M",53.2%
May,2016,Department of Defense-Military,Military Personnel,"National Guard Personnel, Air Force",57-3850,FY2016,2016,"57-3850 /16 - National Guard Personnel, Air Force","$1,100.5M","$3,312.0M",33.2%
May,2016,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,FY2016-FY2018,2018,"57-3020 16/18 - Missile Procurement, Air Force","$2,029.3M","$3,299.4M",61.5%
May,2016,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air Force Reserve",57-3740,FY2016,2016,"57-3740 /16 - Operation and Maintenance, Air Force Reserve","$1,230.0M","$3,116.6M",39.5%
May,2016,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,FY2016-FY2018,2018,"17-1507 16/18 - Weapons Procurement, Navy","$1,116.6M","$3,087.5M",36.2%
May,2016,Department of Defense-Military,Procurement,"Other Procurement, Air Force",57-3080,FY2015-FY2017,2017,"57-3080 15/17 - Other Procurement, Air Force","$1,547.4M","$2,974.4M",52.0%
May,2016,Department of Defense-Military,Procurement,"Space Procurement, Air Force",57-3021,FY2016-FY2018,2018,"57-3021 16/18 - Space Procurement, Air Force","$1,536.0M","$2,826.5M",54.3%
May,2016,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army Reserve",21-2080,FY2016,2016,"21-2080 /16 - Operation and Maintenance, Army Reserve",$991.4M,"$2,740.2M",36.2%
May,2016,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Defense-wide",97-0400,FY2015-FY2016,2016,"97-0400 15/16 - Research, Development, Test and Evaluation, Defense-wide",$946.9M,"$2,664.1M",35.5%
May,2016,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Army",21-2040,FY2015-FY2016,2016,"21-2040 15/16 - Research, Development, Test and Evaluation, Army",$771.9M,"$2,520.9M",30.6%
May,2016,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,FY2015-FY2017,2017,"57-3020 15/17 - Missile Procurement, Air Force","$1,045.2M","$2,483.8M",42.1%
May,2016,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2016-FY2018,2018,"21-2033 16/18 - Procurement of Weapons and Tracked Combat Vehicles, Army","$1,394.6M","$2,458.3M",56.7%
May,2016,Department of Defense-Military,Procurement,"Aircraft Procurement, Army",21-2031,FY2015-FY2017,2017,"21-2031 15/17 - Aircraft Procurement, Army",$863.8M,"$2,442.8M",35.4%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2016-FY2020,2020,"97-0500 16/20 - Military Construction, Defense-wide","$1,789.8M","$2,253.3M",79.4%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2016-FY2020,2020,"17-1205 16/20 - Military Construction, Navy","$1,619.2M","$2,182.5M",74.2%
May,2016,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2016-FY2017,2017,97-0130 16/17 - Defense Health Program,"$2,012.3M","$2,171.5M",92.7%
May,2016,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2013-FY2017,2017,"17-1611 13/17 - Shipbuilding and Conversion, Navy","$1,590.9M","$2,125.4M",74.8%
May,2016,Department of Defense-Military,Procurement,"Procurement of Ammunition, Air Force",57-3011,FY2016-FY2018,2018,"57-3011 16/18 - Procurement of Ammunition, Air Force","$1,346.8M","$2,053.4M",65.6%
May,2016,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2015-FY2017,2017,"21-2035 15/17 - Other Procurement, Army","$1,162.7M","$1,977.0M",58.8%
May,2016,Department of Defense-Military,Military Personnel,"Reserve Personnel, Navy",17-1405,FY2016,2016,"17-1405 /16 - Reserve Personnel, Navy",$680.8M,"$1,952.7M",34.9%
May,2016,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Navy",17-1319,FY2015-FY2016,2016,"17-1319 15/16 - Research, Development, Test and Evaluation, Navy",$398.6M,"$1,949.3M",20.4%
May,2016,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2014-FY2018,2018,"17-1611 14/18 - Shipbuilding and Conversion, Navy","$1,565.5M","$1,936.3M",80.9%
May,2016,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2015-FY2017,2017,"21-2034 15/17 - Procurement of Ammunition, Army","$1,484.2M","$1,868.1M",79.4%
May,2016,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2012-FY2016,2016,"17-1611 12/16 - Shipbuilding and Conversion, Navy","$1,515.2M","$1,755.3M",86.3%
May,2016,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2016-FY2018,2018,"21-2032 16/18 - Missile Procurement, Army",$790.8M,"$1,740.2M",45.4%
May,2016,Department of Defense-Military,Military Personnel,"Reserve Personnel, Air Force",57-3700,FY2016,2016,"57-3700 /16 - Reserve Personnel, Air Force",$456.9M,"$1,716.8M",26.6%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2015-FY2019,2019,"21-2050 15/19 - Military Construction, Army","$1,140.9M","$1,679.6M",67.9%
May,2016,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2014-FY2016,2016,"17-1506 14/16 - Aircraft Procurement, Navy",$774.5M,"$1,670.1M",46.4%
May,2016,Department of Defense-Military,Procurement,"Procurement, Defense-wide",97-0300,FY2015-FY2017,2017,"97-0300 15/17 - Procurement, Defense-wide",$505.3M,"$1,663.5M",30.4%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2016-FY2020,2020,"57-3300 16/20 - Military Construction, Air Force","$1,519.6M","$1,635.2M",92.9%
May,2016,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2015-FY2017,2017,"17-1810 15/17 - Other Procurement, Navy",$604.4M,"$1,614.2M",37.4%
May,2016,Department of Defense-Military,Revolving and Management Funds,National Defense Sealift Fund,17-4557,No Year,No Year,17-4557 /X - National Defense Sealift Fund,$787.4M,"$1,569.1M",50.2%
May,2016,Department of Defense-Military,Operation and Maintenance,Afghanistan Security Forces Fund,21-2091,FY2015-FY2016,2016,21-2091 15/16 - Afghanistan Security Forces Fund,$400.8M,"$1,549.1M",25.9%
May,2016,Department of Defense-Military,Operation and Maintenance,"Ship Modernization, Operations and Sustainment Fund",17-0513,FY2014-FY2021,2021,"17-0513 14/21 - Ship Modernization, Operations and Sustainment Fund","$1,423.0M","$1,423.0M",100.0%
May,2016,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2014-FY2016,2016,"21-2034 14/16 - Procurement of Ammunition, Army","$1,036.1M","$1,342.8M",77.2%
May,2016,Department of Defense-Military,Procurement,"Procurement, Marine Corps",17-1109,FY2016-FY2018,2018,"17-1109 16/18 - Procurement, Marine Corps",$766.7M,"$1,290.9M",59.4%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2014-FY2018,2018,"97-0500 14/18 - Military Construction, Defense-wide",$945.8M,"$1,290.4M",73.3%
May,2016,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2015-FY2016,2016,97-0130 15/16 - Defense Health Program,$896.6M,"$1,279.8M",70.1%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2015-FY2019,2019,"97-0500 15/19 - Military Construction, Defense-wide","$1,150.3M","$1,271.6M",90.5%
May,2016,Department of Defense-Military,Military Personnel,"Medicare-Eligible Retiree Health Fund Contribution, Air Force",57-1007,FY2016,2016,"57-1007 /16 - Medicare-Eligible Retiree Health Fund Contribution, Air Force",$0.0M,"$1,239.1M",0.0%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2014-FY2018,2018,"21-2050 14/18 - Military Construction, Army",$888.4M,"$1,227.2M",72.4%
May,2016,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,FY2016-FY2017,2017,"97-0100 16/17 - Operation and Maintenance, Defense-wide","$1,160.0M","$1,160.0M",100.0%
May,2016,Department of Defense-Military,Procurement,National Guard and Reserve Equipment Account,97-0350,FY2015-FY2017,2017,97-0350 15/17 - National Guard and Reserve Equipment Account,$787.4M,"$1,062.4M",74.1%
May,2016,Department of Defense-Military,Procurement,"Other Procurement, Air Force",57-3080,FY2014-FY2016,2016,"57-3080 14/16 - Other Procurement, Air Force",$707.4M,"$1,047.8M",67.5%
May,2016,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2011-FY2020,2020,"17-1611 11/20 - Shipbuilding and Conversion, Navy",$783.6M,"$1,032.9M",75.9%
May,2016,Department of Defense-Military,Operation and Maintenance,Burdensharing and Other Cooperative Activities,97-5441,No Year,No Year,97-5441 /X - Burdensharing and Other Cooperative Activities,$472.9M,"$1,018.6M",46.4%
May,2016,Department of Defense-Military,Procurement,National Guard and Reserve Equipment Account,97-0350,FY2016-FY2018,2018,97-0350 16/18 - National Guard and Reserve Equipment Account,"$1,000.0M","$1,000.0M",100.0%
May,2016,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Navy Reserve",17-1806,FY2016,2016,"17-1806 /16 - Operation and Maintenance, Navy Reserve",$321.8M,$992.9M,32.4%
May,2016,Department of Defense-Military,Trust Funds,Support for U.S. Relocation to Guam Activities,97-8358,No Year,No Year,97-8358 /X - Support for U.S. Relocation to Guam Activities,$979.0M,$983.5M,99.5%
May,2016,Department of Defense-Military,Operation and Maintenance,Counterterrorism Partnerships Fund,97-0145,FY2016-FY2017,2017,97-0145 16/17 - Counterterrorism Partnerships Fund,$982.8M,$982.8M,100.0%
May,2016,Department of Defense-Military,Operation and Maintenance,Foreign Currency Fluctuations,97-0801,No Year,No Year,97-0801 /X - Foreign Currency Fluctuations,$970.0M,$970.0M,100.0%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2013-FY2017,2017,"97-0500 13/17 - Military Construction, Defense-wide",$668.4M,$947.9M,70.5%
May,2016,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2015-FY2017,2017,"21-2032 15/17 - Missile Procurement, Army",$383.2M,$804.1M,47.7%
May,2016,Department of Defense-Military,Procurement,"Procurement of Ammunition, Navy and Marine Corps",17-1508,FY2016-FY2018,2018,"17-1508 16/18 - Procurement of Ammunition, Navy and Marine Corps",$279.3M,$788.8M,35.4%
May,2016,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,FY2015-FY2016,2016,"97-0100 15/16 - Operation and Maintenance, Defense-wide",$545.8M,$783.6M,69.7%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2015-FY2019,2019,"17-1205 15/19 - Military Construction, Navy",$429.2M,$769.0M,55.8%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2013-FY2017,2017,"21-2050 13/17 - Military Construction, Army",$565.8M,$763.3M,74.1%
May,2016,Department of Defense-Military,Military Construction,Department of Defense Base Closure Account,97-0516,No Year,No Year,97-0516 /X - Department of Defense Base Closure Account,$539.5M,$736.6M,73.2%
May,2016,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,No Year,No Year,"97-0100 /X - Operation and Maintenance, Defense-wide",$645.1M,$735.5M,87.7%
May,2016,Department of Defense-Military,Operation and Maintenance,Iraq Train and Equip Fund,21-2097,FY2016-FY2017,2017,21-2097 16/17 - Iraq Train and Equip Fund,$579.2M,$715.0M,81.0%
May,2016,Department of Defense-Military,Military Personnel,"Reserve Personnel, Marine Corps",17-1108,FY2016,2016,"17-1108 /16 - Reserve Personnel, Marine Corps",$265.6M,$712.4M,37.3%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2014-FY2018,2018,"17-1205 14/18 - Military Construction, Navy",$590.6M,$699.6M,84.4%
May,2016,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,FY2015-FY2017,2017,"17-1507 15/17 - Weapons Procurement, Navy",$348.5M,$661.8M,52.7%
May,2016,Department of Defense-Military,Revolving and Management Funds,Pentagon Reservation Maintenance Revolving Fund,97-4950,No Year,No Year,97-4950 /X - Pentagon Reservation Maintenance Revolving Fund,$318.9M,$660.0M,48.3%
May,2016,Department of Defense-Military,Operation and Maintenance,Iraq Train and Equip Fund,21-2097,FY2015-FY2016,2016,21-2097 15/16 - Iraq Train and Equip Fund,$187.3M,$653.5M,28.7%
May,2016,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2014-FY2016,2016,"21-2035 14/16 - Other Procurement, Army",$207.3M,$629.9M,32.9%
May,2016,Department of Defense-Military,Procurement,"Aircraft Procurement, Army",21-2031,FY2014-FY2016,2016,"21-2031 14/16 - Aircraft Procurement, Army",$269.1M,$627.0M,42.9%
May,2016,Department of Defense-Military,Procurement,"Chemical Agents and Munitions Destruction, Defense",97-0390,FY2016-FY2017,2017,"97-0390 16/17 - Chemical Agents and Munitions Destruction, Defense",$262.3M,$608.8M,43.1%
May,2016,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,FY2014-FY2016,2016,"57-3020 14/16 - Missile Procurement, Air Force",$473.6M,$589.7M,80.3%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2012-FY2016,2016,"21-2050 12/16 - Military Construction, Army",$424.6M,$569.6M,74.5%
May,2016,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2015-FY2017,2017,"21-2033 15/17 - Procurement of Weapons and Tracked Combat Vehicles, Army",$220.8M,$559.8M,39.4%
May,2016,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2014-FY2016,2016,"17-1810 14/16 - Other Procurement, Navy",$195.0M,$535.7M,36.4%
May,2016,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2010-FY2018,2018,"17-1611 10/18 - Shipbuilding and Conversion, Navy",$305.5M,$507.9M,60.1%
May,2016,Department of Defense-Military,Procurement,"Procurement of Ammunition, Air Force",57-3011,FY2015-FY2017,2017,"57-3011 15/17 - Procurement of Ammunition, Air Force",$202.4M,$499.1M,40.6%
May,2016,Department of Defense-Military,Military Construction,North Atlantic Treaty Organization Security Investment Program,97-0804,No Year,No Year,97-0804 /X - North Atlantic Treaty Organization Security Investment Program,$272.4M,$477.7M,57.0%
May,2016,Department of Defense-Military,Operation and Maintenance,Department of Defense Acquisition Workforce Development Fund,97-0111,FY2015-FY2017,2017,97-0111 15/17 - Department of Defense Acquisition Workforce Development Fund,$468.7M,$477.0M,98.3%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2013-FY2017,2017,"17-1205 13/17 - Military Construction, Navy",$314.3M,$472.7M,66.5%
May,2016,Department of Defense-Military,Revolving and Management Funds,Buildings Maintenance Fund,97-4931,No Year,No Year,97-4931 /X - Buildings Maintenance Fund,$260.2M,$451.0M,57.7%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2012-FY2016,2016,"97-0500 12/16 - Military Construction, Defense-wide",$341.1M,$445.3M,76.6%
May,2016,Department of Defense-Military,Procurement,National Guard and Reserve Equipment Account,97-0350,FY2014-FY2016,2016,97-0350 14/16 - National Guard and Reserve Equipment Account,$215.5M,$434.2M,49.6%
May,2016,Department of Defense-Military,Family Housing,"Family Housing Operation and Maintenance, Army",21-0725,FY2016,2016,"21-0725 /16 - Family Housing Operation and Maintenance, Army",$206.7M,$407.1M,50.8%
May,2016,Department of Defense-Military,Trust Funds,"Surcharge Collections, Sales of Commissary Stores, Defense",97-8164,No Year,No Year,"97-8164 /X - Surcharge Collections, Sales of Commissary Stores, Defense",$354.1M,$405.8M,87.3%
May,2016,Department of Defense-Military,Operation and Maintenance,Department of Defense Acquisition Workforce Development Fund,97-0111,FY2014-FY2016,2016,97-0111 14/16 - Department of Defense Acquisition Workforce Development Fund,$145.1M,$404.3M,35.9%
May,2016,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2014-FY2016,2016,97-0130 14/16 - Defense Health Program,$256.2M,$402.6M,63.7%
May,2016,Department of Defense-Military,Procurement,Joint Improvised Explosive Device Defeat Fund,21-2093,FY2016-FY2018,2018,21-2093 16/18 - Joint Improvised Explosive Device Defeat Fund,$176.6M,$399.5M,44.2%
May,2016,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2016,2016,"17-1611 /16 - Shipbuilding and Conversion, Navy",$136.5M,$389.3M,35.1%
May,2016,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2016-FY2018,2018,97-0130 16/18 - Defense Health Program,$356.7M,$386.0M,92.4%
May,2016,Department of Defense-Military,Family Housing,"Family Housing Operation and Maintenance, Air Force",57-0745,FY2016,2016,"57-0745 /16 - Family Housing Operation and Maintenance, Air Force",$227.7M,$373.0M,61.0%
May,2016,Department of Defense-Military,Family Housing,"Family Housing Operation and Maintenance, Navy and Marine Corps",17-0735,FY2016,2016,"17-0735 /16 - Family Housing Operation and Maintenance, Navy and Marine Corps",$155.4M,$372.7M,41.7%
May,2016,Department of Defense-Military,Operation and Maintenance,Cooperative Threat Reduction Account,97-0134,FY2016-FY2018,2018,97-0134 16/18 - Cooperative Threat Reduction Account,$213.4M,$358.7M,59.5%
May,2016,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2014-FY2016,2016,"21-2032 14/16 - Missile Procurement, Army",$151.3M,$356.7M,42.4%
May,2016,Department of Defense-Military,Procurement,"Procurement, Defense-wide",97-0300,FY2014-FY2016,2016,"97-0300 14/16 - Procurement, Defense-wide",$185.8M,$334.7M,55.5%
May,2016,Department of Defense-Military,Operation and Maintenance,Office of the Inspector General,97-0107,FY2016,2016,97-0107 /16 - Office of the Inspector General,$122.9M,$329.9M,37.2%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2015-FY2019,2019,"57-3300 15/19 - Military Construction, Air Force",$233.5M,$327.0M,71.4%
May,2016,Department of Defense-Military,Trust Funds,Host Nation Support Fund for Relocation,97-8337,No Year,No Year,97-8337 /X - Host Nation Support Fund for Relocation,$66.0M,$310.0M,21.3%
May,2016,Department of Defense-Military,Military Construction,Department of Defense Base Closure Account 2005,97-0512,No Year,No Year,97-0512 /X - Department of Defense Base Closure Account 2005,$291.4M,$297.3M,98.0%
May,2016,Department of Defense-Military,Revolving and Management Funds,National Defense Stockpile Transaction Fund,97-4555,No Year,No Year,97-4555 /X - National Defense Stockpile Transaction Fund,$258.7M,$292.7M,88.4%
May,2016,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps Reserve",17-1107,FY2016,2016,"17-1107 /16 - Operation and Maintenance, Marine Corps Reserve",$79.6M,$279.0M,28.5%
May,2016,Department of Defense-Military,Operation and Maintenance,Afghanistan Security Forces Fund,21-2091,No Year,No Year,21-2091 /X - Afghanistan Security Forces Fund,$169.9M,$277.6M,61.2%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2012-FY2016,2016,"17-1205 12/16 - Military Construction, Navy",$193.8M,$262.2M,73.9%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2016-FY2020,2020,"21-2085 16/20 - Military Construction, Army National Guard",$224.7M,$248.6M,90.4%
May,2016,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army",21-2020,No Year,No Year,"21-2020 /X - Operation and Maintenance, Army",$196.3M,$239.2M,82.0%
May,2016,Department of Defense-Military,Family Housing,"Family Housing Construction, Air Force",57-0740,FY2016-FY2020,2020,"57-0740 16/20 - Family Housing Construction, Air Force",$238.4M,$238.9M,99.8%
May,2016,Department of Defense-Military,Procurement,Defense Production Act Purchases,97-0360,No Year,No Year,97-0360 /X - Defense Production Act Purchases,$203.9M,$234.5M,86.9%
May,2016,Department of Defense-Military,Procurement,"Procurement of Ammunition, Navy and Marine Corps",17-1508,FY2015-FY2017,2017,"17-1508 15/17 - Procurement of Ammunition, Navy and Marine Corps",$112.8M,$221.6M,50.9%
May,2016,Department of Defense-Military,Operation and Maintenance,"Ship Modernization, Operations and Sustainment Fund",17-0513,FY2015-FY2021,2021,"17-0513 15/21 - Ship Modernization, Operations and Sustainment Fund",$219.7M,$219.7M,100.0%
May,2016,Department of Defense-Military,Operation and Maintenance,Emergency Response Fund,97-0833,No Year,No Year,97-0833 /X - Emergency Response Fund,$208.6M,$208.6M,100.0%
May,2016,Department of Defense-Military,Military Personnel,"Medicare-Eligible Retiree Health Fund Contribution, National Gua",57-1009,FY2016,2016,"57-1009 /16 - Medicare-Eligible Retiree Health Fund Contribution, National Gua",$0.0M,$203.8M,0.0%
May,2016,Department of Defense-Military,Procurement,"Procurement of Ammunition, Air Force",57-3011,FY2014-FY2016,2016,"57-3011 14/16 - Procurement of Ammunition, Air Force",$53.0M,$199.1M,26.6%
May,2016,Department of Defense-Military,Procurement,"Procurement, Marine Corps",17-1109,FY2015-FY2017,2017,"17-1109 15/17 - Procurement, Marine Corps",$97.6M,$189.7M,51.4%
May,2016,Department of Defense-Military,"Research, Development, Test, and Evaluation","Operational Test and Evaluation, Defense",97-0460,FY2016-FY2017,2017,"97-0460 16/17 - Operational Test and Evaluation, Defense",$52.0M,$187.5M,27.7%
May,2016,Department of Defense-Military,Operation and Maintenance,Lease of Department of Defense Real Property,97-5189,No Year,No Year,97-5189 /X - Lease of Department of Defense Real Property,$169.3M,$180.4M,93.8%
May,2016,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2014-FY2016,2016,"21-2033 14/16 - Procurement of Weapons and Tracked Combat Vehicles, Army",$41.9M,$179.1M,23.4%
May,2016,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2015-FY2017,2017,97-0130 15/17 - Defense Health Program,$123.7M,$175.1M,70.6%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2013-FY2017,2017,"21-2085 13/17 - Military Construction, Army National Guard",$120.7M,$161.1M,74.9%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2014-FY2018,2018,"57-3300 14/18 - Military Construction, Air Force",$114.7M,$149.0M,77.0%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Air National Guard",57-3830,FY2016-FY2020,2020,"57-3830 16/20 - Military Construction, Air National Guard",$140.6M,$144.8M,97.1%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Army Reserve",21-2086,FY2016-FY2020,2020,"21-2086 16/20 - Military Construction, Army Reserve",$142.8M,$142.8M,100.0%
May,2016,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,FY2014-FY2016,2016,"17-1507 14/16 - Weapons Procurement, Navy",$67.8M,$139.6M,48.6%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2015-FY2017,2017,"57-3300 15/17 - Military Construction, Air Force",$128.1M,$134.8M,95.0%
May,2016,Department of Defense-Military,Military Personnel,"Medicare-Eligible Retiree Health Fund Contribution, Reserve Pers",57-1008,FY2016,2016,"57-1008 /16 - Medicare-Eligible Retiree Health Fund Contribution, Reserve Pers",$0.0M,$117.5M,0.0%
May,2016,Department of Defense-Military,Family Housing,"Family Housing Construction, Army",21-0720,FY2016-FY2020,2020,"21-0720 16/20 - Family Housing Construction, Army",$112.7M,$113.0M,99.7%
May,2016,Department of Defense-Military,Procurement,Joint Improvised Explosive Device Defeat Fund,21-2093,FY2015-FY2017,2017,21-2093 15/17 - Joint Improvised Explosive Device Defeat Fund,$41.5M,$112.2M,37.0%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Army Reserve",21-2086,FY2015-FY2019,2019,"21-2086 15/19 - Military Construction, Army Reserve",$39.3M,$111.9M,35.1%
May,2016,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Navy",17-1319,No Year,No Year,"17-1319 /X - Research, Development, Test and Evaluation, Navy",$63.5M,$110.4M,57.5%
May,2016,Department of Defense-Military,Operation and Maintenance,"Overseas Humanitarian, Disaster, and Civic Aid",97-0819,FY2016-FY2017,2017,"97-0819 16/17 - Overseas Humanitarian, Disaster, and Civic Aid",$88.3M,$103.3M,85.5%
May,2016,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army",21-2020,FY2015-FY2016,2016,"21-2020 15/16 - Operation and Maintenance, Army",$4.9M,$100.0M,4.9%
May,2016,Department of Defense-Military,Procurement,"Chemical Agents and Munitions Destruction, Defense",97-0390,FY2016,2016,"97-0390 /16 - Chemical Agents and Munitions Destruction, Defense",$43.2M,$98.7M,43.8%
May,2016,Department of Defense-Military,Family Housing,Homeowners Assistance Fund,97-4090,No Year,No Year,97-4090 /X - Homeowners Assistance Fund,$90.8M,$93.2M,97.5%
May,2016,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2012-FY2016,2016,"21-2085 12/16 - Military Construction, Army National Guard",$53.4M,$91.0M,58.7%
