Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Jan,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2013-FY2015,2015,"17-1506 13/15 - Aircraft Procurement, Navy","$1,233.9M","$6,959.1M",17.7%
Jan,2013,Department of Defense-Military,Military Personnel,"Military Personnel, Marine Corps",17-1105,FY2013,2013,"17-1105 /13 - Military Personnel, Marine Corps","$2,239.8M","$6,895.1M",32.5%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Afghanistan Security Forces Fund,21-2091,FY2012-FY2013,2013,21-2091 12/13 - Afghanistan Security Forces Fund,"$4,832.0M","$6,890.2M",70.1%
Jan,2013,Department of Defense-Military,Revolving and Management Funds,"Working Capital Fund, Office of the Secretary of Defense",97-493004,No Year,No Year,"97-493004 /X - Working Capital Fund, Office of the Secretary of Defense","$4,252.1M","$6,733.7M",63.1%
Jan,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2013-FY2017,2017,"17-1611 13/17 - Shipbuilding and Conversion, Navy","$2,605.1M","$6,544.1M",39.8%
Jan,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Army",21-2040,FY2013-FY2014,2014,"21-2040 13/14 - Research, Development, Test and Evaluation, Army","$3,828.3M","$5,818.9M",65.8%
Jan,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Air Force",57-3010,FY2011-FY2013,2013,"57-3010 11/13 - Aircraft Procurement, Air Force","$3,516.1M","$5,622.7M",62.5%
Jan,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2012-FY2014,2014,"17-1506 12/14 - Aircraft Procurement, Navy","$2,981.1M","$5,363.4M",55.6%
Jan,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps",17-1106,FY2013,2013,"17-1106 /13 - Operation and Maintenance, Marine Corps","$2,398.2M","$4,884.4M",49.1%
Jan,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Air Force",57-3600,FY2012-FY2013,2013,"57-3600 12/13 - Research, Development, Test and Evaluation, Air Force","$2,116.1M","$4,718.6M",44.8%
Jan,2013,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2012-FY2014,2014,"21-2035 12/14 - Other Procurement, Army","$2,766.0M","$4,556.5M",60.7%
Jan,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2012-FY2016,2016,"17-1611 12/16 - Shipbuilding and Conversion, Navy","$3,561.1M","$4,346.9M",81.9%
Jan,2013,Department of Defense-Military,Military Personnel,"National Guard Personnel, Army",21-2060,FY2013,2013,"21-2060 /13 - National Guard Personnel, Army","$1,922.5M","$4,337.6M",44.3%
Jan,2013,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2011-FY2013,2013,"21-2035 11/13 - Other Procurement, Army","$1,458.6M","$4,212.8M",34.6%
Jan,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Army",21-2040,FY2012-FY2013,2013,"21-2040 12/13 - Research, Development, Test and Evaluation, Army","$2,765.9M","$4,206.9M",65.7%
Jan,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Air Force",57-3010,FY2013-FY2015,2015,"57-3010 13/15 - Aircraft Procurement, Air Force","$2,098.7M","$4,074.7M",51.5%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2012-FY2016,2016,"21-2050 12/16 - Military Construction, Army","$2,799.1M","$3,806.6M",73.5%
Jan,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army National Guard",21-2065,FY2013,2013,"21-2065 /13 - Operation and Maintenance, Army National Guard","$1,452.4M","$3,798.7M",38.2%
Jan,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air National Guard",57-3840,FY2013,2013,"57-3840 /13 - Operation and Maintenance, Air National Guard",$874.0M,"$3,280.0M",26.6%
Jan,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2011-FY2015,2015,"17-1611 11/15 - Shipbuilding and Conversion, Navy","$2,399.4M","$3,207.3M",74.8%
Jan,2013,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2013-FY2015,2015,"17-1810 13/15 - Other Procurement, Navy","$1,101.5M","$2,704.2M",40.7%
Jan,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Defense-wide",97-0400,FY2012-FY2013,2013,"97-0400 12/13 - Research, Development, Test and Evaluation, Defense-wide","$1,487.9M","$2,656.9M",56.0%
Jan,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Navy",17-1319,FY2012-FY2013,2013,"17-1319 12/13 - Research, Development, Test and Evaluation, Navy","$1,255.6M","$2,463.7M",51.0%
Jan,2013,Department of Defense-Military,Military Personnel,"Medicare-Eligible Retiree Health Fund Contribution, Army",21-1004,FY2013,2013,"21-1004 /13 - Medicare-Eligible Retiree Health Fund Contribution, Army",$0.0M,"$2,434.1M",0.0%
Jan,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Navy",17-1506,FY2011-FY2013,2013,"17-1506 11/13 - Aircraft Procurement, Navy","$1,024.3M","$2,332.7M",43.9%
Jan,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Army",21-2031,FY2013-FY2015,2015,"21-2031 13/15 - Aircraft Procurement, Army",$927.4M,"$2,187.8M",42.4%
Jan,2013,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,FY2013-FY2015,2015,"21-2035 13/15 - Other Procurement, Army","$1,470.9M","$2,094.7M",70.2%
Jan,2013,Department of Defense-Military,Military Personnel,"Reserve Personnel, Army",21-2070,FY2013,2013,"21-2070 /13 - Reserve Personnel, Army",$732.2M,"$2,065.8M",35.4%
Jan,2013,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,FY2012-FY2014,2014,"57-3020 12/14 - Missile Procurement, Air Force","$1,193.8M","$2,035.8M",58.6%
Jan,2013,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,FY2013-FY2015,2015,"57-3020 13/15 - Missile Procurement, Air Force","$1,064.2M","$1,953.2M",54.5%
Jan,2013,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2012-FY2014,2014,"17-1810 12/14 - Other Procurement, Navy","$1,208.4M","$1,948.5M",62.0%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2012-FY2016,2016,"97-0500 12/16 - Military Construction, Defense-wide","$1,503.9M","$1,902.1M",79.1%
Jan,2013,Department of Defense-Military,Procurement,"Procurement, Defense-wide",97-0300,FY2013-FY2015,2015,"97-0300 13/15 - Procurement, Defense-wide","$1,245.3M","$1,882.9M",66.1%
Jan,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Army",21-2031,FY2012-FY2014,2014,"21-2031 12/14 - Aircraft Procurement, Army","$1,262.0M","$1,869.2M",67.5%
Jan,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air Force Reserve",57-3740,FY2013,2013,"57-3740 /13 - Operation and Maintenance, Air Force Reserve",$692.7M,"$1,804.9M",38.4%
Jan,2013,Department of Defense-Military,Procurement,"Other Procurement, Air Force",57-3080,FY2011-FY2013,2013,"57-3080 11/13 - Other Procurement, Air Force",$455.8M,"$1,588.0M",28.7%
Jan,2013,Department of Defense-Military,Military Personnel,"National Guard Personnel, Air Force",57-3850,FY2013,2013,"57-3850 /13 - National Guard Personnel, Air Force",$587.7M,"$1,538.5M",38.2%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2011-FY2015,2015,"21-2050 11/15 - Military Construction, Army","$1,152.9M","$1,513.0M",76.2%
Jan,2013,Department of Defense-Military,Procurement,"Other Procurement, Air Force",57-3080,FY2012-FY2014,2014,"57-3080 12/14 - Other Procurement, Air Force","$1,059.1M","$1,483.1M",71.4%
Jan,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army Reserve",21-2080,FY2013,2013,"21-2080 /13 - Operation and Maintenance, Army Reserve",$697.8M,"$1,471.8M",47.4%
Jan,2013,Department of Defense-Military,Procurement,"Procurement, Marine Corps",17-1109,FY2012-FY2014,2014,"17-1109 12/14 - Procurement, Marine Corps","$1,008.5M","$1,459.9M",69.1%
Jan,2013,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,FY2013-FY2015,2015,"17-1507 13/15 - Weapons Procurement, Navy",$611.5M,"$1,412.9M",43.3%
Jan,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2010-FY2014,2014,"17-1611 10/14 - Shipbuilding and Conversion, Navy","$1,077.4M","$1,400.9M",76.9%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2013-FY2015,2015,"21-2034 13/15 - Procurement of Ammunition, Army",$979.7M,"$1,368.4M",71.6%
Jan,2013,Department of Defense-Military,Military Construction,Department of Defense Base Closure Account 2005,97-0512,No Year,No Year,97-0512 /X - Department of Defense Base Closure Account 2005,"$1,089.2M","$1,173.0M",92.9%
Jan,2013,Department of Defense-Military,Procurement,"Procurement, Defense-wide",97-0300,FY2012-FY2014,2014,"97-0300 12/14 - Procurement, Defense-wide",$785.1M,"$1,161.5M",67.6%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2013-FY2017,2017,"21-2050 13/17 - Military Construction, Army",$789.0M,"$1,101.3M",71.6%
Jan,2013,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,FY2012-FY2014,2014,"17-1507 12/14 - Weapons Procurement, Navy",$646.3M,"$1,069.1M",60.5%
Jan,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,FY2012-FY2013,2013,"97-0100 12/13 - Operation and Maintenance, Defense-wide",$354.0M,"$1,062.0M",33.3%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2012-FY2013,2013,97-0130 12/13 - Defense Health Program,$890.1M,"$1,036.3M",85.9%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Foreign Currency Fluctuations,97-0801,No Year,No Year,97-0801 /X - Foreign Currency Fluctuations,$970.0M,$970.0M,100.0%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2012-FY2016,2016,"17-1205 12/16 - Military Construction, Navy",$743.4M,$958.9M,77.5%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2012-FY2014,2014,"21-2034 12/14 - Procurement of Ammunition, Army",$695.8M,$957.8M,72.6%
Jan,2013,Department of Defense-Military,Procurement,"Aircraft Procurement, Army",21-2031,FY2011-FY2013,2013,"21-2031 11/13 - Aircraft Procurement, Army",$639.5M,$931.1M,68.7%
Jan,2013,Department of Defense-Military,Military Personnel,"Reserve Personnel, Navy",17-1405,FY2013,2013,"17-1405 /13 - Reserve Personnel, Navy",$317.6M,$920.7M,34.5%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2011-FY2015,2015,"17-1205 11/15 - Military Construction, Navy",$695.3M,$914.7M,76.0%
Jan,2013,Department of Defense-Military,Procurement,Joint Improvised Explosive Device Defeat Fund,21-2093,FY2012-FY2014,2014,21-2093 12/14 - Joint Improvised Explosive Device Defeat Fund,$440.7M,$914.3M,48.2%
Jan,2013,Department of Defense-Military,Military Personnel,"Medicare-Eligible Retiree Health Fund Contribution, National Gua",21-1006,FY2013,2013,"21-1006 /13 - Medicare-Eligible Retiree Health Fund Contribution, National Gua",$0.0M,$909.5M,0.0%
Jan,2013,Department of Defense-Military,Military Personnel,"Reserve Personnel, Air Force",57-3700,FY2013,2013,"57-3700 /13 - Reserve Personnel, Air Force",$225.3M,$872.0M,25.8%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2012-FY2014,2014,"21-2033 12/14 - Procurement of Weapons and Tracked Combat Vehicles, Army",$574.2M,$847.9M,67.7%
Jan,2013,Department of Defense-Military,Revolving and Management Funds,National Defense Sealift Fund,17-4557,No Year,No Year,17-4557 /X - National Defense Sealift Fund,$62.5M,$811.8M,7.7%
Jan,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Defense-wide",97-0100,No Year,No Year,"97-0100 /X - Operation and Maintenance, Defense-wide",$620.2M,$764.9M,81.1%
Jan,2013,Department of Defense-Military,Trust Funds,Support for U.S. Relocation to Guam Activities,97-8358,No Year,No Year,97-8358 /X - Support for U.S. Relocation to Guam Activities,$732.9M,$735.2M,99.7%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2011-FY2015,2015,"97-0500 11/15 - Military Construction, Defense-wide",$524.5M,$678.0M,77.4%
Jan,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Navy Reserve",17-1806,FY2013,2013,"17-1806 /13 - Operation and Maintenance, Navy Reserve",$223.6M,$638.2M,35.0%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2011-FY2013,2013,"21-2050 11/13 - Military Construction, Army",$590.9M,$635.1M,93.0%
Jan,2013,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,FY2011-FY2013,2013,"57-3020 11/13 - Missile Procurement, Air Force",$340.9M,$634.9M,53.7%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2011-FY2013,2013,"21-2033 11/13 - Procurement of Weapons and Tracked Combat Vehicles, Army",$247.9M,$624.0M,39.7%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2013-FY2017,2017,"17-1205 13/17 - Military Construction, Navy",$205.2M,$622.2M,33.0%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2013-FY2017,2017,"97-0500 13/17 - Military Construction, Defense-wide",$530.3M,$612.0M,86.6%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2010-FY2014,2014,"21-2050 10/14 - Military Construction, Army",$497.7M,$604.0M,82.4%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,FY2009-FY2013,2013,"21-2050 09/13 - Military Construction, Army",$554.5M,$601.2M,92.2%
Jan,2013,Department of Defense-Military,Procurement,Mine Resistant Ambush Protected Vehicle Fund,97-0144,FY2012-FY2013,2013,97-0144 12/13 - Mine Resistant Ambush Protected Vehicle Fund,$600.1M,$600.1M,100.0%
Jan,2013,Department of Defense-Military,Procurement,"Procurement, Marine Corps",17-1109,FY2011-FY2013,2013,"17-1109 11/13 - Procurement, Marine Corps",$297.5M,$595.9M,49.9%
Jan,2013,Department of Defense-Military,Procurement,"Procurement, Marine Corps",17-1109,FY2013-FY2015,2015,"17-1109 13/15 - Procurement, Marine Corps",$430.4M,$593.9M,72.5%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Afghanistan Security Forces Fund,21-2091,FY2013-FY2014,2014,21-2091 13/14 - Afghanistan Security Forces Fund,$588.1M,$588.1M,100.0%
Jan,2013,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2013-FY2015,2015,"21-2032 13/15 - Missile Procurement, Army",$221.0M,$584.4M,37.8%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2012-FY2014,2014,97-0130 12/14 - Defense Health Program,$462.7M,$537.1M,86.1%
Jan,2013,Department of Defense-Military,Procurement,"Other Procurement, Navy",17-1810,FY2011-FY2013,2013,"17-1810 11/13 - Other Procurement, Navy",$330.7M,$523.8M,63.1%
Jan,2013,Department of Defense-Military,Military Personnel,"Medicare-Eligible Retiree Health Fund, Reserves, Army",21-1005,FY2013,2013,"21-1005 /13 - Medicare-Eligible Retiree Health Fund, Reserves, Army",$0.0M,$521.9M,0.0%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2010-FY2014,2014,"17-1205 10/14 - Military Construction, Navy",$360.9M,$520.8M,69.3%
Jan,2013,Department of Defense-Military,Revolving and Management Funds,Pentagon Reservation Maintenance Revolving Fund,97-4950,No Year,No Year,97-4950 /X - Pentagon Reservation Maintenance Revolving Fund,$387.7M,$511.4M,75.8%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Department of Defense Acquisition Workforce Development,97-0111,FY2012-FY2014,2014,97-0111 12/14 - Department of Defense Acquisition Workforce Development,$308.9M,$501.6M,61.6%
Jan,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2008-FY2017,2017,"17-1611 08/17 - Shipbuilding and Conversion, Navy",$333.8M,$447.7M,74.6%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Navy and Marine Corps",17-1508,FY2013-FY2015,2015,"17-1508 13/15 - Procurement of Ammunition, Navy and Marine Corps",$98.7M,$433.2M,22.8%
Jan,2013,Department of Defense-Military,Procurement,National Guard and Reserve Equipment,97-0350,FY2012-FY2014,2014,97-0350 12/14 - National Guard and Reserve Equipment,$226.4M,$416.8M,54.3%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2012-FY2016,2016,"57-3300 12/16 - Military Construction, Air Force",$388.4M,$412.8M,94.1%
Jan,2013,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,FY2011-FY2013,2013,"17-1507 11/13 - Weapons Procurement, Navy",$192.8M,$386.4M,49.9%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",21-2034,FY2011-FY2013,2013,"21-2034 11/13 - Procurement of Ammunition, Army",$218.3M,$379.7M,57.5%
Jan,2013,Department of Defense-Military,Trust Funds,"Surcharge Collections, Sales of Commissary Stores, Defense",97-8164,No Year,No Year,"97-8164 /X - Surcharge Collections, Sales of Commissary Stores, Defense",$264.5M,$361.3M,73.2%
Jan,2013,Department of Defense-Military,Revolving and Management Funds,National Defense Stockpile Transaction Fund,97-4555,No Year,No Year,97-4555 /X - National Defense Stockpile Transaction Fund,$333.4M,$353.4M,94.4%
Jan,2013,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2012-FY2014,2014,"21-2032 12/14 - Missile Procurement, Army",$192.4M,$346.5M,55.5%
Jan,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2009-FY2013,2013,"17-1611 09/13 - Shipbuilding and Conversion, Navy",$275.8M,$333.0M,82.8%
Jan,2013,Department of Defense-Military,Family Housing,Homeowners Assistance Fund,97-4090,No Year,No Year,97-4090 /X - Homeowners Assistance Fund,$301.0M,$328.2M,91.7%
Jan,2013,Department of Defense-Military,Procurement,"Chemical Agents and Munitions Destruction, Defense",97-0390,FY2013,2013,"97-0390 /13 - Chemical Agents and Munitions Destruction, Defense",$80.3M,$325.1M,24.7%
Jan,2013,Department of Defense-Military,Military Personnel,"Reserve Personnel, Marine Corps",17-1108,FY2013,2013,"17-1108 /13 - Reserve Personnel, Marine Corps",$127.6M,$318.5M,40.1%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Weapons and Tracked Combat Vehicles, Army",21-2033,FY2013-FY2015,2015,"21-2033 13/15 - Procurement of Weapons and Tracked Combat Vehicles, Army",$234.5M,$318.0M,73.7%
Jan,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2007-FY2018,2018,"17-1611 07/18 - Shipbuilding and Conversion, Navy",$227.6M,$302.7M,75.2%
Jan,2013,Department of Defense-Military,Military Construction,Department of Defense Base Closure Account 1990,97-0510,No Year,No Year,97-0510 /X - Department of Defense Base Closure Account 1990,$210.6M,$279.4M,75.4%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Air Force",57-3011,FY2013-FY2015,2015,"57-3011 13/15 - Procurement of Ammunition, Air Force",$132.9M,$274.6M,48.4%
Jan,2013,Department of Defense-Military,Procurement,"Missile Procurement, Army",21-2032,FY2011-FY2013,2013,"21-2032 11/13 - Missile Procurement, Army",$141.6M,$273.8M,51.7%
Jan,2013,Department of Defense-Military,Revolving and Management Funds,Buildings Maintenance Fund,97-4931,No Year,No Year,97-4931 /X - Buildings Maintenance Fund,$232.5M,$269.3M,86.3%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2010-FY2014,2014,"97-0500 10/14 - Military Construction, Defense-wide",$227.5M,$262.2M,86.8%
Jan,2013,Department of Defense-Military,Procurement,Joint Improvised Explosive Device Defeat Fund,21-2093,FY2013-FY2015,2015,21-2093 13/15 - Joint Improvised Explosive Device Defeat Fund,$159.8M,$257.3M,62.1%
Jan,2013,Department of Defense-Military,Procurement,"Procurement, Defense-wide",97-0300,FY2011-FY2013,2013,"97-0300 11/13 - Procurement, Defense-wide",$179.6M,$253.8M,70.8%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Afghanistan Infrastructure Fund,21-2096,FY2012-FY2013,2013,21-2096 12/13 - Afghanistan Infrastructure Fund,$81.8M,$252.6M,32.4%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Defense Health Program,97-0130,FY2011-FY2013,2013,97-0130 11/13 - Defense Health Program,$207.8M,$251.8M,82.5%
Jan,2013,Department of Defense-Military,Procurement,Defense Production Act Purchases,97-0360,No Year,No Year,97-0360 /X - Defense Production Act Purchases,$213.8M,$247.7M,86.3%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2012-FY2016,2016,"21-2085 12/16 - Military Construction, Army National Guard",$235.0M,$241.5M,97.3%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",97-0500,FY2009-FY2013,2013,"97-0500 09/13 - Military Construction, Defense-wide",$222.9M,$235.5M,94.7%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Burdensharing and Other Cooperative Activities,97-5441,No Year,No Year,97-5441 /X - Burdensharing and Other Cooperative Activities,$96.2M,$235.3M,40.9%
Jan,2013,Department of Defense-Military,Family Housing,"Family Housing Operation and Maintenance, Air Force",57-0745,FY2013,2013,"57-0745 /13 - Family Housing Operation and Maintenance, Air Force",$108.9M,$235.2M,46.3%
Jan,2013,Department of Defense-Military,Procurement,"Chemical Agents and Munitions Destruction, Defense",97-0390,FY2013-FY2014,2014,"97-0390 13/14 - Chemical Agents and Munitions Destruction, Defense",$31.2M,$233.7M,13.3%
Jan,2013,Department of Defense-Military,Family Housing,"Family Housing Operation and Maintenance, Army",21-0725,FY2013,2013,"21-0725 /13 - Family Housing Operation and Maintenance, Army",$89.9M,$230.1M,39.1%
Jan,2013,Department of Defense-Military,Military Construction,North Atlantic Treaty Organization Security Investment Program,97-0804,No Year,No Year,97-0804 /X - North Atlantic Treaty Organization Security Investment Program,$196.5M,$228.7M,85.9%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Cooperative Threat Reduction Account,97-0134,FY2012-FY2014,2014,97-0134 12/14 - Cooperative Threat Reduction Account,$198.0M,$220.1M,89.9%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Emergency Response Fund,97-0833,No Year,No Year,97-0833 /X - Emergency Response Fund,$216.2M,$218.2M,99.1%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Cooperative Threat Reduction Account,97-0134,FY2013-FY2015,2015,97-0134 13/15 - Cooperative Threat Reduction Account,$204.6M,$204.6M,100.0%
Jan,2013,Department of Defense-Military,Family Housing,"Family Housing Construction, Air Force",57-0740,FY2009-FY2013,2013,"57-0740 09/13 - Family Housing Construction, Air Force",$188.5M,$202.8M,92.9%
Jan,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army",21-2020,No Year,No Year,"21-2020 /X - Operation and Maintenance, Army",$148.9M,$195.2M,76.3%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Navy and Marine Corps",17-1508,FY2012-FY2014,2014,"17-1508 12/14 - Procurement of Ammunition, Navy and Marine Corps",$116.8M,$183.9M,63.5%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2011-FY2015,2015,"21-2085 11/15 - Military Construction, Army National Guard",$138.0M,$182.2M,75.8%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,FY2009-FY2013,2013,"17-1205 09/13 - Military Construction, Navy",$114.1M,$181.1M,63.0%
Jan,2013,Department of Defense-Military,Family Housing,"Family Housing Operation and Maintenance, Navy and Marine Corps",17-0735,FY2013,2013,"17-0735 /13 - Family Housing Operation and Maintenance, Navy and Marine Corps",$71.5M,$177.5M,40.3%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2011-FY2015,2015,"57-3300 11/15 - Military Construction, Air Force",$139.6M,$153.8M,90.7%
Jan,2013,Department of Defense-Military,Family Housing,Department of Defense Family Housing Improvement Fund,97-0834,No Year,No Year,97-0834 /X - Department of Defense Family Housing Improvement Fund,$151.9M,$152.2M,99.8%
Jan,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps Reserve",17-1107,FY2013,2013,"17-1107 /13 - Operation and Maintenance, Marine Corps Reserve",$54.6M,$146.7M,37.2%
Jan,2013,Department of Defense-Military,Operation and Maintenance,Office of the Inspector General,97-0107,FY2013,2013,97-0107 /13 - Office of the Inspector General,$44.5M,$145.5M,30.6%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide, Recovery Act",97-0501,FY2009-FY2013,2013,"97-0501 09/13 - Military Construction, Defense-wide, Recovery Act",$103.3M,$141.0M,73.2%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Air Force",57-3300,FY2011-FY2013,2013,"57-3300 11/13 - Military Construction, Air Force",$133.0M,$135.3M,98.3%
Jan,2013,Department of Defense-Military,Procurement,National Guard and Reserve Equipment,97-0350,FY2011-FY2013,2013,97-0350 11/13 - National Guard and Reserve Equipment,$113.1M,$132.0M,85.7%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Air Force",57-3011,FY2012-FY2014,2014,"57-3011 12/14 - Procurement of Ammunition, Air Force",$113.1M,$130.9M,86.4%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2010-FY2014,2014,"21-2085 10/14 - Military Construction, Army National Guard",$125.8M,$130.0M,96.8%
Jan,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,FY2005-FY2013,2013,"17-1611 05/13 - Shipbuilding and Conversion, Navy",$68.1M,$128.0M,53.2%
Jan,2013,Department of Defense-Military,Family Housing,"Family Housing Construction, Navy and Marine Corps",17-0730,FY2011-FY2015,2015,"17-0730 11/15 - Family Housing Construction, Navy and Marine Corps",$115.0M,$115.4M,99.7%
Jan,2013,Department of Defense-Military,Military Construction,"Military Construction, Army National Guard",21-2085,FY2009-FY2013,2013,"21-2085 09/13 - Military Construction, Army National Guard",$109.5M,$111.4M,98.3%
Jan,2013,Department of Defense-Military,Trust Funds,Voluntary Separation Incentive Fund,97-8335,No Year,No Year,97-8335 /X - Voluntary Separation Incentive Fund,$78.1M,$108.0M,72.3%
Jan,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Air Force",57-3011,FY2011-FY2013,2013,"57-3011 11/13 - Procurement of Ammunition, Air Force",$70.1M,$106.8M,65.6%
