Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Nov,2024,Department of Agriculture,Rural Housing Service,Rural Housing Insurance Fund Program Account,12-2081,No Year,No Year,12-2081 /X - Rural Housing Insurance Fund Program Account,$135.4M,$136.3M,99.4%
Nov,2024,Department of Agriculture,Rural Business-Cooperative Service,Energy Assistance Payments,12-2073,No Year,No Year,12-2073 /X - Energy Assistance Payments,$132.5M,$132.5M,100.0%
Nov,2024,Department of Agriculture,National Institute of Food and Agriculture,Extension Activities,12-0502,FY2024,2024,12-0502 /24 - Extension Activities,$126.2M,$130.4M,96.8%
Nov,2024,Department of Agriculture,National Institute of Food and Agriculture,"Integrated Research, Education, and Extension Competitive Grants",12-1502,FY2024-FY2025,2025,"12-1502 24/25 - Integrated Research, Education, and Extension Competitive Grants",$130.0M,$130.0M,100.0%
Nov,2024,Department of Agriculture,Farm Service Agency,Commodity Credit Corporation Export Guarantee Financing Account,12-4337,No Year,No Year,12-4337 /X - Commodity Credit Corporation Export Guarantee Financing Account,$126.5M,$129.6M,97.6%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2024,2024,12-2900 /24 - Salaries and Expenses,$98.6M,$129.6M,76.1%
Nov,2024,Department of Agriculture,Forest Service,Forest Service Operations,12-1122,No Year,No Year,12-1122 /X - Forest Service Operations,$122.4M,$127.7M,95.9%
Nov,2024,Department of Agriculture,Forest Service,Timber Salvage Sales,12-5204,No Year,No Year,12-5204 /X - Timber Salvage Sales,$124.7M,$127.1M,98.1%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Farm Security and Rural Investment Programs,12-1004,FY2009,2009,12-1004 /09 - Farm Security and Rural Investment Programs,$126.5M,$126.5M,100.0%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,Debt Reduction - Financing Account,12-4143,No Year,No Year,12-4143 /X - Debt Reduction - Financing Account,$118.8M,$118.8M,100.0%
Nov,2024,Department of Agriculture,Buildings and Facilities,Agriculture Buildings and Facilities and Rental Payments,12-0117,No Year,No Year,12-0117 /X - Agriculture Buildings and Facilities and Rental Payments,$112.1M,$118.3M,94.8%
Nov,2024,Department of Agriculture,Food Safety and Inspection Service,Salaries and Expenses,12-3700,No Year,No Year,12-3700 /X - Salaries and Expenses,$66.8M,$116.5M,57.3%
Nov,2024,Department of Agriculture,Forest Service,National Forest System,12-1106,FY2023-FY2026,2026,12-1106 23/26 - National Forest System,$97.4M,$113.6M,85.8%
Nov,2024,Department of Agriculture,Rural Housing Service,Rural Housing Assistance Grants,12-1953,No Year,No Year,12-1953 /X - Rural Housing Assistance Grants,$96.4M,$102.0M,94.5%
Nov,2024,Department of Agriculture,Rural Development,Salaries and Expenses,12-0403,No Year,No Year,12-0403 /X - Salaries and Expenses,$90.6M,$98.8M,91.7%
Nov,2024,Department of Agriculture,Rural Business-Cooperative Service,Rural Economic Development Grants,12-3105,No Year,No Year,12-3105 /X - Rural Economic Development Grants,$87.5M,$96.5M,90.7%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Emergency Watershed Protection,12-0017,No Year,No Year,12-0017 /X - Emergency Watershed Protection,$87.9M,$95.4M,92.1%
Nov,2024,Department of Agriculture,Forest Service,Stewardship Contracting Product Sales,12-5540,No Year,No Year,12-5540 /X - Stewardship Contracting Product Sales,$94.4M,$95.2M,99.2%
Nov,2024,Department of Agriculture,Forest Service,"Payment to Counties, National Grasslands",12-5896,No Year,No Year,"12-5896 /X - Payment to Counties, National Grasslands",$87.7M,$87.7M,100.0%
Nov,2024,Department of Agriculture,Farm Production and Conservation,Farm Production and Conservation Business Center,12-0180,FY2023,2023,12-0180 /23 - Farm Production and Conservation Business Center,$86.4M,$86.7M,99.6%
Nov,2024,Department of Agriculture,Forest Service,Capital Improvement and Maintenance,12-1103,FY2023-FY2026,2026,12-1103 23/26 - Capital Improvement and Maintenance,$81.4M,$82.9M,98.1%
Nov,2024,Department of Agriculture,Agricultural Marketing Service,Marketing Services,12-2500,FY2024,2024,12-2500 /24 - Marketing Services,$47.4M,$79.4M,59.7%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Watershed Rehabilitation Program,12-1002,No Year,No Year,12-1002 /X - Watershed Rehabilitation Program,$78.8M,$78.9M,99.8%
Nov,2024,Department of Agriculture,National Institute of Food and Agriculture,Research and Education Activities,12-1500,FY2024,2024,12-1500 /24 - Research and Education Activities,$70.7M,$70.7M,100.0%
Nov,2024,Department of Agriculture,National Agricultural Statistics Service,National Agricultural Statistics Service,12-1801,FY2024,2024,12-1801 /24 - National Agricultural Statistics Service,$50.8M,$70.5M,72.0%
Nov,2024,Department of Agriculture,Rural Business-Cooperative Service,Renewable Energy Program Account,12-1908,No Year,No Year,12-1908 /X - Renewable Energy Program Account,$60.1M,$62.6M,96.1%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Supplemental Nutrition Assistance Program,12-3505,FY2020-FY2021,2021,12-3505 20/21 - Supplemental Nutrition Assistance Program,$61.8M,$61.8M,100.0%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,P.L. 480 Direct Credit Financing Account,12-4049,No Year,No Year,12-4049 /X - P.L. 480 Direct Credit Financing Account,$59.4M,$61.5M,96.6%
Nov,2024,Department of Agriculture,Agricultural Research Service,Miscellaneous Contributed Funds,12-8214,No Year,No Year,12-8214 /X - Miscellaneous Contributed Funds,$57.4M,$59.4M,96.7%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Supplemental Nutrition Assistance Program,12-3505,FY2021-FY2022,2022,12-3505 21/22 - Supplemental Nutrition Assistance Program,$57.7M,$57.7M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Nutrition Programs Administration,12-3508,FY2024,2024,12-3508 /24 - Nutrition Programs Administration,$32.1M,$57.4M,55.9%
Nov,2024,Department of Agriculture,Farm Service Agency,Agricultural Credit Insurance Fund Program Account,12-1140,FY2024,2024,12-1140 /24 - Agricultural Credit Insurance Fund Program Account,$13.4M,$56.9M,23.6%
Nov,2024,Department of Agriculture,Office of the Secretary,Food Supply Chain and Agriculture Pandemic Response Guaranteed L,12-4391,No Year,No Year,12-4391 /X - Food Supply Chain and Agriculture Pandemic Response Guaranteed L,$55.8M,$55.8M,100.0%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Farm Security and Rural Investment Programs,12-1004,FY2004,2004,12-1004 /04 - Farm Security and Rural Investment Programs,$54.6M,$54.6M,100.0%
Nov,2024,Department of Agriculture,Rural Housing Service,Multifamily Housing Revitalization Program Account,12-2002,No Year,No Year,12-2002 /X - Multifamily Housing Revitalization Program Account,$45.5M,$51.2M,89.0%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Watershed and Flood Prevention Operations,12-1072,FY2024,2024,12-1072 /24 - Watershed and Flood Prevention Operations,$50.0M,$50.0M,100.0%
Nov,2024,Department of Agriculture,Forest Service,Operations and Maintenance of Quarters,12-5219,No Year,No Year,12-5219 /X - Operations and Maintenance of Quarters,$45.6M,$46.4M,98.3%
Nov,2024,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,FY2023,2023,12-0600 /23 - Salaries and Expenses,$46.0M,$46.0M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Commodity Assistance Program,12-3507,FY2023-FY2024,2024,12-3507 23/24 - Commodity Assistance Program,$37.2M,$44.7M,83.1%
Nov,2024,Department of Agriculture,Forest Service,Forest and Rangeland Research,12-1104,No Year,No Year,12-1104 /X - Forest and Rangeland Research,$41.9M,$44.5M,94.2%
Nov,2024,Department of Agriculture,Forest Service,Wildland Fire Management,12-1115,FY2018-FY2021,2021,12-1115 18/21 - Wildland Fire Management,$44.5M,$44.5M,100.0%
Nov,2024,Department of Agriculture,Office of the Secretary,Office of the Secretary,12-0115,FY2024,2024,12-0115 /24 - Office of the Secretary,$26.9M,$41.2M,65.2%
Nov,2024,Department of Agriculture,Forest Service,"State, Private, and International Forestry (Land and Water Conse",12-5367,No Year,No Year,"12-5367 /X - State, Private, and International Forestry (Land and Water Conse",$39.6M,$40.2M,98.5%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Farm Security and Rural Investment Programs,12-1004,FY2014,2014,12-1004 /14 - Farm Security and Rural Investment Programs,$40.1M,$40.1M,100.0%
Nov,2024,Department of Agriculture,Agricultural Marketing Service,Limitation on Inspection and Weighing Services Expenses,12-4050,No Year,No Year,12-4050 /X - Limitation on Inspection and Weighing Services Expenses,$32.9M,$39.9M,82.4%
Nov,2024,Department of Agriculture,Forest Service,"Timber Roads, Purchaser Elections",12-5202,No Year,No Year,"12-5202 /X - Timber Roads, Purchaser Elections",$38.5M,$38.5M,100.0%
Nov,2024,Department of Agriculture,Rural Business-Cooperative Service,Rural Cooperative Development Grants,12-1900,No Year,No Year,12-1900 /X - Rural Cooperative Development Grants,$36.6M,$37.5M,97.7%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2023,2023,12-2900 /23 - Salaries and Expenses,$35.5M,$36.6M,97.0%
Nov,2024,Department of Agriculture,Forest Service,National Forest System,12-1106,FY2022-FY2025,2025,12-1106 22/25 - National Forest System,$35.0M,$36.1M,97.1%
Nov,2024,Department of Agriculture,Forest Service,Forest Service Operations,12-1122,FY2023-FY2026,2026,12-1122 23/26 - Forest Service Operations,$33.7M,$36.1M,93.5%
Nov,2024,Department of Agriculture,Forest Service,Acquisition of Lands to Complete Land Exchanges,12-5216,No Year,No Year,12-5216 /X - Acquisition of Lands to Complete Land Exchanges,$33.9M,$34.0M,99.7%
Nov,2024,Department of Agriculture,Office of Inspector General,Office of Inspector General,12-0900,FY2024,2024,12-0900 /24 - Office of Inspector General,$20.3M,$33.9M,59.9%
Nov,2024,Department of Agriculture,Rural Business-Cooperative Service,Rural Business Program Account,12-1902,No Year,No Year,12-1902 /X - Rural Business Program Account,$26.9M,$33.9M,79.2%
Nov,2024,Department of Agriculture,Forest Service,Capital Improvement and Maintenance,12-1103,FY2022-FY2025,2025,12-1103 22/25 - Capital Improvement and Maintenance,$33.2M,$33.8M,98.3%
Nov,2024,Department of Agriculture,Forest Service,"Expenses, Brush Disposal",12-5206,No Year,No Year,"12-5206 /X - Expenses, Brush Disposal",$32.1M,$33.2M,96.8%
Nov,2024,Department of Agriculture,Forest Service,Administration of Rights-of-way and Other Land Uses,12-5361,No Year,No Year,12-5361 /X - Administration of Rights-of-way and Other Land Uses,$32.5M,$33.1M,98.1%
Nov,2024,Department of Agriculture,Agricultural Marketing Service,Perishable Agricultural Commodities Act Fund,12-5070,No Year,No Year,12-5070 /X - Perishable Agricultural Commodities Act Fund,$30.4M,$32.0M,94.9%
Nov,2024,Department of Agriculture,Rural Business-Cooperative Service,Rural Economic Development Direct Loan Financing Account,12-4176,No Year,No Year,12-4176 /X - Rural Economic Development Direct Loan Financing Account,$29.8M,$30.5M,97.7%
Nov,2024,Department of Agriculture,Farm Service Agency,Agricultural Credit Insurance Fund Program Account,12-1140,FY2023,2023,12-1140 /23 - Agricultural Credit Insurance Fund Program Account,$30.4M,$30.4M,100.0%
Nov,2024,Department of Agriculture,National Institute of Food and Agriculture,Extension Activities,12-0502,FY2021-FY2024,2024,12-0502 21/24 - Extension Activities,$29.8M,$30.2M,98.9%
Nov,2024,Department of Agriculture,Executive Operations,Nonrecurring Expenses Fund,12-0133,No Year,No Year,12-0133 /X - Nonrecurring Expenses Fund,$30.1M,$30.1M,100.0%
Nov,2024,Department of Agriculture,Executive Operations,Office of the Chief Information Officer,12-0013,FY2024,2024,12-0013 /24 - Office of the Chief Information Officer,$24.4M,$30.0M,81.5%
Nov,2024,Department of Agriculture,Animal and Plant Health Inspection Service,Miscellaneous Contributed Funds,12-8226,No Year,No Year,12-8226 /X - Miscellaneous Contributed Funds,$27.7M,$29.2M,94.9%
Nov,2024,Department of Agriculture,Economic Research Service,Economic Research Service,12-1701,FY2024,2024,12-1701 /24 - Economic Research Service,$18.1M,$29.2M,62.2%
Nov,2024,Department of Agriculture,Animal and Plant Health Inspection Service,Buildings and Facilities,12-1601,No Year,No Year,12-1601 /X - Buildings and Facilities,$27.9M,$28.2M,99.1%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2020,2020,12-2900 /20 - Salaries and Expenses,$27.8M,$27.8M,99.9%
Nov,2024,Department of Agriculture,Farm Service Agency,Tobacco Trust Fund,12-8161,No Year,No Year,12-8161 /X - Tobacco Trust Fund,$27.5M,$27.7M,99.5%
Nov,2024,Department of Agriculture,Risk Management Agency,Administrative and Operating Expenses,12-2707,FY2024,2024,12-2707 /24 - Administrative and Operating Expenses,$16.1M,$27.4M,58.6%
Nov,2024,Department of Agriculture,Forest Service,National Forest System,12-1106,FY2022-FY2030,2030,12-1106 22/30 - National Forest System,$25.8M,$25.8M,99.9%
Nov,2024,Department of Agriculture,National Institute of Food and Agriculture,Extension Activities,12-0502,FY2024-FY2025,2025,12-0502 24/25 - Extension Activities,$25.0M,$25.0M,100.0%
Nov,2024,Department of Agriculture,National Institute of Food and Agriculture,Extension Activities,12-0502,No Year,No Year,12-0502 /X - Extension Activities,$24.4M,$24.4M,100.0%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Conservation Operations,12-1000,FY2018-FY2019,2019,12-1000 18/19 - Conservation Operations,$23.3M,$23.3M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Supplemental Nutrition Assistance Program,12-3505,FY2019-FY2020,2020,12-3505 19/20 - Supplemental Nutrition Assistance Program,$23.0M,$23.0M,100.0%
Nov,2024,Department of Agriculture,Forest Service,National Forest System,12-1106,FY2021-FY2024,2024,12-1106 21/24 - National Forest System,$22.6M,$22.9M,98.6%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Farm Security and Rural Investment Programs,12-1004,FY2003,2003,12-1004 /03 - Farm Security and Rural Investment Programs,$22.2M,$22.2M,100.0%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,No Year,No Year,12-2900 /X - Salaries and Expenses,$21.5M,$22.0M,97.7%
Nov,2024,Department of Agriculture,Forest Service,Forest and Rangeland Research,12-1104,FY2023-FY2026,2026,12-1104 23/26 - Forest and Rangeland Research,$20.2M,$21.4M,94.2%
Nov,2024,Department of Agriculture,Forest Service,"Roads and Trails for States, National Forests Fund",12-5203,No Year,No Year,"12-5203 /X - Roads and Trails for States, National Forests Fund",$20.5M,$20.5M,100.0%
Nov,2024,Department of Agriculture,Rural Business-Cooperative Service,Renewable Energy Guaranteed Loan Financing Account,12-4267,No Year,No Year,12-4267 /X - Renewable Energy Guaranteed Loan Financing Account,$20.3M,$20.3M,99.9%
Nov,2024,Department of Agriculture,Forest Service,Wildland Fire Management,12-1115,FY2017-FY2020,2020,12-1115 17/20 - Wildland Fire Management,$20.1M,$20.1M,100.0%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2021,2021,12-2900 /21 - Salaries and Expenses,$19.9M,$19.9M,99.9%
Nov,2024,Department of Agriculture,Forest Service,Land between the Lakes Management Fund,12-5360,No Year,No Year,12-5360 /X - Land between the Lakes Management Fund,$19.7M,$19.7M,99.7%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2019,2019,12-2900 /19 - Salaries and Expenses,$19.4M,$19.4M,100.0%
Nov,2024,Department of Agriculture,Rural Utilities Service,Rural Electrification and Telecommunications Loans Program Accou,12-1230,No Year,No Year,12-1230 /X - Rural Electrification and Telecommunications Loans Program Accou,$18.7M,$18.7M,100.0%
Nov,2024,Department of Agriculture,Executive Operations,Office of the General Counsel,12-2300,FY2024,2024,12-2300 /24 - Office of the General Counsel,$9.9M,$18.4M,54.1%
Nov,2024,Department of Agriculture,Forest Service,Timber Sales Pipeline Restoration Fund,12-5264,No Year,No Year,12-5264 /X - Timber Sales Pipeline Restoration Fund,$18.0M,$18.3M,98.5%
Nov,2024,Department of Agriculture,Forest Service,Forest Service Operations,12-1122,FY2022-FY2025,2025,12-1122 22/25 - Forest Service Operations,$17.9M,$17.9M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Supplemental Nutrition Assistance Program,12-3505,FY2021-FY2026,2026,12-3505 21/26 - Supplemental Nutrition Assistance Program,$17.4M,$17.4M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Supplemental Nutrition Assistance Program,12-3505,FY2018-FY2019,2019,12-3505 18/19 - Supplemental Nutrition Assistance Program,$17.1M,$17.1M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Supplemental Nutrition Assistance Program,12-3505,FY2022-FY2023,2023,12-3505 22/23 - Supplemental Nutrition Assistance Program,$16.5M,$16.5M,100.0%
Nov,2024,Department of Agriculture,Rural Housing Service,Rural Community Facility Guaranteed Loans Financing Account,12-4228,No Year,No Year,12-4228 /X - Rural Community Facility Guaranteed Loans Financing Account,$15.6M,$16.5M,94.6%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2022,2022,12-2900 /22 - Salaries and Expenses,$15.9M,$16.1M,99.0%
Nov,2024,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,FY2019,2019,12-0600 /19 - Salaries and Expenses,$15.6M,$15.6M,100.0%
Nov,2024,Department of Agriculture,Rural Business-Cooperative Service,Rural Development Loan Fund Direct Loan Financing Account,12-4219,No Year,No Year,12-4219 /X - Rural Development Loan Fund Direct Loan Financing Account,$13.8M,$15.5M,89.3%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Conservation Operations,12-1000,FY2019-FY2020,2020,12-1000 19/20 - Conservation Operations,$15.4M,$15.4M,100.0%
Nov,2024,Department of Agriculture,Forest Service,Forest and Rangeland Research,12-1104,FY2022-FY2025,2025,12-1104 22/25 - Forest and Rangeland Research,$14.6M,$15.3M,95.8%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Commodity Assistance Program,12-3507,FY2020-FY2021,2021,12-3507 20/21 - Commodity Assistance Program,$15.0M,$15.0M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Supplemental Nutrition Assistance Program,12-3505,No Year,No Year,12-3505 /X - Supplemental Nutrition Assistance Program,$14.3M,$14.3M,100.0%
Nov,2024,Department of Agriculture,Farm Service Agency,Agriculture Wool Apparel Manufacturers Trust Fund,12-5636,No Year,No Year,12-5636 /X - Agriculture Wool Apparel Manufacturers Trust Fund,$14.0M,$14.0M,100.0%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,"Expenses, Public Law 480, Foreign Assistance Programs, Agricultu",12-2274,No Year,No Year,"12-2274 /X - Expenses, Public Law 480, Foreign Assistance Programs, Agricultu",$13.9M,$13.9M,100.0%
Nov,2024,Department of Agriculture,National Institute of Food and Agriculture,Extension Activities,12-0502,FY2022,2022,12-0502 /22 - Extension Activities,$13.8M,$13.8M,100.0%
Nov,2024,Department of Agriculture,Agricultural Marketing Service,Marketing Services,12-2500,FY2022,2022,12-2500 /22 - Marketing Services,$12.0M,$13.5M,89.2%
Nov,2024,Department of Agriculture,Agricultural Research Service,Salaries and Expenses,12-1400,FY2021,2021,12-1400 /21 - Salaries and Expenses,$12.6M,$12.6M,100.0%
Nov,2024,Department of Agriculture,Rural Utilities Service,High Energy Cost Grants,12-2042,No Year,No Year,12-2042 /X - High Energy Cost Grants,$12.2M,$12.2M,100.0%
Nov,2024,Department of Agriculture,Forest Service,"Payment to Minnesota (Cook, Lake, And St. Louis Counties) from T",12-5213,No Year,No Year,"12-5213 /X - Payment to Minnesota (Cook, Lake, And St. Louis Counties) from T",$11.9M,$11.9M,100.0%
Nov,2024,Department of Agriculture,Animal and Plant Health Inspection Service,Salaries and Expenses,12-1600,FY2023,2023,12-1600 /23 - Salaries and Expenses,$7.9M,$11.6M,68.3%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Conservation Operations,12-1000,FY2021-FY2022,2022,12-1000 21/22 - Conservation Operations,$11.5M,$11.6M,99.6%
Nov,2024,Department of Agriculture,Agricultural Research Service,Salaries and Expenses,12-1400,FY2023,2023,12-1400 /23 - Salaries and Expenses,$11.4M,$11.4M,100.0%
Nov,2024,Department of Agriculture,Executive Operations,Office of Civil Rights,12-3800,FY2024,2024,12-3800 /24 - Office of Civil Rights,$7.2M,$11.4M,63.4%
Nov,2024,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2023-FY2024,2024,12-2900 23/24 - Salaries and Expenses,$7.4M,$11.3M,65.2%
Nov,2024,Department of Agriculture,Rural Housing Service,Mutual and Self-help Housing Grants,12-2006,No Year,No Year,12-2006 /X - Mutual and Self-help Housing Grants,$11.1M,$11.2M,99.4%
Nov,2024,Department of Agriculture,Agricultural Marketing Service,Marketing Services,12-2500,FY2023,2023,12-2500 /23 - Marketing Services,$10.6M,$11.0M,97.0%
Nov,2024,Department of Agriculture,Food Safety and Inspection Service,"Expenses and Refunds, Inspection and Grading of Farm Products",12-8137,No Year,No Year,"12-8137 /X - Expenses and Refunds, Inspection and Grading of Farm Products",$8.6M,$10.8M,79.9%
Nov,2024,Department of Agriculture,Rural Utilities Service,Rural Electrification and Telecommunications Loans Program Accou,12-1230,FY2024,2024,12-1230 /24 - Rural Electrification and Telecommunications Loans Program Accou,$0.6M,$10.7M,5.8%
Nov,2024,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,FY2023-FY2024,2024,12-0600 23/24 - Salaries and Expenses,$8.7M,$10.5M,82.6%
Nov,2024,Department of Agriculture,Forest Service,State and Private Forestry,12-1105,FY2021-FY2024,2024,12-1105 21/24 - State and Private Forestry,$9.9M,$10.5M,94.2%
Nov,2024,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,FY2021,2021,12-0600 /21 - Salaries and Expenses,$10.3M,$10.4M,98.8%
Nov,2024,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,FY2022,2022,12-0600 /22 - Salaries and Expenses,$10.4M,$10.4M,99.9%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Damage Assessment and Restoration Revolving Fund,12-4368,No Year,No Year,12-4368 /X - Damage Assessment and Restoration Revolving Fund,$9.8M,$10.3M,95.5%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Nutrition Programs Administration,12-3508,FY2021,2021,12-3508 /21 - Nutrition Programs Administration,$10.2M,$10.2M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,"Special Supplemental Nutrition Program for Women, Infants, and C",12-3510,FY2020-FY2021,2021,"12-3510 20/21 - Special Supplemental Nutrition Program for Women, Infants, and C",$9.9M,$9.9M,100.0%
Nov,2024,Department of Agriculture,Office of the Secretary,Office of the Secretary,12-0115,FY2023,2023,12-0115 /23 - Office of the Secretary,$9.9M,$9.9M,100.0%
Nov,2024,Department of Agriculture,Forest Service,National Forest System,12-1106,FY2019-FY2022,2022,12-1106 19/22 - National Forest System,$9.8M,$9.8M,99.9%
Nov,2024,Department of Agriculture,Agricultural Marketing Service,Payments to States and Possessions,12-2501,No Year,No Year,12-2501 /X - Payments to States and Possessions,$9.6M,$9.6M,99.6%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Nutrition Programs Administration,12-3508,FY2020,2020,12-3508 /20 - Nutrition Programs Administration,$9.5M,$9.5M,100.0%
Nov,2024,Department of Agriculture,Food Safety and Inspection Service,Salaries and Expenses,12-3700,FY2020,2020,12-3700 /20 - Salaries and Expenses,$9.3M,$9.3M,100.0%
Nov,2024,Department of Agriculture,National Agricultural Statistics Service,National Agricultural Statistics Service,12-1801,No Year,No Year,12-1801 /X - National Agricultural Statistics Service,$5.5M,$9.3M,59.7%
Nov,2024,Department of Agriculture,Forest Service,Capital Improvement and Maintenance,12-1103,FY2021-FY2024,2024,12-1103 21/24 - Capital Improvement and Maintenance,$9.0M,$9.2M,98.8%
Nov,2024,Department of Agriculture,Executive Operations,"Office of Safety, Security, and Protection",12-0470,FY2024,2024,"12-0470 /24 - Office of Safety, Security, and Protection",$6.3M,$9.1M,68.5%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Nutrition Programs Administration,12-3508,FY2022,2022,12-3508 /22 - Nutrition Programs Administration,$9.1M,$9.1M,100.0%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Healthy Forests Reserve Program,12-1090,No Year,No Year,12-1090 /X - Healthy Forests Reserve Program,$9.1M,$9.1M,100.0%
Nov,2024,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,FY2020,2020,12-0600 /20 - Salaries and Expenses,$9.0M,$9.0M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,"Special Supplemental Nutrition Program for Women, Infants, and C",12-3510,FY2021-FY2024,2024,"12-3510 21/24 - Special Supplemental Nutrition Program for Women, Infants, and C",$8.9M,$9.0M,99.3%
Nov,2024,Department of Agriculture,Natural Resources Conservation Service,Conservation Operations,12-1000,FY2022-FY2023,2023,12-1000 22/23 - Conservation Operations,$8.5M,$8.9M,95.3%
Nov,2024,Department of Agriculture,Agricultural Marketing Service,Marketing Services,12-2500,FY2021,2021,12-2500 /21 - Marketing Services,$7.3M,$8.8M,83.0%
Nov,2024,Department of Agriculture,Farm Production and Conservation,Farm Production and Conservation Business Center,12-0180,FY2021,2021,12-0180 /21 - Farm Production and Conservation Business Center,$8.6M,$8.6M,100.0%
Nov,2024,Department of Agriculture,Office of the Secretary,Office of the Secretary,12-0115,FY2022-FY2028,2028,12-0115 22/28 - Office of the Secretary,$5.7M,$8.6M,66.3%
Nov,2024,Department of Agriculture,Agricultural Research Service,Salaries and Expenses,12-1400,FY2019,2019,12-1400 /19 - Salaries and Expenses,$8.5M,$8.5M,100.0%
Nov,2024,Department of Agriculture,Executive Operations,Office of the Chief Economist,12-0123,FY2024,2024,12-0123 /24 - Office of the Chief Economist,$5.8M,$8.5M,68.2%
Nov,2024,Department of Agriculture,Farm Service Agency,USDA Supplemental Assistance,12-2701,No Year,No Year,12-2701 /X - USDA Supplemental Assistance,$8.5M,$8.5M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Nutrition Programs Administration,12-3508,No Year,No Year,12-3508 /X - Nutrition Programs Administration,$8.5M,$8.5M,100.0%
Nov,2024,Department of Agriculture,Office of the Secretary,Office of the Secretary,12-0115,FY2018-FY2020,2020,12-0115 18/20 - Office of the Secretary,$7.9M,$8.5M,93.1%
Nov,2024,Department of Agriculture,Office of the Secretary,Office of the Secretary,12-0115,FY2021-FY2024,2024,12-0115 21/24 - Office of the Secretary,$8.4M,$8.5M,98.8%
Nov,2024,Department of Agriculture,Rural Utilities Service,"Distance Learning, Telemedicine, and Broadband Program",12-1232,FY2020-FY2021,2021,"12-1232 20/21 - Distance Learning, Telemedicine, and Broadband Program",$8.4M,$8.4M,100.0%
Nov,2024,Department of Agriculture,Food and Nutrition Service,Nutrition Programs Administration,12-3508,FY2023,2023,12-3508 /23 - Nutrition Programs Administration,$5.5M,$8.3M,65.9%
Nov,2024,Department of Agriculture,Farm Service Agency,Agricultural Credit Insurance Fund Program Account,12-1140,No Year,No Year,12-1140 /X - Agricultural Credit Insurance Fund Program Account,$8.1M,$8.1M,99.6%
Nov,2024,Department of Agriculture,Animal and Plant Health Inspection Service,Salaries and Expenses,12-1600,FY2020,2020,12-1600 /20 - Salaries and Expenses,$8.0M,$8.0M,99.7%
Nov,2024,Department of Agriculture,Food Safety and Inspection Service,Salaries and Expenses,12-3700,FY2021,2021,12-3700 /21 - Salaries and Expenses,$7.9M,$7.9M,100.0%
