Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Jul,2015,Department of Defense-Military,Operation and Maintenance,Use of Proceeds from the Transfer or Disposition of Commissary F,97-5195,No Year,No Year,97-5195 /X - Use of Proceeds from the Transfer or Disposition of Commissary F,$2.0M,$2.0M,100.0%
Jul,2015,Department of Defense-Military,Procurement,Chemical Agents and Munitions Destruction,21-0390,No Year,No Year,21-0390 /X - Chemical Agents and Munitions Destruction,$1.7M,$1.7M,100.0%
Jul,2015,Department of Defense-Military,Procurement,"Other Procurement, Army",21-2035,No Year,No Year,"21-2035 /X - Other Procurement, Army",$1.6M,$1.6M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,Office of the Inspector General,97-0107,FY2015-FY2016,2016,97-0107 15/16 - Office of the Inspector General,$0.0M,$1.4M,1.3%
Jul,2015,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Army",21-2040,No Year,No Year,"21-2040 /X - Research, Development, Test and Evaluation, Army",$0.9M,$1.3M,65.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,Office of the Inspector General,97-0107,FY2014-FY2016,2016,97-0107 14/16 - Office of the Inspector General,$1.0M,$1.0M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,Office of the Inspector General,97-0107,FY2015-FY2017,2017,97-0107 15/17 - Office of the Inspector General,$1.0M,$1.0M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,Contributions to the Cooperative Threat Reduction Program,97-5751,No Year,No Year,97-5751 /X - Contributions to the Cooperative Threat Reduction Program,$0.9M,$0.9M,100.0%
Jul,2015,Department of Defense-Military,Family Housing,"Homeowners Assistance Fund, Recovery Act",97-4091,No Year,No Year,"97-4091 /X - Homeowners Assistance Fund, Recovery Act",$0.7M,$0.8M,98.9%
Jul,2015,Department of Defense-Military,Operation and Maintenance,"Environmental Restoration, Defense-Wide",97-0810,No Year,No Year,"97-0810 /X - Environmental Restoration, Defense-Wide",$0.8M,$0.8M,100.0%
Jul,2015,Department of Defense-Military,Military Construction,"Foreign Currency Fluctuations, Construction",97-0803,No Year,No Year,"97-0803 /X - Foreign Currency Fluctuations, Construction",$0.7M,$0.7M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army National Guard",21-2065,No Year,No Year,"21-2065 /X - Operation and Maintenance, Army National Guard",$0.7M,$0.7M,100.0%
Jul,2015,Department of Defense-Military,Procurement,"Chemical Agents and Munitions Destruction, Defense",97-0390,No Year,No Year,"97-0390 /X - Chemical Agents and Munitions Destruction, Defense",$0.7M,$0.7M,100.0%
Jul,2015,Department of Defense-Military,Military Construction,"Military Construction, Defense-wide",69-97-0500,FY2012-FY2016,2016,"69-97-0500 12/16 - Military Construction, Defense-wide",$0.4M,$0.6M,69.4%
Jul,2015,Department of Defense-Military,Military Construction,"Military Construction, Navy",17-1205,No Year,No Year,"17-1205 /X - Military Construction, Navy",$0.6M,$0.6M,100.0%
Jul,2015,Department of Defense-Military,Military Construction,"Military Construction, Air Force Reserve",57-3730,FY2012-FY2016,2016,"57-3730 12/16 - Military Construction, Air Force Reserve",$0.5M,$0.6M,77.5%
Jul,2015,Department of Defense-Military,Procurement,"Weapons Procurement, Navy",17-1507,No Year,No Year,"17-1507 /X - Weapons Procurement, Navy",$0.6M,$0.6M,100.0%
Jul,2015,Department of Defense-Military,"Research, Development, Test, and Evaluation","Research, Development, Test and Evaluation, Air Force",57-3600,No Year,No Year,"57-3600 /X - Research, Development, Test and Evaluation, Air Force",$0.5M,$0.5M,100.0%
Jul,2015,Department of Defense-Military,Military Construction,Department of Defense Base Closure Account 2005,69-97-0512,No Year,No Year,69-97-0512 /X - Department of Defense Base Closure Account 2005,$0.4M,$0.4M,100.0%
Jul,2015,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,No Year,No Year,"21-2050 /X - Military Construction, Army",$0.1M,$0.3M,26.4%
Jul,2015,Department of Defense-Military,Military Construction,"Military Construction, Air Force Reserve",57-3730,FY2011-FY2015,2015,"57-3730 11/15 - Military Construction, Air Force Reserve",$0.3M,$0.3M,79.3%
Jul,2015,Department of Defense-Military,Military Personnel,"Military Personnel, Navy",17-1453,No Year,No Year,"17-1453 /X - Military Personnel, Navy",$0.3M,$0.3M,100.0%
Jul,2015,Department of Defense-Military,Military Personnel,"Military Personnel, Army",21-2010,No Year,No Year,"21-2010 /X - Military Personnel, Army",$0.3M,$0.3M,100.0%
Jul,2015,Department of Defense-Military,Military Personnel,"Military Personnel, Air Force",57-3500,No Year,No Year,"57-3500 /X - Military Personnel, Air Force",$0.3M,$0.3M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,"Overseas Humanitarian, Disaster, and Civic Aid",97-0819,No Year,No Year,"97-0819 /X - Overseas Humanitarian, Disaster, and Civic Aid",$0.3M,$0.3M,100.0%
Jul,2015,Department of Defense-Military,Military Personnel,"Military Personnel, Marine Corps",17-1105,No Year,No Year,"17-1105 /X - Military Personnel, Marine Corps",$0.2M,$0.2M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Army",69-21-2020,No Year,No Year,"69-21-2020 /X - Operation and Maintenance, Army",$0.2M,$0.2M,100.0%
Jul,2015,Department of Defense-Military,Military Construction,Ford Island Improvement Account,17-5562,No Year,No Year,17-5562 /X - Ford Island Improvement Account,$0.1M,$0.1M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,"Environmental Restoration, Navy",17-0810,No Year,No Year,"17-0810 /X - Environmental Restoration, Navy",$0.1M,$0.1M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps",17-1106,No Year,No Year,"17-1106 /X - Operation and Maintenance, Marine Corps",$0.1M,$0.1M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,"National Science Center, Army",21-5286,No Year,No Year,"21-5286 /X - National Science Center, Army",$0.1M,$0.1M,100.0%
Jul,2015,Department of Defense-Military,Procurement,"Aircraft Procurement, Air Force",57-3010,No Year,No Year,"57-3010 /X - Aircraft Procurement, Air Force",$0.1M,$0.1M,100.0%
Jul,2015,Department of Defense-Military,"Research, Development, Test, and Evaluation","Tanker Replacement Transfer Fund, Air Force",57-3024,No Year,No Year,"57-3024 /X - Tanker Replacement Transfer Fund, Air Force",$0.1M,$0.1M,100.0%
Jul,2015,Department of Defense-Military,Trust Funds,Air Force Cadet Fund,57-8418,No Year,No Year,57-8418 /X - Air Force Cadet Fund,$0.0M,$0.1M,0.0%
Jul,2015,Department of Defense-Military,Allowances,Department of Defense Closed Accounts,97-3999,No Year,No Year,97-3999 /X - Department of Defense Closed Accounts,$-2.2M,$0.0M,100.0%
Jul,2015,Department of Defense-Military,Family Housing,Military Unaccompanied Housing Improvement Fund,97-0836,No Year,No Year,97-0836 /X - Military Unaccompanied Housing Improvement Fund,$0.0M,$0.0M,100.0%
Jul,2015,Department of Defense-Military,Military Construction,"Chemical Demilitarization Construction, Defense-wide",97-0391,FY2011-FY2015,2015,"97-0391 11/15 - Chemical Demilitarization Construction, Defense-wide",$-0.0M,$0.0M,-15.4%
Jul,2015,Department of Defense-Military,Military Construction,"Chemical Demilitarization Construction, Defense-wide",97-0391,FY2012-FY2016,2016,"97-0391 12/16 - Chemical Demilitarization Construction, Defense-wide",$0.0M,$0.0M,86.7%
Jul,2015,Department of Defense-Military,Military Construction,"Military Construction, Army",69-21-2050,FY2011-FY2015,2015,"69-21-2050 11/15 - Military Construction, Army",$0.0M,$0.0M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,"Payment to Kaho'olawe Island Conveyance, Remediation, and Enviro",17-1236,No Year,No Year,"17-1236 /X - Payment to Kaho'olawe Island Conveyance, Remediation, and Enviro",$0.0M,$0.0M,100.0%
Jul,2015,Department of Defense-Military,Operation and Maintenance,"Kaho' Olawe Island Conveyance, Remediation, and Environmental Re",17-5185,No Year,No Year,"17-5185 /X - Kaho' Olawe Island Conveyance, Remediation, and Environmental Re",$0.0M,$0.0M,100.0%
Jul,2015,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,No Year,No Year,"17-1611 /X - Shipbuilding and Conversion, Navy",$0.0M,$0.0M,100.0%
Jul,2015,Department of Defense-Military,Procurement,"Missile Procurement, Air Force",57-3020,No Year,No Year,"57-3020 /X - Missile Procurement, Air Force",$-0.0M,$0.0M,-350.0%
Jul,2015,Department of Defense-Military,Trust Funds,"Bequest of Major General Fred C. Ainsworth, Library, Walter Reed",21-8063,No Year,No Year,"21-8063 /X - Bequest of Major General Fred C. Ainsworth, Library, Walter Reed",$0.0M,$0.0M,100.0%
Jul,2015,Department of Education,Office of Federal Student Aid,Federal Direct Student Loan Program Financing Account,91-4253,No Year,No Year,91-4253 /X - Federal Direct Student Loan Program Financing Account,"$48,631.8M","$185,683.9M",26.2%
Jul,2015,Department of Education,Office of Federal Student Aid,Student Financial Assistance,91-0200,FY2015-FY2016,2016,91-0200 15/16 - Student Financial Assistance,"$27,052.8M","$29,342.6M",92.2%
Jul,2015,Department of Education,Office of Federal Student Aid,Federal Direct Student Loan Program Account,91-0243,FY2015,2015,91-0243 /15 - Federal Direct Student Loan Program Account,$0.0M,"$23,660.7M",0.0%
Jul,2015,Department of Education,Office of Federal Student Aid,Federal Family Education Loan Program Financing Account,91-4251,No Year,No Year,91-4251 /X - Federal Family Education Loan Program Financing Account,"$11,340.1M","$21,127.7M",53.7%
Jul,2015,Department of Education,Office of Federal Student Aid,Student Financial Assistance,91-0200,FY2014-FY2015,2015,91-0200 14/15 - Student Financial Assistance,"$8,616.6M","$11,104.8M",77.6%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Education for the Disadvantaged,91-0900,FY2015,2015,91-0900 /15 - Education for the Disadvantaged,$10.2M,"$10,883.3M",0.1%
Jul,2015,Department of Education,Office of Special Education and Rehabilitative Services,Special Education,91-0300,FY2015,2015,91-0300 /15 - Special Education,$84.6M,"$9,516.1M",0.9%
Jul,2015,Department of Education,Office of Federal Student Aid,Temporary Student Loan Purchase Authority Financing Account,91-4453,No Year,No Year,91-4453 /X - Temporary Student Loan Purchase Authority Financing Account,"$2,919.0M","$4,802.1M",60.8%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Education for the Disadvantaged,91-0900,FY2015-FY2016,2016,91-0900 15/16 - Education for the Disadvantaged,$555.7M,"$4,652.8M",11.9%
Jul,2015,Department of Education,Office of Special Education and Rehabilitative Services,Rehabilitation Services,91-0301,FY2015,2015,91-0301 /15 - Rehabilitation Services,$112.1M,"$3,281.5M",3.4%
Jul,2015,Department of Education,Office of Special Education and Rehabilitative Services,Special Education,91-0300,FY2015-FY2016,2016,91-0300 15/16 - Special Education,$23.4M,"$3,006.3M",0.8%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,School Improvement Programs,91-1000,FY2015-FY2016,2016,91-1000 15/16 - School Improvement Programs,$300.2M,"$2,585.7M",11.6%
Jul,2015,Department of Education,Office of Federal Student Aid,Temporary Student Loan Purchase Authority Standard Put Financing,91-4449,No Year,No Year,91-4449 /X - Temporary Student Loan Purchase Authority Standard Put Financing,"$1,708.5M","$2,482.1M",68.8%
Jul,2015,Department of Education,Office of Postsecondary Education,Higher Education,91-0201,FY2015,2015,91-0201 /15 - Higher Education,$787.1M,"$2,161.7M",36.4%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,School Improvement Programs,91-1000,FY2015,2015,91-1000 /15 - School Improvement Programs,$79.1M,"$1,817.0M",4.4%
Jul,2015,Department of Education,Office of Federal Student Aid,Federal Student Loan Reserve Fund,91-4257,No Year,No Year,91-4257 /X - Federal Student Loan Reserve Fund,"$1,453.7M","$1,555.5M",93.5%
Jul,2015,Department of Education,Office of Federal Student Aid,Student Aid Administration,91-0202,FY2015-FY2016,2016,91-0202 15/16 - Student Aid Administration,$494.2M,"$1,397.3M",35.4%
Jul,2015,Department of Education,Office of Federal Student Aid,"Federal Family Education Loan Program, Program Account",91-0231,FY2015,2015,"91-0231 /15 - Federal Family Education Loan Program, Program Account",$0.0M,"$1,362.7M",0.0%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Impact Aid,91-0102,FY2015,2015,91-0102 /15 - Impact Aid,$173.9M,"$1,266.4M",13.7%
Jul,2015,Department of Education,Office of Vocational and Adult Education,"Career, Technical and Adult Education",91-0400,FY2015-FY2016,2016,"91-0400 15/16 - Career, Technical and Adult Education",$22.5M,$916.7M,2.5%
Jul,2015,Department of Education,Office of Postsecondary Education,Historically Black College and University Capital Financing Dire,91-4255,No Year,No Year,91-4255 /X - Historically Black College and University Capital Financing Dire,$616.6M,$811.7M,76.0%
Jul,2015,Department of Education,Office of Vocational and Adult Education,"Career, Technical and Adult Education",91-0400,FY2015,2015,"91-0400 /15 - Career, Technical and Adult Education",$16.8M,$791.0M,2.1%
Jul,2015,Department of Education,Office of English Language Acquisition,English Language Acquisition,91-1300,FY2015-FY2016,2016,91-1300 15/16 - English Language Acquisition,$51.4M,$737.4M,7.0%
Jul,2015,Department of Education,Office of Innovation and Improvement,Innovation and Improvement,91-0204,FY2015,2015,91-0204 /15 - Innovation and Improvement,$603.4M,$732.1M,82.4%
Jul,2015,Department of Education,Institute of Education Sciences,Institute of Education Sciences,91-1100,FY2015-FY2016,2016,91-1100 15/16 - Institute of Education Sciences,$144.5M,$574.7M,25.1%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Education for the Disadvantaged,91-0900,FY2014-FY2015,2015,91-0900 14/15 - Education for the Disadvantaged,$296.5M,$524.5M,56.5%
Jul,2015,Department of Education,Departmental Management,Program Administration,91-0800,FY2015,2015,91-0800 /15 - Program Administration,$73.9M,$410.8M,18.0%
Jul,2015,Department of Education,Office of Innovation and Improvement,Innovation and Improvement,91-0204,FY2014-FY2015,2015,91-0204 14/15 - Innovation and Improvement,$0.5M,$387.5M,0.1%
Jul,2015,Department of Education,Office of Innovation and Improvement,Innovation and Improvement,91-0204,FY2015-FY2016,2016,91-0204 15/16 - Innovation and Improvement,$367.1M,$370.0M,99.2%
Jul,2015,Department of Education,Office of Postsecondary Education,Howard University,91-0603,FY2015,2015,91-0603 /15 - Howard University,$0.0M,$218.4M,0.0%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Safe Schools and Citizenship Education,91-0203,FY2015,2015,91-0203 /15 - Safe Schools and Citizenship Education,$103.1M,$166.6M,61.9%
Jul,2015,Department of Education,Office of Federal Student Aid,TEACH Grant Financing Account,91-4290,No Year,No Year,91-4290 /X - TEACH Grant Financing Account,$40.3M,$157.3M,25.6%
Jul,2015,Department of Education,Office of Postsecondary Education,Higher Education,91-0201,FY2014-FY2015,2015,91-0201 14/15 - Higher Education,$19.2M,$126.4M,15.2%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Indian Education,91-0101,FY2015,2015,91-0101 /15 - Indian Education,$24.7M,$123.9M,19.9%
Jul,2015,Department of Education,Office of Special Education and Rehabilitative Services,Gallaudet University,91-0602,FY2015,2015,91-0602 /15 - Gallaudet University,$0.0M,$120.3M,0.0%
Jul,2015,Department of Education,Office of Federal Student Aid,Federal Family Education Loan Liquidating Account,91-0230,No Year,No Year,91-0230 /X - Federal Family Education Loan Liquidating Account,$59.6M,$111.5M,53.5%
Jul,2015,Department of Education,Departmental Management,Office for Civil Rights,91-0700,FY2015,2015,91-0700 /15 - Office for Civil Rights,$17.9M,$100.0M,17.9%
Jul,2015,Department of Education,Office of Federal Student Aid,Temporary Student Loan Purchase Authority Conduit Financing Acct,91-4459,No Year,No Year,91-4459 /X - Temporary Student Loan Purchase Authority Conduit Financing Acct,$78.5M,$97.0M,80.9%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,School Improvement Programs,91-1000,FY2014-FY2015,2015,91-1000 14/15 - School Improvement Programs,$46.4M,$92.9M,50.0%
Jul,2015,Department of Education,Office of Innovation and Improvement,Innovation and Improvement,91-0204,No Year,No Year,91-0204 /X - Innovation and Improvement,$43.2M,$92.2M,46.8%
Jul,2015,Department of Education,Office of Federal Student Aid,Health Education Assistance Loans Financing Account,91-4300,No Year,No Year,91-4300 /X - Health Education Assistance Loans Financing Account,$63.9M,$88.4M,72.3%
Jul,2015,Department of Education,Office of Federal Student Aid,Student Aid Administration,91-0202,FY2014-FY2015,2015,91-0202 14/15 - Student Aid Administration,$10.0M,$67.6M,14.8%
Jul,2015,Department of Education,Office of Special Education and Rehabilitative Services,National Technical Institute for the Deaf,91-0601,FY2015,2015,91-0601 /15 - National Technical Institute for the Deaf,$0.4M,$67.0M,0.6%
Jul,2015,Department of Education,Departmental Management,Office of Inspector General,91-1400,FY2015,2015,91-1400 /15 - Office of Inspector General,$12.0M,$57.8M,20.7%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Safe Schools and Citizenship Education,91-0203,FY2015-FY2016,2016,91-0203 15/16 - Safe Schools and Citizenship Education,$56.1M,$56.8M,98.9%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Safe Schools and Citizenship Education,91-0203,FY2014-FY2015,2015,91-0203 14/15 - Safe Schools and Citizenship Education,$0.0M,$51.5M,0.0%
Jul,2015,Department of Education,Institute of Education Sciences,Institute of Education Sciences,91-1100,FY2014-FY2015,2015,91-1100 14/15 - Institute of Education Sciences,$10.1M,$45.3M,22.2%
Jul,2015,Department of Education,Office of Vocational and Adult Education,"Career, Technical and Adult Education",91-0400,FY2014-FY2015,2015,"91-0400 14/15 - Career, Technical and Adult Education",$15.2M,$34.0M,44.7%
Jul,2015,Department of Education,Office of Postsecondary Education,Historically Black College and University Capital Financing - Pr,91-1901,FY2015,2015,91-1901 /15 - Historically Black College and University Capital Financing - Pr,$0.1M,$31.5M,0.5%
Jul,2015,Department of Education,Office of Special Education and Rehabilitative Services,American Printing House for the Blind,91-0600,FY2015,2015,91-0600 /15 - American Printing House for the Blind,$0.0M,$24.9M,0.0%
Jul,2015,Department of Education,Office of Federal Student Aid,Student Financial Assistance Debt Collection,91-5557,No Year,No Year,91-5557 /X - Student Financial Assistance Debt Collection,$19.2M,$21.4M,89.7%
Jul,2015,Department of Education,Office of Postsecondary Education,Historically Black College and University Capital Financing - Pr,91-1901,FY2015-FY2016,2016,91-1901 15/16 - Historically Black College and University Capital Financing - Pr,$19.1M,$19.1M,100.0%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Impact Aid,91-0102,FY2015-FY2016,2016,91-0102 15/16 - Impact Aid,$17.4M,$17.4M,100.0%
Jul,2015,Department of Education,Office of Federal Student Aid,TEACH Grant Program Account,91-0206,FY2015,2015,91-0206 /15 - TEACH Grant Program Account,$10.4M,$15.9M,65.4%
Jul,2015,Department of Education,Office of Postsecondary Education,Historically Black College and University Capital Financing - Pr,91-1901,FY2014-FY2015,2015,91-1901 14/15 - Historically Black College and University Capital Financing - Pr,$15.7M,$15.7M,100.0%
Jul,2015,Department of Education,Office of English Language Acquisition,English Language Acquisition,91-1300,FY2014-FY2015,2015,91-1300 14/15 - English Language Acquisition,$2.9M,$13.8M,21.4%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Impact Aid,91-0102,No Year,No Year,91-0102 /X - Impact Aid,$1.6M,$13.6M,11.8%
Jul,2015,Department of Education,Departmental Management,Program Administration,91-0800,No Year,No Year,91-0800 /X - Program Administration,$10.3M,$11.7M,88.6%
Jul,2015,Department of Education,Office of Federal Student Aid,Health Education Assistance Loans Liquidating Account,91-4299,No Year,No Year,91-4299 /X - Health Education Assistance Loans Liquidating Account,$8.6M,$10.0M,85.7%
Jul,2015,Department of Education,Office of Special Education and Rehabilitative Services,Special Education,91-0300,FY2014-FY2015,2015,91-0300 14/15 - Special Education,$1.6M,$9.2M,17.1%
Jul,2015,Department of Education,Office of Postsecondary Education,College Housing and Academic Facilities Loans Liquidating Accoun,91-0242,No Year,No Year,91-0242 /X - College Housing and Academic Facilities Loans Liquidating Accoun,$6.5M,$6.5M,100.0%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,Safe Schools and Citizenship Education,91-0203,No Year,No Year,91-0203 /X - Safe Schools and Citizenship Education,$4.1M,$5.0M,82.1%
Jul,2015,Department of Education,Office of Postsecondary Education,Howard University,91-0603,No Year,No Year,91-0603 /X - Howard University,$3.4M,$3.4M,100.0%
Jul,2015,Department of Education,Departmental Management,Contributions,91-8258,No Year,No Year,91-8258 /X - Contributions,$1.0M,$2.4M,40.0%
Jul,2015,Department of Education,Office of Postsecondary Education,Higher Education,91-0201,No Year,No Year,91-0201 /X - Higher Education,$1.2M,$1.7M,72.4%
Jul,2015,Department of Education,Office of Vocational and Adult Education,"Career, Technical and Adult Education",91-0400,No Year,No Year,"91-0400 /X - Career, Technical and Adult Education",$1.5M,$1.5M,100.0%
Jul,2015,Department of Education,Office of Postsecondary Education,College Housing and Academic Facilities Loans Financing Account,91-4252,No Year,No Year,91-4252 /X - College Housing and Academic Facilities Loans Financing Account,$1.0M,$1.1M,91.9%
Jul,2015,Department of Education,Office of Postsecondary Education,College Housing Loans,91-4250,No Year,No Year,91-4250 /X - College Housing Loans,$0.4M,$0.8M,52.7%
Jul,2015,Department of Education,Office of Postsecondary Education,Higher Education Facilities Loans,91-0240,No Year,No Year,91-0240 /X - Higher Education Facilities Loans,$0.5M,$0.6M,88.8%
Jul,2015,Department of Education,Office of Federal Student Aid,Student Aid Administration,91-0202,No Year,No Year,91-0202 /X - Student Aid Administration,$0.5M,$0.5M,100.0%
Jul,2015,Department of Education,Office of Postsecondary Education,College Housing and Academic Facilities Loans Program Account,91-0241,FY2015,2015,91-0241 /15 - College Housing and Academic Facilities Loans Program Account,$0.1M,$0.5M,18.3%
Jul,2015,Department of Education,Office of Elementary and Secondary Education,School Improvement Programs,91-1000,No Year,No Year,91-1000 /X - School Improvement Programs,$0.4M,$0.4M,100.0%
Jul,2015,Department of Education,Office of Federal Student Aid,Iraq and Afghanistan Service Grants Program,91-0248,FY2015,2015,91-0248 /15 - Iraq and Afghanistan Service Grants Program,$0.1M,$0.4M,25.4%
Jul,2015,Department of Education,Hurricane Education Recovery,Hurricane Education Recovery,91-0013,No Year,No Year,91-0013 /X - Hurricane Education Recovery,$0.1M,$0.1M,100.0%
Jul,2015,Department of Education,Office of Federal Student Aid,Federal Direct Student Loan Program Account,91-0243,No Year,No Year,91-0243 /X - Federal Direct Student Loan Program Account,$0.1M,$0.1M,100.0%
Jul,2015,Department of Energy,National Nuclear Security Administration,Weapons Activities,89-0240,No Year,No Year,89-0240 /X - Weapons Activities,"$1,751.6M","$10,806.6M",16.2%
Jul,2015,Department of Energy,Energy Programs,Science,89-0222,No Year,No Year,89-0222 /X - Science,$756.2M,"$5,711.8M",13.2%
Jul,2015,Department of Energy,Environmental and Other Defense Activities,Defense Uranium Enrichment Decontamination and Decommissioning,89-0251,No Year,No Year,89-0251 /X - Defense Uranium Enrichment Decontamination and Decommissioning,$300.2M,"$5,230.1M",5.7%
Jul,2015,Department of Energy,Power Marketing Administration,Bonneville Power Administration Fund,89-4045,No Year,No Year,89-4045 /X - Bonneville Power Administration Fund,"$2,141.4M","$4,827.2M",44.4%
Jul,2015,Department of Energy,Energy Programs,Advanced Technology Vehicles Manufacturing Loan Program,89-0322,No Year,No Year,89-0322 /X - Advanced Technology Vehicles Manufacturing Loan Program,"$4,292.0M","$4,326.0M",99.2%
Jul,2015,Department of Energy,Environmental and Other Defense Activities,Other Defense Activities,89-0243,No Year,No Year,89-0243 /X - Other Defense Activities,"$1,643.2M","$3,176.1M",51.7%
Jul,2015,Department of Energy,Energy Programs,Energy Efficiency and Renewable Energy,89-0321,No Year,No Year,89-0321 /X - Energy Efficiency and Renewable Energy,"$1,255.3M","$2,480.1M",50.6%
Jul,2015,Department of Energy,Power Marketing Administration,"Construction, Rehabilitation, Operation and Maintenance, Western",89-5068,No Year,No Year,"89-5068 /X - Construction, Rehabilitation, Operation and Maintenance, Western","$1,548.6M","$2,006.9M",77.2%
Jul,2015,Department of Energy,Energy Programs,Title 17 Innovative Technology Direct Loan Financing Account,89-4455,No Year,No Year,89-4455 /X - Title 17 Innovative Technology Direct Loan Financing Account,$29.0M,"$1,847.9M",1.6%
Jul,2015,Department of Energy,National Nuclear Security Administration,Defense Nuclear Nonproliferation,89-0309,No Year,No Year,89-0309 /X - Defense Nuclear Nonproliferation,$207.8M,"$1,761.4M",11.8%
Jul,2015,Department of Energy,Energy Programs,"Title 17 Innovative Technology Direct Loan Financing Account, Re",89-4576,No Year,No Year,"89-4576 /X - Title 17 Innovative Technology Direct Loan Financing Account, Re","$1,074.2M","$1,426.5M",75.3%
Jul,2015,Department of Energy,National Nuclear Security Administration,Naval Reactors,89-0314,No Year,No Year,89-0314 /X - Naval Reactors,$9.0M,"$1,195.2M",0.8%
Jul,2015,Department of Energy,Energy Programs,Nuclear Energy,89-0319,No Year,No Year,89-0319 /X - Nuclear Energy,$188.6M,"$1,035.2M",18.2%
Jul,2015,Department of Energy,Energy Programs,Uranium Enrichment Decontamination and Decommissioning Fund,89-5231,No Year,No Year,89-5231 /X - Uranium Enrichment Decontamination and Decommissioning Fund,$123.7M,$692.0M,17.9%
Jul,2015,Department of Energy,Energy Programs,Advanced Technology Vehicles Manufacturing Direct Loan Financing,89-4579,No Year,No Year,89-4579 /X - Advanced Technology Vehicles Manufacturing Direct Loan Financing,$215.8M,$601.1M,35.9%
Jul,2015,Department of Energy,Energy Programs,"Title 17 Innovative Technology Loan Guarantee Program, Recovery",89-0209,No Year,No Year,"89-0209 /X - Title 17 Innovative Technology Loan Guarantee Program, Recovery",$474.7M,$515.6M,92.1%
Jul,2015,Department of Energy,Energy Programs,Fossil Energy Research and Development,89-0213,No Year,No Year,89-0213 /X - Fossil Energy Research and Development,$355.8M,$498.4M,71.4%
Jul,2015,Department of Energy,Energy Programs,Advanced Research Projects Agency--Energy,89-0337,No Year,No Year,89-0337 /X - Advanced Research Projects Agency--Energy,$330.9M,$457.8M,72.3%
Jul,2015,Department of Energy,Power Marketing Administration,"Colorado River Basins Power Marketing Fund, Western Area Power A",89-4452,No Year,No Year,"89-4452 /X - Colorado River Basins Power Marketing Fund, Western Area Power A",$237.4M,$371.4M,63.9%
Jul,2015,Department of Energy,National Nuclear Security Administration,Federal Salaries and Expenses,89-0313,FY2015-FY2016,2016,89-0313 15/16 - Federal Salaries and Expenses,$115.3M,$370.0M,31.2%
Jul,2015,Department of Energy,Energy Programs,Federal Energy Regulatory Commission,89-0212,No Year,No Year,89-0212 /X - Federal Energy Regulatory Commission,$76.3M,$333.3M,22.9%
Jul,2015,Department of Energy,Departmental Administration,Working Capital Fund,89-4563,No Year,No Year,89-4563 /X - Working Capital Fund,$131.8M,$331.6M,39.8%
Jul,2015,Department of Energy,Energy Programs,Non-defense Environmental Cleanup,89-0315,No Year,No Year,89-0315 /X - Non-defense Environmental Cleanup,$51.4M,$298.6M,17.2%
Jul,2015,Department of Energy,Environmental and Other Defense Activities,Defense Uranium Enrichment Decontamination and Decommissioning,89-0251,FY2015-FY2016,2016,89-0251 15/16 - Defense Uranium Enrichment Decontamination and Decommissioning,$50.2M,$280.8M,17.9%
Jul,2015,Department of Energy,Energy Programs,Title 17 Innovative Technology Guaranteed Loan Financing Account,89-4486,No Year,No Year,89-4486 /X - Title 17 Innovative Technology Guaranteed Loan Financing Account,$233.9M,$257.5M,90.8%
Jul,2015,Department of Energy,Energy Programs,SPR Petroleum Account,89-0233,No Year,No Year,89-0233 /X - SPR Petroleum Account,$14.4M,$254.3M,5.7%
