Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Nov,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Air Force",69-57-3400,FY2013,2013,"69-57-3400 /13 - Operation and Maintenance, Air Force",$0.2M,$0.2M,100.0%
Nov,2013,Department of Defense-Military,Military Construction,"Chemical Demilitarization Construction, Defense-wide",97-0391,FY2010-FY2014,2014,"97-0391 10/14 - Chemical Demilitarization Construction, Defense-wide",$0.1M,$0.1M,100.0%
Nov,2013,Department of Defense-Military,Military Construction,Ford Island Improvement Account,17-5562,No Year,No Year,17-5562 /X - Ford Island Improvement Account,$0.1M,$0.1M,100.0%
Nov,2013,Department of Defense-Military,Military Construction,"Military Construction, Navy",69-17-1205,FY2009-FY2013,2013,"69-17-1205 09/13 - Military Construction, Navy",$0.1M,$0.1M,100.0%
Nov,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",69-21-2050,FY2009-FY2013,2013,"69-21-2050 09/13 - Military Construction, Army",$0.1M,$0.1M,100.0%
Nov,2013,Department of Defense-Military,Military Construction,"Military Construction, Air National Guard, Recovery Act",57-3834,FY2009-FY2013,2013,"57-3834 09/13 - Military Construction, Air National Guard, Recovery Act",$0.1M,$0.1M,100.0%
Nov,2013,Department of Defense-Military,Operation and Maintenance,"Operation and Maintenance, Marine Corps",17-1106,No Year,No Year,"17-1106 /X - Operation and Maintenance, Marine Corps",$0.1M,$0.1M,100.0%
Nov,2013,Department of Defense-Military,Operation and Maintenance,"National Science Center, Army",21-5286,No Year,No Year,"21-5286 /X - National Science Center, Army",$0.1M,$0.1M,100.0%
Nov,2013,Department of Defense-Military,Procurement,"Chemical Agents and Munitions Destruction, Defense",97-0390,FY2011-FY2013,2013,"97-0390 11/13 - Chemical Agents and Munitions Destruction, Defense",$0.1M,$0.1M,100.0%
Nov,2013,Department of Defense-Military,"Research, Development, Test, and Evaluation","Tanker Replacement Transfer Fund, Air Force",57-3024,No Year,No Year,"57-3024 /X - Tanker Replacement Transfer Fund, Air Force",$0.1M,$0.1M,100.0%
Nov,2013,Department of Defense-Military,Allowances,Department of Defense Closed Accounts,97-3999,No Year,No Year,97-3999 /X - Department of Defense Closed Accounts,$-6.1M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Family Housing,"Family Housing Construction, Air Force, Recovery Act",57-0743,FY2009-FY2013,2013,"57-0743 09/13 - Family Housing Construction, Air Force, Recovery Act",$0.0M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Family Housing,Military Unaccompanied Housing Improvement Fund,97-0836,No Year,No Year,97-0836 /X - Military Unaccompanied Housing Improvement Fund,$0.0M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",21-2050,No Year,No Year,"21-2050 /X - Military Construction, Army",$0.0M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Military Construction,"Military Construction, Army",69-21-2050,FY2011-FY2015,2015,"69-21-2050 11/15 - Military Construction, Army",$0.0M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Operation and Maintenance,"Payment to Kaho'olawe Island Conveyance, Remediation, and Enviro",17-1236,No Year,No Year,"17-1236 /X - Payment to Kaho'olawe Island Conveyance, Remediation, and Enviro",$0.0M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Operation and Maintenance,"Kaho' Olawe Island Conveyance, Remediation, and Environmental Re",17-5185,No Year,No Year,"17-5185 /X - Kaho' Olawe Island Conveyance, Remediation, and Environmental Re",$0.0M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Procurement,"Shipbuilding and Conversion, Navy",17-1611,No Year,No Year,"17-1611 /X - Shipbuilding and Conversion, Navy",$0.0M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",12-21-2034,FY2011-FY2013,2013,"12-21-2034 11/13 - Procurement of Ammunition, Army",$0.0M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Procurement,"Procurement of Ammunition, Army",12-21-2034,FY2012-FY2014,2014,"12-21-2034 12/14 - Procurement of Ammunition, Army",$0.0M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Trust Funds,Department of Defense General Gift Fund,97-8163,No Year,No Year,97-8163 /X - Department of Defense General Gift Fund,$0.0M,$0.0M,100.0%
Nov,2013,Department of Defense-Military,Trust Funds,"Bequest of Major General Fred C. Ainsworth, Library, Walter Reed",21-8063,No Year,No Year,"21-8063 /X - Bequest of Major General Fred C. Ainsworth, Library, Walter Reed",$0.0M,$0.0M,100.0%
Nov,2013,Department of Education,Office of Federal Student Aid,Federal Direct Student Loan Program Financing Account,91-4253,No Year,No Year,91-4253 /X - Federal Direct Student Loan Program Financing Account,"$179,269.8M","$223,379.7M",80.3%
Nov,2013,Department of Education,Office of Federal Student Aid,Federal Family Education Loan Program Financing Account,91-4251,No Year,No Year,91-4251 /X - Federal Family Education Loan Program Financing Account,"$25,546.0M","$26,926.9M",94.9%
Nov,2013,Department of Education,Office of Federal Student Aid,Student Financial Assistance,91-0200,FY2013-FY2014,2014,91-0200 13/14 - Student Financial Assistance,"$13,358.0M","$13,358.0M",100.0%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,Education for the Disadvantaged,91-0900,FY2013,2013,91-0900 /13 - Education for the Disadvantaged,$78.7M,"$10,842.1M",0.7%
Nov,2013,Department of Education,Office of Special Education and Rehabilitative Services,Special Education,91-0300,FY2013,2013,91-0300 /13 - Special Education,$39.6M,"$9,284.6M",0.4%
Nov,2013,Department of Education,Office of Federal Student Aid,Student Financial Assistance,91-0200,FY2012-FY2013,2013,91-0200 12/13 - Student Financial Assistance,"$8,730.0M","$8,749.0M",99.8%
Nov,2013,Department of Education,Office of Federal Student Aid,Temporary Student Loan Purchase Authority Financing Account,91-4453,No Year,No Year,91-4453 /X - Temporary Student Loan Purchase Authority Financing Account,"$2,821.0M","$2,821.1M",100.0%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,School Improvement Programs,91-1000,FY2013,2013,91-1000 /13 - School Improvement Programs,$0.0M,"$1,681.4M",0.0%
Nov,2013,Department of Education,Office of Federal Student Aid,Temporary Student Loan Purchase Authority Standard Put Financing,91-4449,No Year,No Year,91-4449 /X - Temporary Student Loan Purchase Authority Standard Put Financing,"$1,660.5M","$1,660.8M",100.0%
Nov,2013,Department of Education,Office of Special Education and Rehabilitative Services,Rehabilitation Services and Disability Research,91-0301,FY2013,2013,91-0301 /13 - Rehabilitation Services and Disability Research,$74.4M,"$1,635.7M",4.5%
Nov,2013,Department of Education,Office of Federal Student Aid,Federal Student Loan Reserve Fund,91-4257,No Year,No Year,91-4257 /X - Federal Student Loan Reserve Fund,"$1,306.5M","$1,306.5M",100.0%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,Impact Aid,91-0102,FY2013,2013,91-0102 /13 - Impact Aid,$351.6M,$896.6M,39.2%
Nov,2013,Department of Education,Office of Vocational and Adult Education,"Career, Technical and Adult Education",91-0400,FY2013,2013,"91-0400 /13 - Career, Technical and Adult Education",$16.8M,$791.0M,2.1%
Nov,2013,Department of Education,Office of Innovation and Improvement,Innovation and Improvement,91-0204,FY2012-FY2013,2013,91-0204 12/13 - Innovation and Improvement,$686.0M,$686.0M,100.0%
Nov,2013,Department of Education,Office of Postsecondary Education,Higher Education,91-0201,FY2013,2013,91-0201 /13 - Higher Education,$589.0M,$589.0M,100.0%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,Education for the Disadvantaged,91-0900,FY2012-FY2013,2013,91-0900 12/13 - Education for the Disadvantaged,$541.2M,$548.9M,98.6%
Nov,2013,Department of Education,Office of Postsecondary Education,Historically Black College and University Capital Financing Dire,91-4255,No Year,No Year,91-4255 /X - Historically Black College and University Capital Financing Dire,$453.9M,$457.6M,99.2%
Nov,2013,Department of Education,Office of Federal Student Aid,Student Aid Administration,91-0202,FY2013-FY2014,2014,91-0202 13/14 - Student Aid Administration,$321.3M,$370.7M,86.7%
Nov,2013,Department of Education,Office of Federal Student Aid,Student Aid Administration,91-0202,FY2013,2013,91-0202 /13 - Student Aid Administration,$278.6M,$318.3M,87.5%
Nov,2013,Department of Education,Office of Federal Student Aid,TEACH Grant Financing Account,91-4290,No Year,No Year,91-4290 /X - TEACH Grant Financing Account,$184.6M,$218.1M,84.7%
Nov,2013,Department of Education,Departmental Management,Program Administration,91-0800,FY2013,2013,91-0800 /13 - Program Administration,$130.4M,$199.2M,65.5%
Nov,2013,Department of Education,Institute of Education Sciences,Institute of Education Sciences,91-1100,FY2013-FY2014,2014,91-1100 13/14 - Institute of Education Sciences,$183.7M,$184.1M,99.8%
Nov,2013,Department of Education,Office of Federal Student Aid,Temporary Student Loan Purchase Authority Conduit Financing Acct,91-4459,No Year,No Year,91-4459 /X - Temporary Student Loan Purchase Authority Conduit Financing Acct,$146.1M,$146.2M,99.9%
Nov,2013,Department of Education,Office of Federal Student Aid,Federal Family Education Loan Liquidating Account,91-0230,No Year,No Year,91-0230 /X - Federal Family Education Loan Liquidating Account,$101.5M,$106.2M,95.5%
Nov,2013,Department of Education,Office of Postsecondary Education,Howard University,91-0603,FY2013,2013,91-0603 /13 - Howard University,$50.4M,$104.2M,48.3%
Nov,2013,Department of Education,Office of Special Education and Rehabilitative Services,Special Education,91-0300,FY2012-FY2013,2013,91-0300 12/13 - Special Education,$79.1M,$103.2M,76.7%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,School Improvement Programs,91-1000,FY2012-FY2013,2013,91-1000 12/13 - School Improvement Programs,$64.2M,$77.5M,82.9%
Nov,2013,Department of Education,Office of Federal Student Aid,Student Aid Administration,91-0202,FY2012-FY2013,2013,91-0202 12/13 - Student Aid Administration,$72.4M,$72.4M,99.9%
Nov,2013,Department of Education,Institute of Education Sciences,Institute of Education Sciences,91-1100,FY2012-FY2013,2013,91-1100 12/13 - Institute of Education Sciences,$67.1M,$67.8M,99.1%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,Safe Schools and Citizenship Education,91-0203,FY2012-FY2013,2013,91-0203 12/13 - Safe Schools and Citizenship Education,$58.1M,$58.2M,99.9%
Nov,2013,Department of Education,Office of Special Education and Rehabilitative Services,Gallaudet University,91-0602,FY2013,2013,91-0602 /13 - Gallaudet University,$26.3M,$54.5M,48.3%
Nov,2013,Department of Education,Departmental Management,Office for Civil Rights,91-0700,FY2013,2013,91-0700 /13 - Office for Civil Rights,$29.8M,$47.3M,63.0%
Nov,2013,Department of Education,Office of Innovation and Improvement,Innovation and Improvement,91-0204,No Year,No Year,91-0204 /X - Innovation and Improvement,$20.0M,$40.0M,50.0%
Nov,2013,Department of Education,Office of Special Education and Rehabilitative Services,National Technical Institute for the Deaf,91-0601,FY2013,2013,91-0601 /13 - National Technical Institute for the Deaf,$15.4M,$31.8M,48.3%
Nov,2013,Department of Education,Office of Vocational and Adult Education,"Career, Technical and Adult Education",91-0400,FY2012-FY2013,2013,"91-0400 12/13 - Career, Technical and Adult Education",$29.5M,$30.3M,97.4%
Nov,2013,Department of Education,Departmental Management,Office of the Inspector General,91-1400,FY2013,2013,91-1400 /13 - Office of the Inspector General,$16.6M,$26.3M,62.9%
Nov,2013,Department of Education,Office of Federal Student Aid,TEACH Grant Program Account,91-0206,FY2013,2013,91-0206 /13 - TEACH Grant Program Account,$19.5M,$22.9M,85.0%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,Impact Aid,91-0102,FY2012-FY2013,2013,91-0102 12/13 - Impact Aid,$17.4M,$17.4M,100.0%
Nov,2013,Department of Education,Office of Federal Student Aid,Student Financial Assistance Debt Collection,91-5557,No Year,No Year,91-5557 /X - Student Financial Assistance Debt Collection,$15.7M,$15.7M,99.9%
Nov,2013,Department of Education,Office of English Language Acquisition,English Language Acquisition,91-1300,FY2012-FY2013,2013,91-1300 12/13 - English Language Acquisition,$13.1M,$14.6M,89.7%
Nov,2013,Department of Education,Departmental Management,Program Administration,91-0800,No Year,No Year,91-0800 /X - Program Administration,$10.0M,$10.0M,100.0%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,Safe Schools and Citizenship Education,91-0203,No Year,No Year,91-0203 /X - Safe Schools and Citizenship Education,$6.3M,$7.9M,79.6%
Nov,2013,Department of Education,Office of Postsecondary Education,College Housing and Academic Facilities Loans Liquidating Accoun,91-0242,No Year,No Year,91-0242 /X - College Housing and Academic Facilities Loans Liquidating Accoun,$6.5M,$6.5M,100.0%
Nov,2013,Department of Education,Office of Federal Student Aid,Federal Direct Student Loan Program Account,91-0243,No Year,No Year,91-0243 /X - Federal Direct Student Loan Program Account,$3.0M,$3.0M,100.0%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,Impact Aid,91-0102,No Year,No Year,91-0102 /X - Impact Aid,$2.0M,$2.0M,100.0%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,Indian Education,91-0101,FY2013,2013,91-0101 /13 - Indian Education,$1.4M,$1.4M,100.0%
Nov,2013,Department of Education,Office of Postsecondary Education,Higher Education,91-0201,No Year,No Year,91-0201 /X - Higher Education,$1.2M,$1.2M,100.0%
Nov,2013,Department of Education,Office of Postsecondary Education,College Housing and Academic Facilities Loans Financing Account,91-4252,No Year,No Year,91-4252 /X - College Housing and Academic Facilities Loans Financing Account,$1.0M,$1.0M,100.0%
Nov,2013,Department of Education,Office of Vocational and Adult Education,"Career, Technical and Adult Education",91-0400,No Year,No Year,"91-0400 /X - Career, Technical and Adult Education",$0.9M,$0.9M,100.0%
Nov,2013,Department of Education,Departmental Management,Contributions,91-8258,No Year,No Year,91-8258 /X - Contributions,$0.7M,$0.8M,85.0%
Nov,2013,Department of Education,Office of Postsecondary Education,College Housing Loans,91-4250,No Year,No Year,91-4250 /X - College Housing Loans,$0.7M,$0.8M,95.8%
Nov,2013,Department of Education,Office of Elementary and Secondary Education,School Improvement Programs,91-1000,No Year,No Year,91-1000 /X - School Improvement Programs,$0.6M,$0.7M,92.4%
Nov,2013,Department of Education,Office of Federal Student Aid,Student Aid Administration,91-0202,No Year,No Year,91-0202 /X - Student Aid Administration,$0.6M,$0.6M,100.0%
Nov,2013,Department of Education,Office of Postsecondary Education,Higher Education Facilities Loans,91-0240,No Year,No Year,91-0240 /X - Higher Education Facilities Loans,$0.6M,$0.6M,100.0%
Nov,2013,Department of Education,Office of Federal Student Aid,Iraq and Afghanistan Service Grants Program,91-0248,FY2013,2013,91-0248 /13 - Iraq and Afghanistan Service Grants Program,$0.2M,$0.2M,91.5%
Nov,2013,Department of Education,Office of Postsecondary Education,College Housing and Academic Facilities Loans Program Account,91-0241,FY2013,2013,91-0241 /13 - College Housing and Academic Facilities Loans Program Account,$0.1M,$0.2M,58.3%
Nov,2013,Department of Education,Office of Postsecondary Education,Historically Black College and University Capital Financing - Pr,91-1901,FY2013,2013,91-1901 /13 - Historically Black College and University Capital Financing - Pr,$0.1M,$0.1M,68.1%
Nov,2013,Department of Energy,National Nuclear Security Administration,Weapons Activities,89-0240,No Year,No Year,89-0240 /X - Weapons Activities,"$2,141.3M","$5,507.7M",38.9%
Nov,2013,Department of Energy,Power Marketing Administration,Bonneville Power Administration Fund,89-4045,No Year,No Year,89-4045 /X - Bonneville Power Administration Fund,"$4,710.2M","$5,340.5M",88.2%
Nov,2013,Department of Energy,Energy Programs,Advanced Technology Vehicles Manufacturing Loan Program Account,89-0322,No Year,No Year,89-0322 /X - Advanced Technology Vehicles Manufacturing Loan Program Account,"$4,232.7M","$4,233.6M",100.0%
Nov,2013,Department of Energy,Energy Programs,Science,89-0222,No Year,No Year,89-0222 /X - Science,"$1,581.0M","$3,224.8M",49.0%
Nov,2013,Department of Energy,Energy Programs,SPR Petroleum Account,89-0233,No Year,No Year,89-0233 /X - SPR Petroleum Account,"$2,745.3M","$2,745.3M",100.0%
Nov,2013,Department of Energy,Environmental and Other Defense Activities,Defense Environmental Cleanup,89-0251,No Year,No Year,89-0251 /X - Defense Environmental Cleanup,$854.6M,"$2,361.1M",36.2%
Nov,2013,Department of Energy,Environmental and Other Defense Activities,Other Defense Activities,89-0243,No Year,No Year,89-0243 /X - Other Defense Activities,"$2,020.1M","$2,118.6M",95.4%
Nov,2013,Department of Energy,Energy Programs,"Title 17 Innovative Technology Direct Loan Financing Account, Re",89-4576,No Year,No Year,"89-4576 /X - Title 17 Innovative Technology Direct Loan Financing Account, Re","$1,740.2M","$1,780.4M",97.7%
Nov,2013,Department of Energy,Power Marketing Administration,"Construction, Rehabilitation, Operation and Maintenance, Western",89-5068,No Year,No Year,"89-5068 /X - Construction, Rehabilitation, Operation and Maintenance, Western","$1,306.4M","$1,369.0M",95.4%
Nov,2013,Department of Energy,Energy Programs,Advanced Technology Vehicles Manufacturing Direct Loan Financing,89-4579,No Year,No Year,89-4579 /X - Advanced Technology Vehicles Manufacturing Direct Loan Financing,"$1,303.8M","$1,333.0M",97.8%
Nov,2013,Department of Energy,National Nuclear Security Administration,Defense Nuclear Nonproliferation,89-0309,No Year,No Year,89-0309 /X - Defense Nuclear Nonproliferation,$404.0M,"$1,242.1M",32.5%
Nov,2013,Department of Energy,Energy Programs,Energy Efficiency and Renewable Energy,89-0321,No Year,No Year,89-0321 /X - Energy Efficiency and Renewable Energy,$889.5M,"$1,140.5M",78.0%
Nov,2013,Department of Energy,Energy Programs,"Title 17 Innovative Technology Loan Guarantee Program, Recovery",89-0209,No Year,No Year,"89-0209 /X - Title 17 Innovative Technology Loan Guarantee Program, Recovery",$570.0M,$570.0M,100.0%
Nov,2013,Department of Energy,Energy Programs,Nuclear Energy,89-0319,No Year,No Year,89-0319 /X - Nuclear Energy,$350.3M,$549.7M,63.7%
Nov,2013,Department of Energy,National Nuclear Security Administration,Naval Reactors,89-0314,No Year,No Year,89-0314 /X - Naval Reactors,$52.1M,$522.6M,10.0%
Nov,2013,Department of Energy,Energy Programs,Title 17 Innovative Technology Guaranteed Loan Financing Account,89-4486,No Year,No Year,89-4486 /X - Title 17 Innovative Technology Guaranteed Loan Financing Account,$450.5M,$450.5M,100.0%
Nov,2013,Department of Energy,Power Marketing Administration,"Colorado River Basins Power Marketing Fund, Western Area Power A",89-4452,No Year,No Year,"89-4452 /X - Colorado River Basins Power Marketing Fund, Western Area Power A",$366.9M,$400.3M,91.7%
Nov,2013,Department of Energy,Environmental and Other Defense Activities,Other Defense Activities,89-0243,FY2013,2013,89-0243 /13 - Other Defense Activities,$142.7M,$345.9M,41.2%
Nov,2013,Department of Energy,Departmental Administration,Working Capital Fund,89-4563,No Year,No Year,89-4563 /X - Working Capital Fund,$233.2M,$253.0M,92.2%
Nov,2013,Department of Energy,Energy Programs,Uranium Enrichment Decontamination and Decommissioning Fund,89-5231,No Year,No Year,89-5231 /X - Uranium Enrichment Decontamination and Decommissioning Fund,$94.2M,$230.3M,40.9%
Nov,2013,Department of Energy,Energy Programs,Title 17 Innovative Technology Loan Guarantee Program,89-0208,No Year,No Year,89-0208 /X - Title 17 Innovative Technology Loan Guarantee Program,$188.6M,$199.8M,94.4%
Nov,2013,Department of Energy,National Nuclear Security Administration,Office of the Administrator,89-0313,FY2013-FY2014,2014,89-0313 13/14 - Office of the Administrator,$124.5M,$173.9M,71.6%
Nov,2013,Department of Energy,Energy Programs,Federal Energy Regulatory Commission,89-0212,No Year,No Year,89-0212 /X - Federal Energy Regulatory Commission,$114.6M,$165.3M,69.3%
Nov,2013,Department of Energy,Energy Programs,Energy Transformation Acceleration Fund,89-0337,No Year,No Year,89-0337 /X - Energy Transformation Acceleration Fund,$158.2M,$158.3M,100.0%
Nov,2013,Department of Energy,Energy Programs,Non-defense Environmental Cleanup,89-0315,No Year,No Year,89-0315 /X - Non-defense Environmental Cleanup,$107.4M,$152.3M,70.5%
Nov,2013,Department of Energy,Energy Programs,Fossil Energy Research and Development,89-0213,No Year,No Year,89-0213 /X - Fossil Energy Research and Development,$114.3M,$142.1M,80.5%
Nov,2013,Department of Energy,Environmental and Other Defense Activities,Defense Environmental Cleanup,89-0251,FY2013-FY2014,2014,89-0251 13/14 - Defense Environmental Cleanup,$93.6M,$134.7M,69.5%
Nov,2013,Department of Energy,Energy Programs,Strategic Petroleum Reserve,89-0218,No Year,No Year,89-0218 /X - Strategic Petroleum Reserve,$64.5M,$108.1M,59.7%
Nov,2013,Department of Energy,Departmental Administration,Departmental Administration,89-0228,FY2013-FY2014,2014,89-0228 13/14 - Departmental Administration,$65.7M,$95.5M,68.8%
Nov,2013,Department of Energy,Energy Programs,Northeast Home Heating Oil Reserve,89-5369,No Year,No Year,89-5369 /X - Northeast Home Heating Oil Reserve,$92.2M,$92.2M,100.0%
Nov,2013,Department of Energy,Power Marketing Administration,"Operation and Maintenance, Southwestern Power Administration",89-0303,No Year,No Year,"89-0303 /X - Operation and Maintenance, Southwestern Power Administration",$85.6M,$89.2M,95.9%
Nov,2013,Department of Energy,Energy Programs,Science,89-0222,FY2013-FY2014,2014,89-0222 13/14 - Science,$56.2M,$81.7M,68.7%
Nov,2013,Department of Energy,Energy Programs,Energy Efficiency and Renewable Energy,89-0321,FY2013-FY2014,2014,89-0321 13/14 - Energy Efficiency and Renewable Energy,$50.5M,$69.6M,72.6%
Nov,2013,Department of Energy,Energy Programs,Electricity Delivery and Energy Reliability,89-0318,No Year,No Year,89-0318 /X - Electricity Delivery and Energy Reliability,$44.6M,$67.4M,66.2%
Nov,2013,Department of Energy,Power Marketing Administration,"Operation and Maintenance, Southeastern Power Administration",89-0302,No Year,No Year,"89-0302 /X - Operation and Maintenance, Southeastern Power Administration",$55.1M,$66.1M,83.4%
Nov,2013,Department of Energy,Energy Programs,Isotope Production and Distribution Program Fund,89-4180,No Year,No Year,89-4180 /X - Isotope Production and Distribution Program Fund,$50.4M,$58.7M,85.9%
Nov,2013,Department of Energy,Energy Programs,Ultra-deepwater and Unconventional Natural Gas and Other Petrole,89-5523,No Year,No Year,89-5523 /X - Ultra-deepwater and Unconventional Natural Gas and Other Petrole,$51.4M,$51.6M,99.7%
Nov,2013,Department of Energy,Environmental and Other Defense Activities,Other Defense Activities,89-0243,FY2013-FY2014,2014,89-0243 13/14 - Other Defense Activities,$36.5M,$47.4M,77.0%
Nov,2013,Department of Energy,Energy Programs,Energy Information Administration,89-0216,No Year,No Year,89-0216 /X - Energy Information Administration,$31.5M,$44.7M,70.3%
Nov,2013,Department of Energy,Departmental Administration,Office of the Inspector General,89-0236,No Year,No Year,89-0236 /X - Office of the Inspector General,$37.6M,$44.5M,84.5%
Nov,2013,Department of Energy,Energy Programs,Fossil Energy Research and Development,89-0213,FY2013-FY2014,2014,89-0213 13/14 - Fossil Energy Research and Development,$29.1M,$41.5M,70.2%
Nov,2013,Department of Energy,Power Marketing Administration,Bonneville Power Administration Fund,96-89-4045,No Year,No Year,96-89-4045 /X - Bonneville Power Administration Fund,$0.0M,$40.9M,0.0%
Nov,2013,Department of Energy,Energy Programs,Nuclear Energy,89-0319,FY2013-FY2014,2014,89-0319 13/14 - Nuclear Energy,$26.0M,$36.1M,72.0%
Nov,2013,Department of Energy,Departmental Administration,Departmental Administration,89-0228,FY2012-FY2013,2013,89-0228 12/13 - Departmental Administration,$26.8M,$28.1M,95.4%
Nov,2013,Department of Energy,National Nuclear Security Administration,Naval Reactors,89-0314,FY2013-FY2014,2014,89-0314 13/14 - Naval Reactors,$13.4M,$19.5M,68.4%
Nov,2013,Department of Energy,Departmental Administration,Departmental Administration,89-0228,No Year,No Year,89-0228 /X - Departmental Administration,$18.6M,$18.6M,100.0%
Nov,2013,Department of Energy,Power Marketing Administration,"Western Area Power Administration, Borrowing Authority, Recovery",89-4404,No Year,No Year,"89-4404 /X - Western Area Power Administration, Borrowing Authority, Recovery",$15.2M,$15.7M,96.7%
Nov,2013,Department of Energy,Energy Programs,Nuclear Energy,89-0319,FY2012-FY2013,2013,89-0319 12/13 - Nuclear Energy,$8.8M,$14.0M,62.8%
Nov,2013,Department of Energy,Energy Programs,Energy Transformation Acceleration Fund,89-0337,FY2013-FY2014,2014,89-0337 13/14 - Energy Transformation Acceleration Fund,$7.6M,$9.8M,77.5%
Nov,2013,Department of Energy,Energy Programs,Electricity Delivery and Energy Reliability,89-0318,FY2012-FY2013,2013,89-0318 12/13 - Electricity Delivery and Energy Reliability,$8.6M,$9.7M,88.7%
Nov,2013,Department of Energy,Energy Programs,Naval Petroleum and Oil Shale Reserves,89-0219,No Year,No Year,89-0219 /X - Naval Petroleum and Oil Shale Reserves,$9.3M,$9.5M,97.3%
Nov,2013,Department of Energy,Environmental and Other Defense Activities,Defense Nuclear Waste Disposal,89-0244,No Year,No Year,89-0244 /X - Defense Nuclear Waste Disposal,$9.3M,$9.3M,100.0%
Nov,2013,Department of Energy,Energy Programs,Electricity Delivery and Energy Reliability,89-0318,FY2013-FY2014,2014,89-0318 13/14 - Electricity Delivery and Energy Reliability,$6.8M,$9.2M,74.3%
Nov,2013,Department of Energy,National Nuclear Security Administration,Office of the Administrator,89-0313,FY2012-FY2013,2013,89-0313 12/13 - Office of the Administrator,$8.2M,$8.6M,95.1%
Nov,2013,Department of Energy,Energy Programs,Nuclear Waste Disposal,89-5227,No Year,No Year,89-5227 /X - Nuclear Waste Disposal,$8.4M,$8.5M,98.8%
Nov,2013,Department of Energy,Energy Programs,Fossil Energy Research and Development,89-0213,FY2012-FY2013,2013,89-0213 12/13 - Fossil Energy Research and Development,$7.8M,$8.1M,96.6%
Nov,2013,Department of Energy,Energy Programs,Energy Efficiency and Renewable Energy,89-0321,FY2012-FY2013,2013,89-0321 12/13 - Energy Efficiency and Renewable Energy,$4.1M,$6.6M,63.0%
Nov,2013,Department of Energy,Energy Programs,Science,89-0222,FY2012-FY2013,2013,89-0222 12/13 - Science,$5.7M,$6.0M,96.3%
Nov,2013,Department of Energy,Energy Programs,Clean Coal Technology,89-0235,No Year,No Year,89-0235 /X - Clean Coal Technology,$5.5M,$5.5M,100.0%
Nov,2013,Department of Energy,Energy Programs,Payments to States under Federal Power Act,89-5105,No Year,No Year,89-5105 /X - Payments to States under Federal Power Act,$4.9M,$4.9M,100.0%
Nov,2013,Department of Energy,National Nuclear Security Administration,Office of the Administrator,89-0313,No Year,No Year,89-0313 /X - Office of the Administrator,$4.3M,$4.3M,100.0%
Nov,2013,Department of Energy,Environmental and Other Defense Activities,Defense Environmental Cleanup,89-0251,FY2012-FY2013,2013,89-0251 12/13 - Defense Environmental Cleanup,$3.9M,$3.9M,100.0%
Nov,2013,Department of Energy,National Nuclear Security Administration,Naval Reactors,89-0314,FY2012-FY2013,2013,89-0314 12/13 - Naval Reactors,$3.9M,$3.9M,100.0%
Nov,2013,Department of Energy,Energy Programs,Energy Transformation Acceleration Fund,89-0337,FY2012-FY2013,2013,89-0337 12/13 - Energy Transformation Acceleration Fund,$2.9M,$3.2M,91.1%
Nov,2013,Department of Energy,Power Marketing Administration,Falcon and Amistad Operating and Maintenance Fund,89-5178,No Year,No Year,89-5178 /X - Falcon and Amistad Operating and Maintenance Fund,$2.0M,$2.0M,100.0%
Nov,2013,Department of Energy,Environmental and Other Defense Activities,Other Defense Activities,89-0243,FY2012-FY2013,2013,89-0243 12/13 - Other Defense Activities,$1.0M,$1.0M,100.0%
Nov,2013,Department of Energy,National Nuclear Security Administration,Cerro Grande Fire Activities,89-0312,No Year,No Year,89-0312 /X - Cerro Grande Fire Activities,$0.8M,$0.8M,100.0%
Nov,2013,Department of Energy,Power Marketing Administration,"Emergency Fund, Western Area Power Administration",89-5069,No Year,No Year,"89-5069 /X - Emergency Fund, Western Area Power Administration",$0.5M,$0.5M,100.0%
